Index,Hypothesis,Reference,Sentence BLEU,ROUGE-L F1,BERTScore F1,METEOR
251,A clock tower is in the background.,There are two clocks at a tower near a larger building behind it.  The two clocks are black with white faces.  The numbers are roman numerals and the right clock reads 12:15 while the left clock reads 11:40.  The tower has detailed architecture which makes it appear very old.  There are ornate golden decorations also visible on the clock tower.,7.590746334597502e-235,0.11999999759200004,0.8626359701156616,0.036563071297989025
252,Black and white digital art with squares.,A bed covered in white blankets and pillows sits in the corner. There is a silver laptop sitting on the bed. The apple logo on the screen is lit up. There is a poster hanging on the wall. The walls of the room are white as well. The laptop on the bed is open. There is nobody in the room.,6.859013596836201e-235,0.09523809246031753,0.8214844465255737,0.018281535648994512
253,A black background with a pattern of squares in various colors.,two legs are riding on a skateboard. the skateboard is in the air. the skateboard is black in color. there is another person skateboarding in the background. the skate park is surrounded by mountains. there is a grey rail next to the ramp.,7.178576564175185e-233,0.20512820107823804,0.8454428911209106,0.050251256281407045
254,A black and white photo of a person skiing in the snow.,There are two people dressed in winter gear on snowboards in mid air. The hill is covered in white snow. There are people standing on top of the hill in the back round. You can also see trees covered with snow. The sky is cloudy and looks cold.,3.429123288889445e-156,0.2553191451335446,0.8675317168235779,0.06756756756756756
255,A black and white image with a pattern of squares in the background.,There is a cake in a white box. The box is sitting on a table. There is an empty white plate sitting next to the cake. There is a person holding a knife cutting the cake.,2.3129717210997064e-232,0.23529411292387553,0.8546884655952454,0.07418397626112759
256,A red and white bus drives down a street.,"This is a large, black and red train. A jet of steam comes out the side and hits the ground. the train has three headlights on the front as well as an identification number. the door to the front car is slid open and a man stands at the rear of the car doing something. There are trees in the background behind he train.",3.299444748362344e-234,0.14545454271735542,0.8596917986869812,0.03418803418803419
257,A photo of a house with a lot of broken squares.,Black cabinets are above a kitchen cabinet that isn't finished. There is a ladder leaning against the wall. There is a white door on the hall leading into the kitchen.,2.114816241110987e-232,0.06249999595703151,0.8608507513999939,0.05338078291814947
258,A black and white image with squares of varying sizes.,"The image is a black and white photo. A young boy is sitting in the space between the poles of two parking meters off the ground. His arms are wrapped around the two meters and his feet are tucked behind the main bar supporting the two meters. He is smiling with his mouth wide open. He is dressed in warm weather clothing including dark shorts, a striped t-shirt, tennis shoes, and socks. His hair appears to be light colored. To the boy's left there is an older model car parked in a parking space. In the distance behind him there are several older model cars parked in a parking lot. The area is surrounded by mature trees. The concrete of the parking area in the foreground is stained from previous vehicles' fluid leakage. From the content of the photo and the models of vehicles, it appears this is a vintage photograph.",3.431490475777057e-84,0.11428571256235831,0.8411536812782288,0.02556610664718773
259,Black motorcycle with a chrome engine and black leather seat.,a bunch of cars are in a parking lot. there is  black motorcycle that are parked. the motorcycle is clean and shiny. there is a white building in the background. the sky is blue in color.,1.0761124809252467e-232,0.17647058408304508,0.8573753237724304,0.05988023952095808
260,A photo of a woman sitting on a couch with a floral pillow behind her.,A tall brown and white cake is sitting on a table. There are red and yellow flower petals around the cake. There is a white plate on the table with a fork on top of it.,9.222230693256368e-79,0.2631578902354571,0.8765271306037903,0.15694137168141592
261,A red fire hydrant is in the foreground. Behind the fire hydrant is a black and white street with a few cars parked on it.,"This photo is taken outside on a sunny day. A woman is walking on a sidewalk while looking at her phone. She has a large black purse on her shoulder. A tall red fire hydrant is sitting on the sidewalk beside the woman. There is a gray car on the road in front of the woman. A gray fence can be seen across the street, surrounded by vehicles.",0.024361071371484275,0.2985074584985521,0.888407289981842,0.1588348159776731
262,"A street sign that says ""Floor 56"" is on the left.",a yellow taxi got into an accident. he hit a tree and crashed. there is a cop car next to him. The man is talking with the cop. there is a store right next to the accident.,1.1191889696169212e-232,0.10810810392987599,0.8558146953582764,0.0436046511627907
263,A beach with a man walking on it.,A surfer is wearing a black wet suit. He is standing on top of a white surfboard. There are large waves in the water behind the man. The sky is blue.,8.043026600173053e-233,0.1714285679020409,0.8748316764831543,0.05226480836236933
264,A baseball player is standing on the field.,"A batter is swinging his bat to hit the baseball. He is wearing a black helmet and a white uniform. The catcher is behind him with a red mask on his face, and behind him is the umpire with a black helmet. There is green grass on the field.",3.0164217856324558e-80,0.2499999968,0.8770774006843567,0.09933184855233854
265,"A mosaic of squares in various colors, including pink, orange, green, and blue.","The plate is colorful. At the center of the plate is a white, creamy dip. On the plate, there is  cucumber, broccoli, carrots, tomatoes and red peppers. Beside the plate is a knife with black handle.",1.944969628855874e-232,0.0999999956125002,0.8491443991661072,0.04451038575667656
266,A black and white image with many small squares of different sizes and colors.,A child in a blue and black coat and black pants is stanind on a snow board apparently watching an older man in a white coat who is walking off.  Snow covers the ground and is well tracked.  To the right of the boy on the board is a line of people waiting.,9.09271931124022e-233,0.2040816287546856,0.8267739415168762,0.061099796334012225
267,A close up of a bed with a comforter that has a pattern of squares on it.,A gray cat is sitting on a closed toilet and looking down at an orange cat. The orange cat is looking up at the gray cat. The toilet seat and lid are light wood. The toilet itself is white and so are the tiles on the floor. The toilet paper roll hangs on a metallic holder.,1.353056585358161e-232,0.17021276177455874,0.8362793922424316,0.057581573896353155
268,The number 10 is at the bottom right corner of the image.,A white airplane is taking off from the ground. There is blue writing on the side of the airplane. There are white vans on the ground below it.,1.6405309250716845e-155,0.19999999535555565,0.8506181836128235,0.0946969696969697
269,A night view of a city with many small square buildings.,Two people are skiing on snow. One of the people is wearing a white coat and orange pants. They are holding black ski poles. There is a person standing behind them also in the snow.,1.3423508875995355e-232,0.09999999601250016,0.8530697822570801,0.0460122699386503
270,A black and white photo of a cityscape with a lot of white squares.,A boy is sitting at a small dock. The boat has small wooden benches on it. Above the boat is a bridge that has people walking on it.,4.559971690045903e-232,0.12499999548828142,0.8610908389091492,0.056390977443609026
271,A large tree in a grassy field.,There is a man in a brown shirt standing on the grass. There is a yellow frisbee in front of the man. There are trees behind the man.,3.46923681423589e-156,0.1599999959680001,0.883637547492981,0.07722007722007723
272,"A jumbled collection of squares, each with different colors and sizes, with a few larger squares in the middle.","An abandoned train is shown on the tracks. There are some graffiti words on the train. The color of the writings are green, yellow, black, white, and a gray color.",6.91673717884095e-232,0.19047618557823143,0.8619106411933899,0.08650519031141868
273,A group of people are standing on a tennis court.,Two people are playing tennis. They are wearing white uniforms. The woman is wearing a tennis skort. She is swinging her racket. The dirt under her is light brown.,1.218216758115705e-155,0.2499999957031251,0.8844948410987854,0.11646678966789668
274,"A collection of squares of varying sizes and colors, arranged in a grid pattern. The squares are primarily in shades of brown, with some in lighter and darker tones. The squares are scattered throughout the image, with no discernible pattern or order. The background is black, which makes the brown squares stand out. The squares are of different sizes, with some being larger and some smaller. The squares are also of different colors, with some being light brown and others being dark brown. The image has a somewhat abstract and geometric feel, with the squares arranged in a random pattern.",A wooden desk with a laptop on top of it. There is a silver keyboard in front of the laptop and a mouse next to the keyboard. There are wires coming off of the laptop. There is a wall behind the desk and there is a blue note stuck to the wall.,1.1522277201606316e-231,0.20930232097079512,0.8340883851051331,0.16725352112676056
275,A man in a white shirt is sitting on a bench in a park.,There are people on the tennis court. There are bushes and trees behind them. They are all wearing white shirts and holding tennis rackets.,5.483065946899793e-232,0.13333332868888906,0.8833343982696533,0.1111111111111111
276,A black and white photo of a building with a blue sky in the reflection.,three birds are perched onto a handrail. the handrail is made out of wood. the wood is dark brown in color. the birds have white necks.,6.648832463932238e-232,0.23529411280276827,0.8565843105316162,0.12048192771084337
277,A large number of small squares of various colors and sizes are scattered across a black background.,A bicycle is parked at a metal bicycle stand. There is a gold color lock attached to the bicycle stand. The bike is leaning onto the side of it. There is a black and gray bag attached to the bicycle. Behind the bicycle is a road with a large bus on it. The bus is white and blue and has an orange digital sign on the front.,3.035505966267446e-156,0.21428571020408166,0.8374349474906921,0.056451612903225805
278,A collection of squares of different sizes and colors with a black background.,A black vehicle with rain on it.  The inside of the car has black interior  A bird is sitting by the window.  The bird is white on top and with wings and tail are light blue.  The bird is looking into the mirror.  There is a bush on side of the car with purple flowers on it.,5.289044372853704e-233,0.2083333295833334,0.8381727933883667,0.06653992395437262
279,A collage of squares in various colors and sizes.,A large barn is surrounded by wooden and metal fences. In front of the barn is a paved street. The roof of the barn is grey and the walls are painted white. The doors are bright white. There are many pastures surrounding the barn.,2.833381309242575e-233,0.15384615029585808,0.8390152454376221,0.04938271604938271
280,A black background with a blue and tan section in the middle.,"A single red bench sits on the brick patio near the water. There is a short wall at the end of the patio, looking out over the water. The water spans as far as the eye can see, and is a bright blue. The sky is light blue above the water. There are dark shadows cast on the patio from unseen objects as well as from the bench.",1.3764103539643238e-233,0.14285713948979603,0.8440070152282715,0.04807692307692308
281,A large black and white image of a train station with a brick sidewalk in front.,There is a white and yellow train with red doors next to a red and yellow train. They are on top of the railroad tracks. There is a brick walkway next to the trains.,2.069238784170121e-155,0.31578946890581727,0.8812521696090698,0.1813511233801089
282,A woman is playing soccer on a field.,A man is standing on a field. The turf is green. It is night time. He is dressed in pants and a long sleeve shirt. He also has a winter hat on. He just got done throwing a Frisbee in the air. In back of him is a white brick wall and a blue trash can.,1.2574316777609982e-80,0.19999999731200002,0.8697196245193481,0.04882812500000001
283,A brick wall made of red bricks is shown in this image.,"A bricked sidewalk is showing little action. The gray brick sidewalk lines a red brick building. The building contains a street light at the top of the wall. There is also a sign on the wall that reads Copper Alley Nite Club Now Open, with a black double door for its entrance. On the sidewalk is a pole that has a no parking sign. There are two bicycles parked against the silver pole.",9.497016844601759e-234,0.15624999695312503,0.8456222414970398,0.06726457399103138
284,A close up of a window with a view of a snowy forest.,A man with skis is skiing up a hill with ski poles. The slope is white and smooth and the sky is cloudy and grey. There are skinny pine trees in front of the skis. The skier is wearing a black jacket and a red and black backpack. His ski pants are grey.,7.19459384688343e-233,0.21739130094517964,0.8473436832427979,0.07142857142857142
285,Black and white square pattern of a building with a reflection of a building in the middle.,The back of a stop sign on a pole is at the intersection of 13th Street and an unknown avenue at dusk. Six power lines run from a building in the distance. The windows on the building are small and high privacy windows.,0.04191412044816693,0.26666666255802474,0.8515051007270813,0.15730198019801978
286,Randomly placed squares of different colors and sizes on a black background.,There is a black bear sitting in a green chair. There is a woman in a blue shirt and a man in a pink shirt kneeling behind the chair. There is a silver fence behind them.,7.838267536528064e-156,0.18181817719008275,0.8328342437744141,0.04464285714285714
287,A black and white photo of a group of people with a lot of white pixels in the middle.,The picture is of a baseball team and the coaches together. They have old style uniforms on. In front of the row of players there are baseball bats on the ground. The picture was taken out in a open field.,1.9316502535211684e-155,0.13043477821361074,0.8745298981666565,0.14037763852242743
288,A photo of a plane with a red and white logo on the side.,a plane is flying in the sky. the plane is very white in color. there is a logo on the tail. the logo is in the shape of a leaf.,1.3551079500557084e-78,0.4666666617555556,0.8882445096969604,0.1584507042253521
289,A black wall with squares of different sizes and colors.,"Four people wearing old-fashioned clothing stand posing in front of the camera. They are in a large building with a bright ceiling, and there is a black train behind them. There are two men on either side of two women. The man on the far left has a black suit, black shoes, and a black top hat. The woman to his right is wearing a white, pink, and green dress, with a white hat, and a broach pinned to her chest. She is holding a white satchel in her white-gloved hands. The woman next to her is also wearing white gloves and holding a white satchel. This woman has a green dress on, with lace on the trim. The man next to her is wearing a checkered vest underneath a dark long coat and dark pants. He has a black top hat.",2.6812429046925516e-237,0.09090908889462815,0.8243076205253601,0.028881987577639753
290,A black and white image with a lot of squares.,a bunch of birds are on the ocean shore. the shore is very shallow. the birds are white in color. you can see their reflections in the wet sand.,2.0166434569118883e-232,0.1874999957031251,0.8586994409561157,0.13837638376383765
291,"A black background with many small squares in different colors including green, red, white, and brown.",There are wooden cabinets on the wall above a wooden counter. There is a window above the counter with white curtains on it. There are red peppers hanging from a white planter on the ceiling.,2.7781368213372415e-232,0.05263157407202262,0.8421514630317688,0.030211480362537763
292,A woman wearing a red and blue flag waving in front of a crowd.,Two men are jumping in the air trying to catch a frisbee. The frisbee is white. There is a house behind them with some trees in front of it.,1.0881967713193151e-78,0.21052631128808874,0.8675845861434937,0.1621818181818182
293,A close up of a white and grey cat with a black background.,A cat is lounging on a flat screen TV.  The cat has white paws.  The TV is mounted on the wall.  A bed is reflected on the screen of the TV.,3.592809293712198e-232,0.32258064041623313,0.8551324009895325,0.10273972602739725
294,A man is standing in front of a large window.,There is a man in a yellow shirt riding on top of a brown horse. There is rope in his hands and he is trying to rope a white cow. There is a wood fence behind the man.,4.403819803477267e-156,0.27777777376543217,0.8802798986434937,0.08522727272727271
295,A group of people riding bicycles in a park.,There are several people sitting on bicycles. They are on a beach and there is water behind them. A lady in a yellow shirt is standing next to a bike.,7.02263826129216e-156,0.29411764316609,0.8943173289299011,0.13333333333333333
296,A photo of a woman sitting on a chair. The woman is wearing a white shirt.,"A wooden table is next to a white stove. On the table are an apple, a pomegranate, a plastic container with brown food items, a container with cooking utensils and several other food related items. The tiles behind the table are beige and brown.",1.0712197520159489e-155,0.2222222181135803,0.8461933732032776,0.0970873786407767
297,A black background with many small squares of different colors and sizes.,"A girl in a purple and black shirt sits at a table in front of a plate. On the round yellow plate there is a slice of pizza with macaroni on top of it, and a long handled silver fork. the table is wooden with a white pebbled section n the middle. Near the camera there is a green water bottle.",2.466529867155554e-233,0.1851851817283951,0.8359520435333252,0.0445632798573975
298,"A collage of squares of different sizes and colors, including green, red, and black.",This image is of a bench sitting along what appears to be a paved walkway.  There is a area of grass behind the bench that has small red flowers blooming in it.  In the background are trees and 2 bright red double decker buses.  you can also see some city building in the far distance.,6.628178826131111e-233,0.0689655139595721,0.8416687250137329,0.03929273084479371
299,A black and white image with many small squares.,A young man flying through the air on a skateboard. The skateboard is gray in color. The young man on the skateboard is wearing gray pants and a white shirt. There is a crowd watching the young man on the skate board. There is a wall separating the man from the crowd.,1.164837879922969e-233,0.1621621584806429,0.8370476961135864,0.03144654088050315
300,A red car is seen through a pattern of squares.,A plane that is red and blue is flying in the air. There are several white clouds behind the plane. There is a white stripe on the plane.,2.3949323699607068e-232,0.2666666622222223,0.8793971538543701,0.07633587786259541
301,A man is sitting on a bed in a bedroom. He is wearing a blue shirt and jeans. He is holding a book in his hands. The book is open. The man is sitting on a bed. The bed is covered with a white sheet. The man is sitting on a bed. The bed is covered with a white sheet. The man is sitting on a bed. The bed is covered with a white sheet. The man is sitting on a bed. The bed is covered with a white sheet. The man is sitting on a bed. The bed is covered with a white sheet. The man is sitting on a bed. The bed is covered with a white sheet. The man is sitting on a bed. The bed is covered with a white sheet. The man is sitting on a bed. The bed is covered with a white sheet. The man is sitting on a bed. The bed is covered with a white sheet. The man is sitting on a bed. The bed is covered with,A man is in a blue shirt and jean overalls. He is wearing a white and black hat on his head. There is a white refrigerator in front of him. There are white trucks behind him.,0.03902450135070132,0.5098039165705499,0.8302326798439026,0.22806886227544915
302,"A large number of squares of different sizes and colors are scattered across the image. The squares are mostly green, brown, and white. There is a person in the center of the image. The person is wearing a white shirt and black pants. The person is standing in front of a house. The house is white and has a brown roof. The person is looking at the camera.",There is a large brown dog standing next to a woman. The woman is holding a blue frisbee in her hand. There is also another person standing next to the dog.,1.1997581338631712e-78,0.33898304626256826,0.8794822096824646,0.20172910662824206
303,"A black background with a pixelated pattern of red, blue, and orange squares.",a little girl is eating a slice of pizza. she is holding it in her hands. the pizza is pepperoni. The table is blue and there is a red plate on the table beside a plastic white fork. the kid is wearing a bib which is white in color and there is a mess on top of the table.,3.669175446167627e-233,0.08333332938368075,0.8397278785705566,0.036764705882352935
304,A person is walking down a street in a city.,A man is wearing a black cap and jumping off of a skateboard. The skateboard is green and red. There is a red brick building behind the person.,2.3949323699607068e-232,0.19999999580000008,0.870252251625061,0.07633587786259541
305,A building with blue squares that are reflecting the sky.,a kite is in the sky. the kite is light blue in color. people are flying the kites. the sky is very blue and has wispy clouds in the sky.,9.269101169302892e-156,0.285714281122449,0.8767390847206116,0.13285714285714284
306,A woman is sitting on a bed.,A little girl with a brown hat on and she has long hair underneath the hat.  She is wearing a blue and pink top that is a little off her shoulder .  She is eating a piece of cake out of her hands her fingers have cartoon character wrapped around them and a person in black clothing is sitting on the right side of her.,1.4382728792089515e-81,0.19230768997781067,0.862019956111908,0.07533783783783785
307,A red truck is parked on a grassy field.,Some planes sit on the ground. The ground is covered in mostly green grass. The plane in the front is mostly silver with some red and black signs. There is a black plane and a red plane behind it. Many tall trees are behind the planes. The sky above is blue. There are no clouds in the sky.,6.426440852964413e-234,0.1818181785640496,0.8654676079750061,0.05649717514124294
308,A motorcycle is parked on a street.,A hot rod truck sits in a parking lot.  A surfboard is resting on top.  The truck is antique looking.  It has fancy wheels with fenders.  The hood has exhaust pipes sticking out.  The truck bed is covered up.  The truck is painted black.  A modern conventional car is parked nearby.,1.6321172882447006e-157,0.22222221959506175,0.8669820427894592,0.07982832618025751
309,A black background with a collage of squares in various colors and sizes.,"A person stands, wearing a wetsuit, on a surfboard surfing in the waves of the ocean. While another surfer sits on the surfboard looking on at the surfer. Two heads can be seen bobbing in the distance behind the ocean wave. A concrete pillar is in the foreground of the beach.",7.295604884731099e-233,0.17021276195563612,0.830534815788269,0.04237288135593221
310,Woman in hat is in the middle of the picture.,"A man in an elaborate blue, red and gold eastern style costume is standing in front of a stand on which two large brown bears are on four paws and appear to be kissing the man on his cheeks. Behind them is a cloth with has small bears and trees painted on it. A large large with rope on it is in front of them.",2.959609679061537e-157,0.1538461512426036,0.8443013429641724,0.06252100840336135
311,A black background with red squares of varying sizes and a green background with a red square in the center.,A red fire hydrant is in the dirt. There are green bushes all around the hydrant. There is a brown leaf on the ground in front of the hydrant.,3.504033985301746e-155,0.3243243194156319,0.8558653593063354,0.14234875444839856
312,A black and white photograph of a plate of food.,Two people are sitting next to each other at the table. On the table are drinks and many dishes of various foods. In the middle of the table is a cutting board with a whole pizza on it.,8.810463819045427e-233,0.15384615029585808,0.85572749376297,0.07102272727272727
313,A man is riding a bike in a park.,"A parade is going down the street in a town in a residential area. There are there police officers on motorcycles in the front, and behind them there is a police car. People are standing on the sidewalk watching as the parade goes by.",1.5673233634870825e-156,0.20512820186719266,0.8830453753471375,0.0617283950617284
314,A black and white photo of a motorcycle with a red and white flag in the background.,"A man in a black t-shirt, black leather vest, and blue jeans is sitting on a dark red Kawasaki motorcycle with a USA flag on the back. The rider is wearing a helmet with a design painted on it, and looking off to his left. On the left of him there is a white car in front. And there is a gray car behind him. There are two trucks and two cars going the opposite direction on the left of the street.",7.681089932521404e-80,0.32352940849480966,0.8625119924545288,0.09271523178807946
315,A group of people are walking on a paved path.,There is a large gray plane with people standing next to it. There is a person in a blue shirt next to the plane. There are cars next to the plane.,1.6510880161672547e-232,0.20689654720570758,0.8786881566047668,0.06920415224913494
316,A bunch of squares of different colors and sizes on a black background.,A white and brown building is in front of a brick sidewalk. There is a person standing behind a silver table. There is a yellow cart in front of the window on the building.,2.9854353675283022e-232,0.22857142406530614,0.8375766277313232,0.09404388714733544
317,A black and white photo of trees and houses with a white square in the top left corner.,An old steam locomotive is chugging down the tracks through a wooded area. There is a steamstack on it that has smoke billowing from it. The train has many open windows and it is filled with people.,4.352945623102045e-232,0.12765956997736547,0.8417805433273315,0.07122507122507124
318,A person is sitting in front of a computer.,A flat screen computer is positioned on a contemporary desk.  There is a flexible desk lamp to the side.  On the opposite side is a set of speakers.  On the front left edge is a large pair of headphones hanging from the corner.  An ergonomic office chair is in front of the computer and facing a red wall.,2.0726768942114725e-80,0.24999999695312503,0.8547815084457397,0.09625444653693241
319,A black metal fence with square cutouts that are filled with images of trees and sky.,There is a wood fence with bushes and trees in front of them. There is a large brown cow behind the fence. The cow is standing in a field of grass. The sky is blue and there are no clouds in the sky.,1.140307490304341e-155,0.23255813499188757,0.8731372952461243,0.09925558312655086
320,A photo of a building with a lot of small squares of different colors.,There is a black steel fence with a white and black sign on the front of it. There is a yellow and orange building behind the fence. There is a brick building next to them.,1.3550494583384972e-155,0.23529411326989624,0.8684053421020508,0.0911854103343465
321,A bird with a long neck and a long beak is standing in front of a tree.,"Two birds stand next to each other.  The birds seem to be of the same species, only male and female.  One bird has an elaborate growth coming from the top of its head.  Its head is black with white stripes.  The other bird's head does not have a growth or any stripes.  The birds are standing on flat ground next to some green grass.",9.19335634992369e-233,0.1874999965820313,0.8600226640701294,0.05902192242833052
322,A large group of zebra squares are scattered across the image.,There are two zebras standing on dirt. They are both facing away in the same direction. There are several bushes on the ground next to them.,3.042271038721479e-232,0.12499999548828142,0.8716028332710266,0.061224489795918366
323,"A collection of squares in various shades of brown, blue, and white.",The image contains a bed with an intricately carved headboard and foot board.  A flowery blanket covers the bed along with two pillows.  A blue piece of material is draped over the foot board.  Two gold-framed mirrors of differing sizes are standing against the wall.,8.849488814229093e-233,0.12499999646701399,0.8484053015708923,0.047961630695443645
324,A black and white pixelated background with a red square in the center.,a train is on the tracks. the train is red in color. the tracks are black in color. there is nobody on the platform. there is a sign above the platform.,3.592809293712198e-232,0.34482758126040436,0.854343831539154,0.10273972602739725
325,A close-up of a green and yellow square on a black background.,A rear view mirror on a car. It is black around the rim. There is a white and gray dog in the reflection of the mirror. There is a large tree in front of them.,1.052944513357165e-155,0.3333333290895062,0.8597568869590759,0.10703363914373089
326,A person is sitting at a table with a plate of food in front of them.,There is a man sitting at a table wearing a green shirt and a gray jacket. There is a pizza on the table in front of him on a wood serving board. There is a salad and a sandwich on a plate on the table.,0.04136078001145158,0.44999999545,0.9017200469970703,0.22761626195009907
327,Woman working on laptop in front of a computer.,A man is presenting a woman with some desert. There is some cheesecake and icecream with a candle. They are in a very nice restaurant and they are both smiling.,1.2129737545194644e-232,0.12499999595703139,0.8332757949829102,0.053763440860215055
328,Pixelated image of a person walking on a sidewalk.,The sun's rays are shinning through the trees in the back ground. The trees are tall and they produce a lot of shade. There is a white table in the foreground. On the white table is a zip lock bag. In the bag is three or four rolls of what appears to be some kind of processed meat. The meat are in rolls such as what you would expect bologna or sausage to be.,1.0107802597614902e-234,0.07142856897959192,0.8262059688568115,0.02962962962962963
329,A black and white photo of a room with a black curtain with squares of light in the middle.,The room is being finished. There are bare walls. There is no sheetrock. The bath tub is white. It is just sitting in place. The wood beams are thin.,6.130577389498242e-232,0.16216215734112505,0.8576713800430298,0.05357142857142857
330,A black wall with white squares that are missing.,A person is riding on a skateboard. The skateboard is black with yellow wheels. The person's shoes are black with green socks. Pants are black. Two hands are hanging by the side of the body. The ground is nicely tiled with a sort of brick.,2.724487165781177e-233,0.19999999651250003,0.8457230925559998,0.04830917874396135
331,A black background with many small squares of different colors scattered across the entire image.,A white polar bear is relaxing in water. The water is blue and calm. The polar bears back paw is sticking out of the water. The paw has black padding. The water is enclosed by a rock like wall. The polar bear has closed eyes. The mouth is in a frown.,1.1876644308499324e-232,0.17021276161158908,0.8407660126686096,0.04219409282700422
332,A photo of a bunch of sheep in a field.,There is a road that has sheep standing on it. There is a person riding a bicycle going down the road in front of them. There is tall grass and trees around the road.,1.3897736334960753e-232,0.1818181781450873,0.878951907157898,0.09493670886075947
333,A woman is looking at the camera.,three kids are all standing outside in the grass. they are all holding bats and balls. the bat is red in color. the ball is white.,8.824538545628714e-233,0.14814814430727036,0.8698763251304626,0.04149377593360997
334,A woman is sitting on a couch.,A lady is holding her phone and sitting with her legs crossed. She has a gray flip phone. She is wearing a brown tank with some short white shorts. She has blond hair and sunglasses on the top of her hair and she is in a building that has a lot of wooden furniture.,2.0323527009730294e-234,0.18181817914256201,0.8829860687255859,0.050709939148073015
335,A black and white photo of a pool with a person walking in the background.,A large swimming pool is free of people swimming. The light blue pool is decorated on the bottom with three blue triangles and a curvy stripe. People stand around the pool by a few white tents set up on the far end of the pool. A set of stairs leads into the pool. The stairs have a metal railing.,8.533273312828225e-233,0.22641509045211827,0.8603485226631165,0.08241758241758242
336,A photo of a building with a red sign on the front.,"The view is an industrial area of a city and is under construction. To the right is a business with a yellow and blue billboard. In addition there is a flagpole with an American flag adjacent to the building. There are several vehicles in a parking lot in front of the business. To the left is a construction site that is fenced and barricaded off from the street. A tall, blue crane stretches into the blue, cloudy sky. In the foreground a stop sign with a sticker under the silver letters stands on a street corner. The sign casts a dark shadow on the sidewalk behind it.",3.5515415092696587e-158,0.15189873178016347,0.8562511205673218,0.05989237100348212
337,Black and white squares of different sizes on a black background.,A room with a lot of machine in it.  Some of the machines are silver and some of white.  The floor is black and shiny.  The wall in the room are white.  There is writing on top of the silver machines and black dials on top of the white machines.,4.517796035074109e-233,0.1538461497961868,0.8320251107215881,0.07592190889370933
338,A man in a winter coat and hat walking through a snowy forest.,Two children are posing for a camera in the snow.  The boy is standing on skis with a blue helmet and a snow jacket.  The girl has a graphic designed ski jacket and blue helmet.  There is a ski lift on the right side of the mountain.  Trees and mountains are seen in the distance.,5.363301776773146e-233,0.12499999625000012,0.8761239647865295,0.049212598425196846
339,A large passenger jet is parked on a runway.,there is a plane in the air. it is a green military plane. it has really shorts wings. the tail wings are also small. it has propellers on the front. it is being surrounded by clouds. the sky is very blue.,3.954302160185631e-233,0.1621621584806429,0.8575486540794373,0.06613756613756615
340,A cat with a white patch of fur on its neck.,A cat is black and white. It has a pink mouth and white whiskers. It is looking up. The cat is laying in green grass. The ears of the cat are pointing up.,9.321323523733896e-156,0.22857142426122457,0.8839022517204285,0.09740259740259741
341,"A black background with a bunch of green, yellow, red, and white squares scattered all over.",Many narrow kayaks sit in the water. They are all bright colors.The water is still and flat. Next to the water is a fence. There is a bridge over part of the water. There are many trees next to the water. A tree branch covers some of the boats. There are the reflections of many trees in the water. The sky above is clear.,6.781681404449175e-233,0.18181817769256206,0.828432023525238,0.04222972972972973
342,A large elephant is missing from the middle of the picture.,A group of animals is gathered in a field. There are elephants and rhinoceroses standing together near a watering hole. There are both younger and older animals here together. Some of the elephants are caked with mud after being in the water.  The rhinoceroses are walking toward the water while the elephants are facing the direction the rhinos are walking from. The elephants have large flapped ears and long trunks. The water hole is surrounded by tall green grass and trees with many green leaves on them.,7.199159576300159e-158,0.12307692047337282,0.8571214079856873,0.04408060453400504
343,A night time shot of a person walking in a parking lot.,A man is taking a selfie in the mirror. He has on a black suit with a orange shirt. His tie is green and white. The bathroom has very dim lighting.,2.841810275110082e-232,0.15789473272853197,0.8634209632873535,0.10309278350515463
344,A woman is sitting at a table outside of a restaurant.,A woman in a blue shirt is standing on the sidewalk. There is a hot dog in her hands and she is taking a bite out of it. There are people walking on the sidewalk behind her.,6.781841367200753e-156,0.27027026632578527,0.8932604193687439,0.0872093023255814
345,A collage of food items.,A hot dog is sitting on a white piece of paper. There are chopped onions on top of the hot dog. There is mustard on top of the hot dog.,9.762272177873033e-234,0.17391304007561445,0.8492172360420227,0.03636363636363636
346,A close up of a black and white painting of a man and woman in a garden.,a toilet is in the ground. the toilet is bright white. there is a bowl in water in front of the toilet. the bathroom is made of cement.,7.02464720468843e-232,0.275862064019025,0.8493543863296509,0.0929368029739777
347,A person riding a motorcycle is in the center of the image. The motorcycle is black and red. The person is wearing a helmet. The person is riding on a street. The street is lined with buildings. The buildings are made of brick. The buildings are tall. The buildings are in the background of the image. The person is in the foreground of the image. The person is riding the motorcycle. The person is wearing a helmet. The person is wearing a jacket. The person is wearing pants. The person is wearing shoes. The person is riding the motorcycle. The person is riding the motorcycle. The person is riding the motorcycle. The person is riding the motorcycle. The person is riding the motorcycle. The person is riding the motorcycle. The person is riding the motorcycle. The person is riding the motorcycle. The person is riding the motorcycle. The person is riding the motorcycle. The person is riding the motorcycle. The person is riding the motorcycle. The person is riding the motorcycle. The person,there is a motorcycle on a road. there are white lines on a road. a man is riding the motorcycle. the man is wearing red and black. he is also wearing a helmet. there are many people on the sidewalk.,0.027951401282984716,0.3773584857102172,0.8608914017677307,0.21575984990619138
348,A black and white picture of a car.,A man is wearing a t shirt and jeans. He is jumping off of a skateboard. The man is wearing a white cap. There is a skating ramp behind the man.,4.6001402693349683e-156,0.3333333294222222,0.8487513661384583,0.08710801393728222
