Filename,Caption
test_293,This is a picture of a computer. The computer is sitting on a white desk. There are two monitors on the desk that are turned on. One of the monitors is black and the other monitor is white. 
test_294,This is an image of a man and a horse. The man is wearing a white shirt and black pants. He is standing on a grassy field. There is a large white building behind the man. 
test_295,There are people standing on a beach. There is a man in a blue shirt and white shorts. He is holding a white surfboard in his hand. 
test_296,This is a picture of a shelf. The shelf is made out of wood. There are many items on the shelves. Some of the items are food. the food is brown and green. there are also many bottles. One bottle is red and
test_297,A plate of food is sitting on a table. There is a glass on the table behind the plate. The table is made of wood. 
test_298,This is a picture of a road. The road is paved. There is grass on the ground. the grass is green and brown. there are trees in the background.
test_299,A man is jumping in the air on a skateboard. He is wearing a white shirt and black pants. There is a fence behind the man. 
test_300,A large white and blue airplane is flying in the sky. There is a large propeller on the front of the airplane. 
test_301,A man is standing in a kitchen. He is wearing a white shirt and black pants. There is a silver kettle on the stove. 
test_302,A man and a woman are standing outside on a sunny day. The man is wearing a gray shirt and gray pants. He is holding a white dog in his arms. There is a wooden fence behind the man. 
test_303,A woman is sitting at a table. She has a white plate on her lap. There is food on top of the plate. 
test_304,A man is skateboarding outside on a sunny day. He is wearing a black shirt and black pants. The skateboard is black and the wheels are black. There are trees behind the man. 
test_305,A man in a black wet suit is standing on a beach. He is holding a white surfboard in his hand. There is water behind him. 
test_306,A woman is sitting at a table. She is wearing a white shirt. There is a cake on the table in front of her. 
test_307,There is a large airplane in the sky. The airplane is white with a blue stripe down the side of it. There is writing on the tail of the airplane. 
test_308,A white truck is parked on the side of a street. There is a black car behind the truck. 
test_309,A man is surfing in the water. He is wearing a black wet suit. There is a white surfboard behind him. 
test_310,This is an image of a polar bear. The bear is brown and black and has a black nose and fuzzy ears. There is a tree behind the bear that has green leaves on it. 
test_311,There is a fire hydrant on the ground. There is water in the water. The fire hyrant is red and white. 
test_312,A table has a large white plate on it. There is a glass on the table behind the plate. The table is made of wood. 
test_313,"A man is riding a motorcycle on a paved road. He is wearing a black helmet, a white shirt and black pants. There is a red and white sign on the side of the motorcycle. "
test_314,A man is riding a motorcycle down the street. He is wearing a black helmet on his head. There is a red and white sign on the front of the motorcycle. 
test_315,There is a large white airplane in the sky. There are people standing on the ground next to the airplane. 
test_316,This is a picture of a restaurant. The restaurant has a lot of food on the table. There are many different types of pizzas. Some of the pizza has cheese on it. A man is sitting at a table wearing a white shirt.
test_317,This is an image of a train. The train is blue and white. There is a man standing on the platform. He is wearing a black jacket and black pants. 
test_318,This is an image of a computer. The computer is sitting on a white desk. There is a black keyboard on the desk with white keys on it. 
test_319,A black and white cow standing in a field. There is a fence behind the cow. 
test_320,This is a picture of a street. The street is made up of tall buildings. There are many windows on the building. Some of the windows are white and some are black. A sign is on a pole that is attached to the pole.
test_321,There are two people standing on the grass. The grass is very green. There is a man in a blue shirt standing in front of the people. 
test_322,There are two zebras standing in a field. There is grass on the ground in front of them. 
test_323,A bed is in the corner of the room. The bed has a white blanket on it. There is a window behind the bed. 
test_324,There is a train on the tracks. The train is red and white. There are wires above the train. 
test_325,This is a picture of a dog. The dog is black and white. There is an orange cone on the ground. the dog has a black collar on it. 
test_326,A man is sitting at a table in a restaurant. He is wearing a white shirt and a black tie. There is a glass of wine in front of the man. 
test_327,A man is sitting at a table in a restaurant. He is wearing a white shirt and a black tie. There is a glass of wine in front of the man. 
test_328,A white plate is sitting on a table. There is a white bowl on the table next to the plate. 
test_329,A toilet is in the corner of the room. There is a white wall behind the toilet. The wall is made of wood. 
test_330,"A man is skateboarding outside on a sunny day. He is wearing a short sleeve shirt, shorts, and a black helmet. The skateboard is black and the wheels on it are black. There are trees behind the man. "
test_331,This is an image of a polar bear. The bear is standing on a rock. There is a large rock on the ground in front of the bear that is gray and has a white fur on it's chin. 
test_332,A sheep is walking on the grass. The sheep has a black and white coat. There is a fence behind the sheep. 
test_333,A man is standing on a grassy field. He is wearing a white shirt and black pants. There is a blue and white ball on the ground in front of him. 
test_334,A woman is sitting at a table in a restaurant. She is wearing a short sleeve white shirt and black pants. There is a glass of wine in front of her on the table. 
test_335,This is a picture of a pool. The pool has a blue and white pool table. There are people sitting on the ground next to the pool and they are all holding umbrellas. 
test_336,This is an image of a street. The street is very busy with traffic. There is a red and white sign on the side of the road. This sign is white and has a black arrow on it. 
test_337,There is a white toilet in the corner of the room. There are white towels hanging on the wall above the toilet. 
test_338,Two people are standing on skis in the snow. One of the people is wearing a black jacket and black pants. The other person is holding ski poles in their hands. 
test_339,A large white and blue airplane is flying in the sky. There is a white building behind the airplane. 
test_340,A cat is sitting on top of a laptop. The cat has white fur on it's chin. There is a white wall behind the cat. 
test_341,There is a boat in the water. The boat is white and blue. There are people standing on the sand behind the boat. 
test_342,A herd of elephants are walking in a field. There is a large rock wall behind the elephants. 
test_343,A bathroom with a white toilet in it. There is a mirror on the wall behind the toilet. 
test_344,A man is sitting at a table in a restaurant. He is wearing a white shirt and black pants. There is a pizza on the table next to him. 
test_345,A white plate is sitting on a table. There is a white bowl on the table next to the plate. 
test_346,There is a toilet in the corner of the room. The toilet is white. There are towels hanging on the wall above the toilet. 
test_347,"A man is riding a motorcycle on a paved road. He is wearing a black helmet, a white shirt and black pants. The motorcycle is black. There are trees behind the man. "
test_348,A man is skateboarding outside on a sunny day. He is wearing a black shirt and black pants. The skateboard is black and the wheels are black. There is a fence behind the man. 
test_349,This is an image of a horse. The horse is brown and has a black mane on it. There is a man standing in front of the horse with a white hat on his head. He is wearing a gray shirt and black pants.
test_350,A black car is parked on the street. There is a white car behind the car. 
test_351,A woman is wearing a white dress. She is standing in front of a mirror. There is a man in a blue shirt standing behind her. 
test_352,There is a train on the tracks. The train is red and white. There are people standing in front of the train. 
test_353,There are two elephants standing in a field. There is a fence behind the elephants. 
test_354,This is a picture of a clock tower. The tower is made of stone. There is an old church in the middle of the towers. 
test_355,A man is skiing down a hill. He is wearing a black jacket and black pants. There is snow on the hill behind him. 
test_356,This is an image of a bed. The bed has a white blanket on top of it. There is a black and white cat sitting on the blanket. 
test_357,A man is skiing down a hill. He is wearing a black jacket and black pants. There is snow on the hill behind him. 
test_358,A white plate is sitting on a table. There is a glass on the table behind the plate. 
test_359,This is an image of a street. The street is very busy with traffic. There is a red and white sign on the side of the road. This sign is white and has a black arrow on it. 
test_360,This is an image of a street. The street is very busy with traffic. There is a red light on the right of the image. A car is driving down the road. It has a black license plate on it. 
test_361,"A large white bowl is sitting on a table. There is broccoli, onions, and green peppers on top of the broccoli. "
test_362,There are two sheep in the image. The sheep on the left are brown and white. There is a fence behind them. 
test_363,There is a train on the tracks. The train is red and white. There are wires above the train. 
test_364,A train is on the train tracks. There is a man in a blue shirt standing next to it. The man is wearing a black jacket. 
test_365,A kitchen with a white counter top. There is a silver stove next to the stove. 
test_366,A man in a black jacket and black pants is standing on top of a snow covered hill. The man is holding a red and white snowboard in his hand. There is snow all around the man. 
test_367,A man and a woman are standing in a room. The man is wearing a white shirt and white pants. He is holding a wine glass in his hand. There is a table in front of the man. 
test_368,This is a picture of a building. The building has a clock on the front of it. There are trees in the distance behind the clock. 
test_369,This is an image of a street. The street is made up of concrete. There is a red light on the pole in the middle of the concrete and the light is reflecting off of it. You can see trees and buildings on both sides of
test_370,A bathroom with a toilet in it. The toilet is white. There is a mirror on the wall behind the toilet. 
test_371,This is a picture of a woman. The woman is holding a purse in her left hand. She is wearing a long sleeve shirt with a floral print on the front of it. Her purse is brown and has a black strap around the waist.
test_372,There is a train on the tracks. The train is red and white. There are wires above the train. 
test_373,A plate of food sits on a table. There is a glass on the table behind the plate. The plate is sitting on top of a white table cloth. 
test_374,A man is skiing down a hill. He is wearing a black jacket and black pants. There is snow on the hill behind him. 
test_375,This is an image of a park. The park has a lot of green grass. There are many trees in the background. Some of the trees are green and some of them are not. You can see a bridge over the water. 
test_376,This is an image of a computer. The computer is sitting on a desk. There is a keyboard and mouse on the desk in front of it. 
test_377,A large white and red airplane is flying in the sky. There are people standing on the ground next to the airplane. 
test_378,This is an image of a bird. The bird is standing on a branch. There is a brown and white bird in the middle of the branches. 
test_379,A pizza is sitting on top of a white plate. There is cheese and pepperoni on the pizza. 
test_380,A woman is standing on a sidewalk. She is wearing a black jacket and black pants. There is a large tree behind her. 
test_381,A cat is laying on a bed. The cat has a black nose and fuzzy ears. There is a window behind the cat. 
test_382,There is a train on the tracks. The train is yellow and blue. There are trees behind the train. 
test_383,A woman is standing in a bathroom. She is wearing a white tank top and white bottoms. There is a mirror behind the woman. 
test_384,This is an image of a cat. The cat is brown and white. There is a small window on the wall behind the cat and it is sitting on it's hind legs. It has a black nose and fuzzy ears. 
test_385,A man in a black wet suit is standing on a beach. He is holding a white surfboard in his hand. There are waves in the water behind him. 
test_386,This is an image of a street. The street is very busy with traffic. There is a red light on the right of the image. It is daytime and the sun is shining very bright.
test_387,A woman is standing on a tennis court playing tennis. She is wearing a short sleeve shirt and white shorts. A green tennis ball is soaring in the air towards her. There is a green fence behind the woman. 
test_388,A man is standing in a kitchen. He is wearing a white chef's shirt. There is a silver fork in front of the man. 
test_389,A group of people are standing outside on a cloudy day. They are all holding umbrellas over their heads. There is a man in a blue shirt standing in front of the people. 
test_390,A white plate is sitting on a table. There is a white bowl on the table next to the plate. 
test_391,A woman is standing on a tennis court playing tennis. She is wearing a short sleeve white shirt and white shorts. A green tennis ball is soaring in the air towards her. There is a fence behind the woman. 
test_392,There is a train on the tracks. The train is yellow and blue. There are trees behind the train. 
test_393,A white plate is sitting on a table. There is a white bowl on the table next to the plate. 
test_394,This is an image of a bird. The bird is standing on top of some rocks. There is a rock on the ground. the rock is brown and has a black and white stripe down the side of it. 
test_395,A large white and blue airplane is flying in the sky. There is a large propeller on the front of the airplane. 
test_396,A man in a white shirt and black pants is sitting on a motorcycle. There is a black motorcycle behind him. 
test_397,"A man is skateboarding outside on a sunny day. He is wearing a black shirt, black pants, and black shoes. The skateboard is black and the wheels are black. There are trees behind the man. "
test_398,There is a clock on the top of a building. The clock is black and white. There are trees in the distance behind the clock.
test_399,A white plate is sitting on a table. There is a white bowl on the table next to the plate. 
test_400,This is an image of a bird. The bird is brown and white with a black beak and wings. There is a tree in front of the bird with green leaves on it. 
test_401,There are many boats in the water. There is a man in a blue shirt standing in front of the boats. 
test_402,A person is standing on a beach. They are holding a surfboard in their hand. There is water in front of them. 
test_403,There is a toilet in the corner of the room. The toilet is white. There are towels hanging on the wall above the toilet. 
test_404,A man is sitting at a table in a restaurant. He is wearing a white chef's shirt and a black tie. There is a glass of wine in front of the man. 
test_405,This is an image of some food. The food is cooked well. There is broccoli and cauliflower on top of the broccoli. there is a red and white bowl on the table. 
test_406,The image is of a bathroom. The bathroom has a white toilet in it. There is a mirror on the wall behind the toilet. 
test_407,There is a train on the tracks. The train is yellow and blue. There are people standing in front of the train. 
test_408,A man is flying a kite in the air. He is wearing a black shirt and blue shorts. There is a large body of water behind the man. 
test_409,There is a toilet in the corner of the room. The toilet is white and the lid is up. There is toilet paper on the ground next to the toilet. 
test_410,There is a train on the tracks. The train is yellow and blue. There are wires above the train. 
test_411,A man is wearing a black shirt and black pants. He is holding a white frisbee in his hand. There are people standing behind him. 
test_412,There are two horses in the field. One of the horses is brown and the other one is black and white. There is a man standing in front of them. 
test_413,There is a white toilet in the corner of the room. There are white towels hanging on the wall next to the toilet. 
test_414,This is an image of a bus. The bus is white and has a red stripe down the side of it. There is a white building in the distance. 
test_415,This is an image of a desktop computer. The computer is sitting on a desk. There is a black keyboard and mouse on the desk in front of it. 
test_416,A giraffe is standing in a field. There is a fence behind the giraffes. The grass is tall and green. 
test_417,A group of people are sitting at a table. There is a man in a blue shirt standing in front of them. He is holding a wine glass in his hand. 
test_418,A man is jumping in the air on a skateboard. He is wearing a black shirt and black pants. There are trees behind the man. 
test_419,There is a wooden table in the middle of the room. There are two chairs next to the table. 
test_420,A man is riding his bike down the street. He is wearing a black jacket and black pants. There is a red stop sign on the side of the road. 
test_421,A man is surfing in the water. He is wearing a black wet suit. The water is blue and clear. There is a white surfboard under the man. 
test_422,A woman is standing on a tennis court playing tennis. She is wearing a short sleeve shirt and white shorts. A green tennis ball is soaring in the air towards her. There is a green fence behind the woman. 
test_423,This is an image of a cat. The cat is brown and white. There is a small window on the wall behind the cat with a white curtain on it. 
test_424,There is a train on the tracks. The train is yellow and blue. There is an orange pole next to the train. 
test_425,A man is standing in front of a mirror. He is wearing a white shirt and a black tie. There is a large window behind the man. 
test_426,There is a boat in the water. The boat is white and blue. There are people sitting on the boat. 
test_427,A man is skateboarding outside on a sunny day. He is wearing a black shirt and black pants. The skateboard is black and the wheels are black. There are trees behind the man. 
test_428,A group of people are standing outside on a sunny day. They are all holding umbrellas. There is a man in a blue shirt standing in front of the umbrella. 
test_429,A man in a white shirt and black pants is standing in the doorway of a bar. The man is holding a red and white frisbee in his hand. There is a large window behind the man. 
test_430,"A man is skateboarding outside on a sunny day. He is wearing a short sleeve shirt, shorts, and a black helmet. The skateboard is black and the wheels are black. There are trees behind the man. "
test_431,A man is standing on a tennis court playing tennis. He is wearing a short sleeve shirt and white shorts. A green tennis ball is soaring in the air towards the man. The court is green with white lines on it. 
test_432,A motorcycle is parked on a street. The motorcycle has a black seat. There is a red and white sign on the front of the motorcycle. 
test_433,There is a train on the tracks. The train is blue and white. There are wires above the train. 
test_434,A toilet is in the corner of the room. The toilet has a white tank. There is a toilet seat next to the toilet. 
test_435,A man is standing on a beach. He is wearing a white shirt and blue shorts. There is a blue and white kite in his hand. 
test_436,A man is standing on the sidewalk. He is wearing a black jacket and black pants. There is a red fire hydrant next to the man. 
test_437,A group of people are sitting at a table in a restaurant. There is a man with a white shirt standing in front of the table. 
test_438,A bus is on the street. There is a man in a blue shirt standing in front of the bus. 
test_439,A white van is parked on the street. There is a black car behind the van. 
test_440,This is an image of a computer. The computer is sitting on a desk. There is a black keyboard and mouse on the desk with a white mouse pad on top of it. 
test_441,A baseball player is standing on a baseball field. He is wearing a white uniform and a black helmet. There is a fence behind the player. 
test_442,This is a bathroom. The sink is white. There are towels hanging on the wall above the sink. 
test_443,This is a picture of a cat. The cat is black and white and has a black nose and fuzzy ears. There is an umbrella over the cat with a red bow on it. 
test_444,A white plate is sitting on a table. There is a white bowl on the table behind the plate. 
test_445,There is a cat sitting on the ground. The cat is black and white. There is grass around the cat. 
test_446,A man is standing on a snow covered ground. He is wearing a black jacket and black pants. There is snow on the ground in front of him. 
test_447,A herd of elephants are walking in a field. There is a large rock wall behind the elephants. 
test_448,The sky is partly cloudy and overcast. There is a large body of water in the distance. The sky above the water is blue with white clouds. 
test_449,This is an image of a ski resort. The resort has a lot of snow on the ground. There is a man standing in the snow. He is wearing a black jacket and black pants. 
test_450,A man is standing on top of a snow covered mountain. He is wearing a black jacket and black pants. There is snow all around him. 
test_451,A group of people are standing outside on a sunny day. They are all holding umbrellas. There is a man in a blue shirt standing in front of a building. 
test_452,A man is sitting on a couch. He is holding a white game controller in his hand. There is a blue wall behind him. 
test_453,A man is skiing down a hill. He is wearing a black jacket and black pants. There is snow on the hill behind him. 
test_454,There is a train on the tracks. The train is yellow and blue. There are trees behind the train. 
test_455,A zebra with black and white stripes is standing on a grassy field.  The grass is tall and green and there are patches of weeds in the grass. There are two zebras standing next to each other in front of a fence
test_456,"This is an image of a bus. The bus is white with a red stripe down the side of it. There is a blue sign on the front of the bus that says, ""Enterprise."" The sky is clear and blue with no clouds"
test_457,There is a clock on the top of a building. The clock is black and white. There are many windows in the building behind the clock. 
test_458,There is a zebra in the water. The water is blue. There is grass on the ground in front of the zebras. 
test_459,A woman is standing in the doorway of a train. She is wearing a black jacket and black pants. There is a large window behind the woman. 
test_460,A man is skiing down a hill. He is wearing a black jacket and black pants. There is snow all around him. 
test_461,A group of giraffes are standing together outside on a sunny day. They are surrounded by tall grass and trees. There is a man in a blue shirt standing in front of them. 
test_462,This is a bathroom. The sink is white. There are white towels hanging on the wall above the sink. 
test_463,This is a picture of a house. The house is made of wood. There are two windows on the front of the house with white curtains on them. One window has a white curtain on it. 
test_464,This is a picture of a clock. The clock is black and white. There is an advertisement on the side of the clock with the numbers on it. 
test_465,A pizza is sitting on a white plate. There is cheese and onions on top of the pizza. 
test_466,This is a picture of some fruits. The fruits are strawberries. There are apples and peaches. 
test_467,A man is standing in front of a mirror. He is wearing a white shirt and a black tie. There is a large window behind the man. 
test_468,A baseball player is standing on a baseball field. He is wearing a blue and white uniform with white writing on the side of the uniform. The player has a black helmet on his head. There is a fence behind the player. 
test_469,"A man is standing on a tennis court playing tennis. He is wearing a short sleeve shirt, shorts, and a white and blue tennis shirt. A green tennis ball is soaring in the air towards the man. The court is blue and white."
test_470,This is an image of some animals. The animals are sheep. There is a sheep in the middle of the photo. the sheep is black and white. It has a white head and a black neck. 
test_471,A man and woman are sitting at a table. The man is wearing a white shirt and a black tie. He is holding a glass of wine in his hand. There is food on the table behind the man. 
test_472,There is a train on the tracks. The train is yellow and blue. There are trees behind the train. 
test_473,This is an image of a street. The street is very busy with traffic. There is a red light on the right of the image. A car is driving down the road. It has a white and black license plate on it. 
test_474,"This is an image of a road. The road is made up of gravel. There is a red and white sign on the side of the road that says ""Road Construction Only"". The sign is on a metal pole that is attached to a pole"
test_475,There are two sheep in the image. The sheep on the left are brown and white. There is a fence behind them. 
test_476,Two giraffes are standing in a field. There is a fence behind them. 
test_477,There is a train on the tracks. The train is blue and white. There are wires above the train. 
test_478,This is an image of a street. The street is made up of tall buildings. There is a red light on the pole in front of the building. A man is standing on a sidewalk. He is wearing a black shirt and black pants.
test_479,There is a boat in the water. The boat is white and blue. There are people sitting on the boat. 
test_480,A bathroom with white walls. There is a white toilet in the bathroom. The sink is white. 
test_481,A cat is laying on the floor. The cat has a black nose and fuzzy ears. There is a white wall behind the cat. 
test_482,A man is surfing in the water. He is wearing a black wet suit. There is a white surfboard behind him. 
test_483,A white plate is sitting on a table. There is a white bowl on the table next to the plate. 
test_484,A woman is sitting at a table. She is wearing a white shirt. There is a silver laptop on the table in front of her. 
test_485,A large white and blue airplane is sitting on the runway. There is a large blue and white airplane in front of the airplane. 
test_486,A bed is in the corner of the room. The bed has a white blanket on it. There is a window on the wall behind the bed. 
test_487,This is an image of a zoo. The zoo has a lot of animals. There is a giraffe in the middle of the picture. It is brown and white. 
test_488,A man is standing on a beach. He is wearing a blue shirt and blue shorts. There is sand on the beach behind him. 
test_489,There is a train on the tracks. The train is blue and white. There are wires above the train. 
test_490,A woman is standing in front of a cake. The cake is on a table. There are candles on the table behind the woman. 
test_491,A large white bird is standing on the ground. There is a large tree behind the bird. 
test_492,This is an image of a bear. The bear is brown with a black snout. There is a rock on the ground next to the bear with rocks on it. 
test_493,"A man is skateboarding outside on a sunny day. He is wearing a short sleeve shirt, shorts, and a pair of sneakers. The skateboard is black and the wheels on it are black. There are trees behind the man. "
test_494,A group of people are standing on a sidewalk in front of a building. There is a man in a blue shirt standing next to a black umbrella. 
test_495,There are two zebras standing in a field. There is grass on the ground in front of them. 
test_496,There is a clock on the top of a building. The clock is white with black numbers. There are many windows in the building behind the clock. 
test_497,A man is skiing down a hill. He is wearing a black jacket and black pants. There is snow all around him. 
test_498,A man is skiing down a hill. He is wearing a black jacket and black pants. There is snow on the hill behind him. 
test_499,A person is standing on top of a snow covered mountain. They are wearing a black jacket and black pants. There is snow all around them. 
test_500,A man is skiing down a hill. He is wearing a black jacket and black pants. There is snow on the hill behind him. 
test_501,This is a picture of a computer. The computer is sitting on a desk. There are two monitors on the desk that are turned on. One of the monitors is black and the other monitor is white. 
test_502,This is an image of a computer. The computer is sitting on a desk. There is a black keyboard on the desk with a white mouse on it. 
test_503,A man is sitting on a bench. The bench is made of wood. There is a black and white cow behind the man. 
test_504,This is an image of a bathroom. The bathroom has a toilet in it. There is a white sink on the wall behind the toilet. 
test_505,This is an image of a bedroom. The bedroom has a small bed with a white blanket on it. There is a large window on the wall behind the bed. 
test_506,There is a white toilet in the bathroom. There are white towels hanging on the wall in front of the toilet. 
test_507,This is an image of a polar bear. The bear is standing on a rock. There is snow on the ground in front of the bear and there are trees behind the bears. 
test_508,A man in a blue shirt and black pants is standing in the doorway of a store. He is holding a white game controller in his hand. There is a large window behind the man. 
test_509,A man is standing on a baseball field. He is wearing a red and white uniform and a black helmet. There are people standing behind him. 
test_510,A giraffe stands in a field. There is a fence behind the giraffes. The grass is tall and green. 
test_511,A man is skiing down a hill. He is wearing a black jacket and black pants. There is snow on the hill behind him. 
test_512,This is an image of a street. The street is made up of tall buildings. There is a red fire hydrant on the sidewalk in front of the building. 
test_513,A man is standing on a baseball field. He is wearing a red and white uniform and a black helmet. There is a catcher's mound in front of him. 
test_514,There is a train on the tracks. The train is red and white. There are wires above the train. 
test_515,A woman is standing on a snow covered ground. She is wearing a black jacket and black pants. There is snow on the ground in front of her. 
test_516,This is a picture of a table. The table is made of wood. There is food on top of the food. there are white bowls on the table with food in them. 
test_517,A woman is standing on a beach. She is holding a white surfboard in her hand. There is water behind her. 
test_518,A man in a black jacket and black pants is standing on a snowboard. He is wearing a helmet and goggles. There is snow on the ground behind him. 
test_519,A man is riding a motorcycle on the street. He is wearing a black jacket and black pants. There is a large white building behind him. 
test_520,A man is surfing in the water. He is wearing a black wet suit. There is a white surfboard behind him. 
test_521,A man is standing in front of a mirror. He is wearing a white shirt and black pants. The man has a beard and mustache on his chin. 
test_522,There is a white bowl on the table. There are bananas on top of the bananas. 
test_523,There is a stop sign on the street. The sign is red and white. There are cars parked in front of the sign. 
test_524,A man is sitting on a bed. The bed has a white blanket on it. There is a blue blanket next to the man. 
test_525,A zebra is standing in a field. There is a fence behind the fence. The grass is tall and green. 
test_526,A baseball player is standing on a baseball field. He is wearing a blue and white uniform with white writing on the side of the uniform. The player has a black helmet on his head. 
test_527,A bed is in the corner of the room. The bed has a white blanket on it. There is a window behind the bed. 
test_528,A man is sitting at a table. He is wearing a black jacket and blue jeans. There is a silver laptop on the table in front of him. 
test_529,A large white and blue airplane is flying in the sky. There is a large body of water behind the airplane. 
test_530,A white van is parked on the side of the street. There is a large white building behind the van. 
test_531,This is a picture of a cow. The cow is brown and white. There is grass on the ground. the grass is green and brown. there are cows behind the fence. 
test_532,There is a large white boat in the water. There are people standing on the side of the boat. 
test_533,This is a picture of a refrigerator. The refrigerator is made of wood. There are many items on the counter. Some of the items are white and some of them are red. 
test_534,A bathroom with white walls. There is a white toilet in the bathroom. The sink is white and has a silver faucet. 
test_535,A man is skateboarding outside on a sunny day. He is wearing a short sleeve shirt and shorts. The skateboard is black and the wheels on it are black. There are trees behind the man. 
test_536,A man is surfing in the water. He is wearing a black wet suit. The man has a white surfboard in his hand. 
test_537,This is an image of a zoo. The zoo has a lot of animals in it. There is a giraffe in the middle of the ground. It is brown and white. 
test_538,A bus is on the road. There is a man in a blue shirt standing in front of the bus. 
test_539,A cat is laying on the floor. The cat has a black nose and paws. There is a window behind the cat. 
test_540,A giraffe is standing in a field. There is a fence behind the giraffes. The grass is tall and green. 
test_541,A toilet is in the corner of the room. There is a white toilet on the wall next to the toilet. The floor is made of tiles. 
test_542,This is an image of a zoo. The zoo has a lot of animals. There is a giraffe in the middle of the ground. It is brown and white. 
test_543,This is a picture of a train on the tracks. The train is red and white. There are people standing in front of the train. Some people are wearing hats on their heads. 
test_544,A large white and blue airplane is flying in the sky. There is a white building behind the airplane. 
test_545,A white plate is sitting on a table. There is broccoli in the middle of the broccoli. The broccoli is bright green and has yellow leaves on it. 
test_546,There is a white couch in the room. There are books on the wall next to the couch. 
test_547,A laptop is sitting on top of a desk. There is a white keyboard on the desk in front of the laptop. 
test_548,This is a room with a bed in it. The bed has a white blanket on top of it and a blue and white pillow on the bed. There are two windows in the room. One of the windows is white and the other window is
test_549,This is a picture of a clock. The clock is black and white. There are flowers in the background. the flowers are yellow and green.
test_550,A man in a white shirt and blue shorts is standing on a tennis court. He is holding a racket in his hand. There are people standing behind him watching him. 
test_551,A baseball game is in progress on a baseball field. A batter in a white uniform is swinging a bat at home plate. He is wearing a black helmet and a red helmet. The catcher is crouched down behind the batter. 
test_552,This is an image of a mountain. The mountain is covered in snow. There is snow all over the ground. Some of the snow is white and some of it is black and white. 
test_553,This is a picture of a man and a woman. The man is wearing a black shirt and white pants. He is holding a white surfboard in his hand. There is water in front of the man. 
test_554,A man is standing on a grassy field. He is wearing a short sleeve shirt and shorts. The man has short dark hair and is holding a red frisbee in his hand. There are trees behind the man. 
test_555,This is an image of a mirror. The mirror is made of glass. There is a black and white cat sitting on the top of the mirror with a white collar around its neck.  The cat is gray and black with white fur on it
test_556,A herd of cows are standing in a field. There is a fence behind the cows. 
test_557,A group of people are standing in front of a building. There is a man in a blue shirt standing with his arms crossed. He is wearing a white shirt and black pants. 
test_558,A man is skiing down a hill. He is wearing a black jacket and black pants. There is snow on the hill behind him. 
test_559,A man is laying on a bed. The bed has a white blanket on top of it. There is a blue blanket next to the man. 
test_560,This is a picture of a building. The building has a clock on the front of it. There are many windows in the building behind the clock. 
test_561,A white desk sits against a white wall. There is a laptop sitting on top of the desk. 
test_562,A man is riding a motorcycle down the street. He is wearing a black helmet and a white shirt. There is a red and white sign on the front of the motorcycle. 
test_563,There is a train on the tracks. The train is blue and white. There are wires above the train. 
test_564,A man is surfing in the water. He is wearing a black wet suit. The man has a white surfboard in his hand. There is a wave coming up behind the man. 
test_565,A group of people are standing outside on a sunny day. They are all holding umbrellas over their heads. There is a man in a blue shirt standing in front of the umbrella. 
test_566,A man is riding his bike down the street. He is wearing a white shirt and black pants. There is a red light on the pole behind him. 
test_567,"This is an image of a road. The road is paved. There is a red and white sign on the side of the road that says ""Road Construction Only"". The sign is on a metal pole that is attached to the pole. On the"
test_568,A bunch of motorcycles are parked on the street. There is a man in a white shirt standing in front of the motorcycles. 
test_569,A little boy is sitting on a bed. He is wearing a blue shirt and blue jeans. There is a white blanket on his head. 
test_570,There are two giraffes standing in a field. There is a fence behind them. 
test_571,A man is skiing down a hill. He is wearing a black jacket and black pants. There is snow on the hill behind him. 
test_572,A man is surfing in the water. He is wearing a black wet suit. The man has a white surfboard in his hand. There is a wave coming up behind the man. 
test_573,A man and a woman are walking on a beach. The man is wearing a black shirt and blue shorts. He is holding a white surfboard in his hand. There are small waves in the water behind the man. 
test_574,There is a zebra standing in a field. There is grass on the ground around the zebras. The grass is tall and green. 
test_575,A man is standing on a grassy field. He is wearing a short sleeve shirt and shorts. The grass is green and short. There is a blue fence behind the man. 
test_576,A bunch of bananas are sitting on top of a table. There are bananas in the middle of the bananas. The table is made of wood. 
test_577,A man is standing on a beach flying a kite. He is wearing a black shirt and blue shorts. There is sand on the beach behind him. 
test_578,A black and white cat is sitting on a wooden bench. The bench is made of wood. There is a white wall behind the cat. 
test_579,A group of people are standing outside on a sunny day. They are all holding umbrellas. There is a man in a blue shirt standing in front of the people. 
test_580,A black and white zebra is standing on a grassy field. There is a fence behind him. The grass is tall and green. 
test_581,A white counter top sits in a kitchen. There is a white microwave above the stove. 
test_582,A herd of cows are grazing in a field.  The field has green grass and some brown grasses. There is a fence in the middle of the field and a bunch of trees. The sky above the cows is blue.
test_583,A man and a woman are standing outside on a sunny day. The man is wearing a short sleeve shirt and blue jeans. He is holding a white game controller in his hand. There is a wooden fence behind the man. 
test_584,A bench is in the middle of a grassy field. There is a large tree in front of the bench. The grass is tall and green. 
test_585,This is a picture of a beach. The sky is clear and blue. There are small waves in the water. People are walking on the sand in front of the waves. Some people are flying kites. One kite is red and white
test_586,This is a picture of a street. The street is very busy with traffic. There are many cars on the road. Some of the cars are white and some are black. 
test_587,A man in a black wet suit is standing on a beach. The man is holding a white surfboard in his hand. There is water behind the man. 
test_588,This is an image of a zoo. The zoo has a lot of animals. Some of the animals are giraffes. There is a giraffe in the middle of them all. 
