filename,caption
test_284,A black and white dog is standing on top of a wooden bench. The bench is made of wood. There is a metal fence behind the dog. 
test_285,A black and white photo of a man and a woman sitting on a bench. The man is wearing a black jacket and black pants. He is holding a white remote control in his hand. There is a red and green sign on the bench next
test_286,A black dog is sitting on a bench. The bench is made of wood. There is a white fence behind the dog. 
test_287,A black and white cat is sitting on a wooden bench. The bench is made of wood. There is a silver chain link fence behind the cat. 
test_288,A large airplane is flying in the sky. The plane is white and has a blue tail. There is a large white building behind the plane. 
test_289,A man is sitting on a bench. The bench is made of wood. There is a white wall behind the man. 
test_290,A black and white cat is sitting on top of a wooden bench. The bench is made of wood. There is a silver chain link fence behind the cat. 
test_291,A black and white cat is sitting on a wooden bench. The bench is made of wood. There is a white wall behind the cat. 
test_292,A man is standing on a skateboard. He is wearing a white shirt and blue shorts. There is a black and white fence behind the man. 
test_293,A wooden bench is sitting on top of a metal railing. There is a black and white picture hanging on the wall behind the bench. 
test_294,A black and white photo of a man and a woman sitting on a bench. The man is wearing a black jacket and black pants. There is a white wall behind the man. 
test_295,A man in a blue shirt and blue shorts is standing on top of a white bench. The bench is made of wood. There is a black and white sign on the side of the building. 
test_296,A man is sitting on a bench. The bench is made of wood. There is a black and white picture hanging on the wall. 
test_297,A black and white cat is sitting on top of a wooden bench. The bench is made of wood. There is a white wall behind the cat. 
test_298,A large brown bear is standing on top of a rock wall. The wall is made of wood. There is a large boulder in front of the bear. 
test_299,A black and white cat is sitting on top of a wooden bench. The bench is made of wood. There is a white wall behind the cat. 
test_300,A black and white photo of a man and a woman sitting on a bench. The woman is wearing a blue shirt and blue jeans. She is holding a white remote control in her hand. There is a black door on the wall behind the bench
test_301,A man is sitting on a bench. The bench is made of wood. There is a white wall behind the man. 
test_302,A man in a blue shirt and blue shorts is standing on a wooden bench. He is holding a black and white frisbee in his hand. There is a white building behind the man. 
test_303,A man is sitting on a bench. The bench is made of wood. There is a white wall behind the man. 
test_304,A man is standing on a skateboard. He is wearing a black jacket and black pants. There is a white building behind him. 
test_305,A black and white cat is sitting on top of a wooden bench. The bench is made of wood. There is a white wall behind the cat. 
test_306,A black and white photo of a man riding a skateboard. The man is wearing a black helmet and black pants. There is a white building behind the man. 
test_307,A black and white dog is standing on a wooden bench. The bench is made of wood. There is a white fence behind the dog. 
test_308,A black and white photo of a man and a woman sitting on a bench. The man is wearing a blue shirt and blue jeans. He is holding a black remote control in his hand. There is a white wall behind the man. 
test_309,A wooden bench is sitting on the ground. There is a black and white bird perched on top of the bench. The bird has a long black beak. 
test_310,There is a black dog on the ground. The dog has a white collar around its neck. It is looking down at something. There are trees behind the dog. 
test_311,A young boy is standing on a skateboard. He is wearing a white shirt and blue jeans. There is a black and white fence behind the boy. 
test_312,A man is sitting on a bench. The bench is made of wood. There is a silver chain link fence behind the man. 
test_313,A man is standing on a skateboard. He is wearing a white shirt and blue jeans. There is a black and white sign on the skate board. 
test_314,A black and white photo of a man and a woman. The man is wearing a black jacket and black pants. He is holding a white remote control in his hand. There is a large white building behind the man. 
test_315,There is a white bus on the street. There are people standing in front of the bus. The bus is red and white. 
test_316,A wooden bench is sitting on the ground. There is a black and white bird perched on top of the bench. The bird has a long black beak. 
test_317,A wooden bench is sitting on a bench. There is a black and white picture hanging on the wall. The bench has a white handle. 
test_318,A wooden bench is sitting on the ground. There is a white wall behind the bench. The bench has a black handle. 
test_319,A black and white dog is sitting on a bench. The bench is made of wood. There is a white fence behind the dog. 
test_320,A black and white cat is sitting on top of a wooden bench. The bench is made of wood. There is a white wall behind the cat. 
test_321,There is a black and white dog laying on the ground. The dog has a white collar around its neck. There is another dog in the distance behind the dog. 
test_322,A black and white cat is sitting on a wooden bench. The bench is made of wood. There is a white wall behind the cat. 
test_323,There is a wooden table in the middle of a room. There are books on top of the table. The table is made of wood and the wood is light brown. 
test_324,This is an image of a bathroom. The bathroom is white. There is a mirror on the wall above the toilet. It is made of glass. On top of the mirror there are two white towels on a white towel rack. Next to the
test_325,A black and white striped zebra is standing on a grassy field.  The field is surrounded by tall grass and weeds and there are trees in front of the field that have green leaves and no leaves on the ground. There is a fence
test_326,A man is sitting on a bench. The bench is made of wood. There is a silver chain link fence behind the man. 
test_327,A man is sitting on a bench. The bench is made of wood. There is a silver chain link fence behind the man. 
test_328,A black and white dog is standing on top of a wooden bench. The bench is made of wood. There is a white wall behind the dog. 
test_329,There is a wooden table in the middle of a room. There are a lot of books on top of the table. The table is made of wood and the wood is light brown in color.
test_330,A man is standing on a skateboard. He is wearing a black jacket and black pants. There is a white wall behind the man. 
test_331,There are two elephants standing in a field. There are trees behind the elephants. The elephants are standing on the grass. 
test_332,A man is standing in front of a white wall. He is wearing a black shirt and black pants. There is a blue and white sign on the wall behind him. 
test_333,A black and white cat is sitting on top of a wooden bench. The bench is made of wood. There is a white wall behind the cat. 
test_334,A man is sitting on a bench. The bench is made of wood. There is a white wall behind the man. 
test_335,A man is standing on a bench. The bench is made of wood. There is a black and white picture hanging on the wall behind the man. 
test_336,A black and white photo of a man and a woman. The man is wearing a black jacket and black pants. He is holding a white remote control in his hand. There is a large white building behind the man.
test_337,This is a bathroom. The bathroom is white. There are two sinks on the wall. One of the sinks has a white soap dispenser on top of it. On the other wall there are white tiles. 
test_338,A man is standing on top of a wooden bench. The bench is made of wood. There is a black and white picture hanging on the wall behind the man. 
test_339,A large airplane is flying in the sky. The plane is white and has a blue tail. There is a large black and white building behind the plane. 
test_340,There is a black and white striped cat laying on the ground. The cat has a white collar around its neck. There is another black cat in front of the cat. 
test_341,A black and white striped cat is sitting on a wooden bench. The bench is made of wood. There is a white wall behind the cat. 
test_342,A black and white striped zebra is standing on a grassy field.  The field is surrounded by tall trees and a few tall grasses. There is a black fence surrounding the field and there are small bushes in front of the fence.
test_343,A man is sitting on a bench. The bench is made of wood. There is a white wall behind the man. 
test_344,A man is sitting on a bench. The bench is made of wood. There is a white wall behind the man. 
test_345,A black and white picture of a man and a woman. The man is wearing a white shirt and black pants. He is holding a black remote control in his hand. There is a silver pole next to the man. 
test_346,A black and white cat is sitting on a bench. The bench is made of wood. There is a white wall behind the cat. 
test_347,A man is standing in front of a building. He is wearing a black jacket and black pants. There is a white building behind him. 
test_348,A man is standing on top of a wooden bench. The bench is made of wood. There is a black and white picture hanging on the wall behind the man. 
test_349,A man is standing on a wooden bench. The bench is made of wood. There is a black and white picture hanging on the wall behind the man. 
test_350,A black and white cat is sitting on top of a wooden bench. The bench is made of wood. There is a silver chain link fence behind the cat. 
test_351,A man is sitting on a bench. The bench is made of wood. There is a black and white picture hanging on the wall behind him. 
test_352,There is a white toilet in the middle of the room. There is also a black door on the wall behind the toilet. 
test_353,There are two horses in the field. One of the horses is black and the other one is brown. There is a fence behind them. 
test_354,A black and white bird is standing on top of a wooden bench. The bench is made of wood. There is a black fence behind the bird. 
test_355,A man is standing on top of a snowboard. He is wearing a black jacket and black pants. There is snow all around him. 
test_356,A black and white photo of a man and a woman. The man is wearing a black shirt and black pants. He is holding a white remote control in his hand. There is a red and green sign on the wall behind the man.
test_357,A man is standing on a wooden bench. The bench is made of wood. There is a black and white picture hanging on the wall behind the man. 
test_358,A wooden bench is sitting on the ground. There is a black and white picture hanging from the bench. The picture is on a white wall. 
test_359,There is a sign on the pole. The sign is red and white. There are trees behind the sign. 
test_360,A wooden bench is sitting on the ground. There is a black and white clock on top of the bench. The clock has a white face and black hands. 
test_361,A black and white cat is sitting on top of a wooden bench. The bench is made of wood. There is a white wall behind the cat. 
test_362,A man is sitting on a bench. The bench is made of wood. There is a white wall behind the man. 
test_363,This is an image of a building. The building is made of brick. There is a clock on the top of the building with a black face and white numbers on it. On the clock there is white writing on a white circle with black numbers
test_364,A man is standing on a skateboard. He is wearing a black jacket and black pants. There is a white building behind him. 
test_365,A bathroom with white walls. There is a mirror on the wall behind the toilet. The toilet is white. 
test_366,A black and white cat is sitting on top of a wooden table.  The table is made of wood and there is a white wall behind the cat. The cat has black eyes and a black nose.
test_367,A man is sitting on a bench. The bench is made of wood. There is a white wall behind the man. 
test_368,A wooden bench is sitting on a bench. There is a black and white picture hanging on the wall. The bench has a white handle. 
test_369,There is a wooden table in front of a white wall. There are a lot of books on top of the table. The table is made of wood and the wood is light brown. 
test_370,A black and white dog is sitting on a wooden bench. The bench is made of wood. There is a metal fence behind the dog. 
test_371,A man is sitting on a bench. The bench is made of wood. There is a white wall behind the man. 
test_372,A wooden bench is sitting on the ground. There is a black and white picture hanging above the bench. The picture is on a white wall. 
test_373,A man is standing on a bench. The bench is made of wood. There is a black and white picture hanging on the wall behind the man. 
test_374,A black and white cat is sitting on top of a wooden bench. The bench is made of wood. There is a silver chain link fence behind the cat. 
test_375,A black and white cat is sitting on a wooden bench. The bench is made of wood. There is a white wall behind the cat. 
test_376,A black laptop is sitting on a desk. There is a black mouse on top of the laptop. The desk is made of wood. 
test_377,There is a wooden bench sitting on the ground. The bench is made of wood. There are a lot of trees behind the bench. 
test_378,A black and white dog is standing on top of a wooden bench. The bench is made of wood. There is a white fence behind the dog. 
test_379,A wooden bench is sitting on a bench. There is a black and white picture hanging on the wall. The bench has a white handle. 
test_380,A man is sitting on a bench. The bench is made of wood. There is a white wall behind the man. 
test_381,A man is sitting on a bench. The bench is made of wood. There is a black and white picture hanging on the wall.
test_382,A man is sitting on a bench. The bench is made of wood. There is a black and white picture hanging on the wall. 
test_383,A man is sitting on a bench. The bench is made of wood. There is a white wall behind the man. 
test_384,A woman is sitting on a bench. The bench is made of wood. She is wearing a white shirt and black pants. There is a black chair behind her. 
test_385,A man is standing on a skateboard. He is wearing a white shirt and blue jeans. There is a black and white dog sitting on the ground next to him. 
test_386,There is a red and white train on the tracks. There are trees behind the train. The train is stopped at a station. 
test_387,A man is playing tennis on a tennis court. He is wearing a white shirt and blue shorts. The court is green and white in color. There is a green fence behind the man. 
test_388,A wooden bench is sitting on a bench. There is a black and white picture hanging on the wall. The bench has a white handle. 
test_389,A man is sitting on a bench. The bench is made of wood. There is a silver chain link fence behind the man. 
test_390,"A wooden bench is sitting on top of a green grassy field.  The bench has a red and white stripe down the side of the bench, and a white and blue stripe on the other side. There is a wooden fence next to the"
test_391,A man is standing on a tennis court playing tennis. He is wearing a white shirt and blue shorts. The court is green with white lines on it. There is a green fence behind the man. 
test_392,There is a train on the tracks. The train is red and white. There are trees behind the train. 
test_393,A black and white cat is sitting on top of a wooden bench. The bench is made of wood. There is a silver chain link fence behind the cat. 
test_394,A black and white striped zebra is standing on a grassy field. There is a black fence surrounding the field and there are trees in front of the fence. 
test_395,This is an image of a bathroom. The bathroom is white. There is a mirror on the wall behind the toilet. It is made of glass. On top of the mirror there are two white towels. Behind the towel there is another towel.
test_396,A man is sitting on a bench. The bench is made of wood. There is a silver chain link fence behind the man. 
test_397,A man is standing on a wooden bench. He is wearing a black jacket and black pants. There is a large black and white dog in front of him. 
test_398,A man is sitting on a bench. The bench is made of wood. There is a silver chain link fence behind the man. 
test_399,A black and white dog is laying on the ground. The dog has a black collar around its neck. There is a white wall behind the dog. 
test_400,A black and white dog is standing on the ground. The dog has a black collar around its neck. There is a white fence behind the dog. 
test_401,A man is standing on top of a skateboard. He is wearing a black jacket and black pants. There is a white building behind him. 
test_402,A black and white cat is sitting on top of a wooden bench. The bench is made of wood. There is a white wall behind the cat. 
test_403,There is a white toilet in the bathroom. The toilet seat is white. There are white towels hanging from the wall behind the toilet. 
test_404,A man is sitting on a bench. The bench is made of wood. There is a white wall behind the man. 
test_405,A man is sitting on a wooden bench. The bench is made of wood. There is a silver chain link fence behind the man. 
test_406,A man is sitting on a bench. The bench is made of wood. There is a white wall behind the man. 
test_407,There is a silver train on the train tracks. There are people sitting on top of the platform. The train is red and white. 
test_408,A man is standing on a wooden bench. The bench is made of wood. There is a black and white picture hanging on the wall behind the man. 
test_409,There is a toilet in the bathroom. The toilet is white. There is also a mirror on the wall behind the toilet. 
test_410,There is a train on the tracks. The train is red and white. There are trees behind the train. 
test_411,A man is standing on top of a skateboard. He is wearing a black jacket and black pants. There is a white building behind him. 
test_412,There is a black and white photo of a man. The man is wearing a white shirt and blue jeans. There is an orange and yellow sign on the wall behind him. 
test_413,There is a white toilet in the middle of the room. There are white shelves on the wall behind the toilet. The wall is made of wood. 
test_414,There is a wooden bench sitting on the ground. The bench is made of wood. There are two wooden chairs on either side of the bench. One chair is white and the other is black. 
test_415,A man is sitting on a bench. The bench is made of wood. There is a black and white picture hanging on the wall behind the man. 
test_416,A black and white cat is sitting on a wooden bench. The bench is made of wood. There is a silver chain link fence behind the cat. 
test_417,A man is sitting on a bench. The bench is made of wood. There is a white wall behind the man. 
test_418,A man is standing on a wooden bench. The bench is made of wood. There is a black and white picture hanging on the wall behind the man. 
test_419,A black and white cat is sitting on top of a wooden bench. The bench is made of wood. There is a silver chain link fence behind the cat. 
test_420,A man is standing on the sidewalk. He is wearing a black jacket and black pants. There is a white building behind him. 
test_421,A black and white cat is sitting on a bed. The bed is made of wood. There is a white blanket on top of the bed and a blue blanket underneath. 
test_422,A man is playing tennis on a tennis court. He is wearing a white shirt and blue shorts. The court is green with white lines on it. There is a green fence behind the man. 
test_423,A black and white dog is laying on the ground. The dog has a white collar around its neck. There is a black dog next to the dog. 
test_424,A train is on the tracks. The train has a red and white stripe down the side of the train. There is a white and blue sign above the front door. 
test_425,A man is standing on a bench. The bench is made of wood. There is a black and white picture hanging on the wall behind the man. 
test_426,A man is sitting on a bench. The bench is made of wood. There is a black and white picture hanging on the wall. 
test_427,A man is standing on top of a skateboard. He is wearing a black jacket and black pants. There is a white building behind the man. 
test_428,A man is sitting on a bench. The bench is made of wood. There is a red and white sign on the side of the building. 
test_429,A man in a blue shirt and black pants is standing on top of a black skateboard. The man is holding a red and white Frisbee in his hand. There are trees behind the man. 
test_430,A man is standing on a skateboard. He is wearing a white shirt and black pants. There is a black and white fence behind the man. 
test_431,A man in a blue shirt and blue shorts is standing on a bench holding a red frisbee in his hand. He is wearing a black and white striped shirt with a white stripe down the side of the shirt. There are trees behind the
test_432,A man is standing on a skateboard. He is wearing a black helmet and black pants. There is a white line painted on the ground behind him. 
test_433,A man is sitting on a bench. The bench is made of wood. There is a black and white picture hanging on the wall. 
test_434,This is an image of a bathroom. The bathroom is white. There is a mirror on the wall above the toilet. It is made of glass. On top of the mirror there are two white tiles. Behind the tiles there is another wall.
test_435,A man is sitting on a bench. The bench is made of wood. There is a black and white picture hanging on the wall behind the man.
test_436,A wooden bench is sitting on top of a concrete platform. There is a black and white sign above the bench. The sign is white with black writing on it. 
test_437,A man is standing on a skateboard. He is wearing a black jacket and black pants. There is a white building behind him. 
test_438,There is a black and white train on the tracks. There are people sitting on top of the train. The train is yellow and black.
test_439,A black and white dog is standing on top of a wooden bench. The bench is made of wood. There is a metal fence behind the dog. 
test_440,A wooden bench is sitting in a room. There is a white door on the wall behind the bench. The bench has a black handle on it. 
test_441,A man is standing on a baseball field. He is wearing a blue and white uniform. There is a black helmet on his head. 
test_442,This is an image of a bathroom. The bathroom is white. There is a mirror on the wall behind the toilet. It is made of glass. On top of the mirror there are two white towels. One is on top and the other is
test_443,A man is standing on top of a skateboard. He is wearing a black shirt and black pants. There is a white wall behind the man. 
test_444,There is a white toilet in the middle of the room. There are white towels on the wall behind the toilet. The wall is made of wood. 
test_445,A man is sitting on a bench. The bench is made of wood. There is a white building behind the man. 
test_446,A man is standing in front of a building. He is wearing a black jacket and black pants. There is a white building behind him. 
test_447,"A black and white striped zebra is standing on a grassy field.  The field is surrounded by tall trees and is covered in a thick layer of green grass and weeds. There is a black fence surrounding the field, and there are two"
test_448,There is a wooden bench in the middle of the room. The bench is made of wood. There are a lot of books on the bench. 
test_449,There is a wooden table in the middle of a room. There are a lot of books on top of the table. The table is made of wood and the wood is light brown in color.
test_450,A man is standing on top of a wooden bench. The bench is made of wood. There is a black and white picture hanging on the wall behind the man. 
test_451,A man is standing on a wooden bench. He is wearing a white shirt and blue jeans. There is a black and white clock on the bench next to him. 
test_452,A man is sitting on a bench. The bench is made of wood. There is a white wall behind the man. 
test_453,This is an image of a bathroom. The bathroom is white. There is a mirror on the wall above the toilet. It is made of glass. On top of the mirror there are two white towels on a white towel rack. Next to the
test_454,A man is standing on top of a skateboard. He is wearing a black jacket and black pants. There is a white building behind him. 
test_455,A black and white dog is standing on top of a wooden bench. The bench is made of wood. There is a white wall behind the dog. 
test_456,This is an image of a man. The man is wearing a white shirt and blue jeans. He is holding a black and white frisbee in his hand. There is a large white building in the background.
test_457,This is an image of a building. The building is made of brick. There is a clock on the top of the building with a black face and white numbers on it. On the clock there is white writing on a white circle with black numbers
test_458,A wooden bench is sitting on top of a metal railing. There is a black and white picture hanging on the wall behind the bench. 
test_459,A black and white picture of a man and a dog. The man is wearing a white shirt and black pants. There is a black dog in front of the man. 
test_460,This is an image of a building. The building is made of brick. There is a clock on the top of the building that is black and white. It has a white face and black numbers on it. 
test_461,A man is standing in front of a white wall. He is wearing a blue shirt and blue jeans. There is a black and white sign on the wall behind him. 
test_462,A black and white cat is sitting on a bed. The bed is made of wood. There is a white blanket on the bed and a blue and green bedspread. 
test_463,There is a red and white bus on the street. The bus is white and blue. There are trees behind the bus. 
test_464,There is a clock on the wall. The clock is black and white. It has a white face and a black face. There are two clocks on each side of the clock. One is red and the other one is blue.
test_465,A black and white dog is sitting on a wooden bench. The bench is made of wood. There is a white fence behind the dog. 
test_466,A wooden bench is sitting on top of a wooden table. There is a black and white picture hanging on the wall behind the bench. 
test_467,A man is standing in front of a mirror. He is wearing a black shirt and black pants. There is a white wall behind the man. 
test_468,A wooden bench is sitting on a bench. There is a black and white picture hanging on the wall. The bench has a red and black handle. 
test_469,A man is standing on a tennis court. He is wearing a white shirt and blue shorts. There is a green tennis ball in front of him. 
test_470,A black and white photo of a man riding a motorcycle. The man is wearing a black helmet and black pants. There is a white building behind the man. 
test_471,A black and white cat is sitting on a bench. The bench is made of wood. There is a white wall behind the cat. 
test_472,There is a man in a blue shirt and blue jeans standing in front of a white table. There is an orange table cloth on the table behind the man. 
test_473,A large black and white bird is standing on top of a wooden bench. The bench is made of wood. There is a large white building behind the bird. 
test_474,A man is standing on top of a skateboard. He is wearing a black jacket and black pants. There is a white fence behind the man. 
test_475,A black and white dog is standing on the ground. The dog has a black collar around its neck. There is a white fence behind the dog. 
test_476,A black and white cat is sitting on a wooden bench. The bench is made of wood. There is a white fence behind the cat. 
test_477,There is a train on the tracks. The train is red and white. There are trees behind the train. 
test_478,A black and white photo of a man and a dog. The man is wearing a blue shirt and blue jeans. He is holding a white surfboard in his hand. There is a black fence behind the man. 
test_479,There is a train on the tracks. The train is red and white. There are people sitting on top of the train. One person is wearing a blue jacket and blue pants. 
test_480,There is a bed in the room. The bed has a white blanket on it. There are two pillows on top of the bed. 
test_481,This is an image of a kitchen. The kitchen is made of wood. There is a microwave on top of the counter top.  The microwave is white and black. It is on a white wall. On the wall there are a bunch of
test_482,There is a wooden bench sitting on the ground. The bench is made of wood. There is an orange and black umbrella on top of the bench. 
test_483,This is an image of a man. The man is wearing a white shirt and blue jeans. He is holding a black and white frisbee in his hand. There is a large white building behind the man with many windows on it.
test_484,A man is sitting on a bench. The bench is made of wood. There is a black and white picture hanging on the wall behind the man.
test_485,A large white and blue airplane is flying in the air. There is a large black and white building behind the airplane. 
test_486,This is an image of a bathroom. The bathroom is white. There is a mirror on the wall above the toilet. It is made of glass. On top of the mirror there are two white towels. One is on top and the other is
test_487,A black and white picture of a dog. The dog has a white collar around its neck. There is a red and black umbrella over the dog's head. 
test_488,"A man in a blue shirt and blue shorts is standing on top of a white surfboard.  The man is wearing a black and white striped shirt, blue jeans, and a pair of black sneakers. There is a large wave in the water"
test_489,There is a wooden table in front of a white wall. There is an orange table cloth on top of the table. The table is made of wood and has a black and white picture on it. 
test_490,A man is sitting on a bench. The bench is made of wood. There is a white wall behind the man. 
test_491,This is an image of a bathroom. The bathroom is white. There is a white toilet in the middle of the room. A white sink is next to the toilet. Two white towels are sitting on the wall. One is on a towel rack
test_492,A large brown bear is standing on the ground. The bear has a black nose and black eyes. There is a large rock wall behind the bear. 
test_493,A wooden bench is sitting on top of a wooden floor. There is a white wall behind the bench. 
test_494,A man is sitting on a bench. The bench is made of wood. There is a silver chain link fence behind the man. 
test_495,This is an image of a man. The man is wearing a white shirt and blue jeans. He is holding a black and white frisbee in his hand. There is a large white building in the background.
test_496,There is a wooden table in front of a white wall. There are books and papers on top of the table. The table is made of wood. 
test_497,A black and white cat is sitting on top of a wooden bench. The bench is made of wood. There is a black door on the front of the bench and a white door behind it. 
test_498,A man is sitting on a bench. The bench is made of wood. There is a black and white picture hanging on the wall behind the man.
test_499,A man is sitting on a bench. The bench is made of wood. There is a white wall behind the man. 
test_500,A man is sitting on a bench. The bench is made of wood. There is a black and white picture hanging on the wall. 
test_501,A man is sitting on a bench. The bench is made of wood. There is a silver chain link fence behind the man. 
test_502,There is a clock on the side of the building. The clock is black and white. There are two clocks on top of it. One is white and the other one is blue. 
test_503,A wooden bench is sitting on the ground. There is a black and white picture hanging from the wall above the bench. The picture is of a man in a blue shirt and black pants. 
test_504,There is a man in a blue shirt and blue jeans standing in front of a white wall. The man is holding a black remote control in his hand. There is an orange and white sign on the wall behind the man. 
test_505,This is an image of a bathroom. The bathroom is white. There is a mirror on the wall above the toilet. It is made of glass. On top of the mirror there are two white towels on a white towel rack. Next to the
test_506,This is a bathroom. The bathroom is white. There are two sinks on the wall. One of the sinks is black and the other sink is silver. Both sinks are made of metal. A mirror is hanging on a wall above the sink.
test_507,A man is sitting on a bench. The bench is made of wood. There is a silver chain link fence behind the man. 
test_508,A man is sitting on a bench. The bench is made of wood. There is a black and white picture hanging on the wall behind the man.
test_509,A man is playing tennis on a tennis court. He is wearing a blue and white striped shirt and blue shorts. The court is green with white lines on it. There is a green fence behind the man. 
test_510,A black and white dog is laying on the ground. The dog has a black collar around its neck. There is a brown dog next to the black dog. 
test_511,A man is standing on top of a white surfboard. He is wearing a blue shirt and blue shorts. There is a black and white board in front of him. 
test_512,A black and white photo of a man and a woman sitting on a bench. The man is wearing a white shirt and blue jeans. He is holding a black cell phone to his ear. There is a silver pole next to the bench with a
test_513,A man is standing on a baseball field. He is wearing a blue and white uniform. There is a black helmet on his head. 
test_514,A man is sitting on a bench. The bench is made of wood. There is a silver chain link fence behind the man. 
test_515,A black and white dog is standing on top of a wooden bench. The bench is made of wood. There is a white fence behind the dog. 
test_516,A man is standing on a wooden bench. The bench is made of wood. There is a silver chain link fence behind the man. 
test_517,This is an image of an animal. The animal is a giraffe. There are two giraffes in the image. One of them is looking down at the camera and the other one is standing on the ground. Both of the animals are
test_518,A black and white cat is sitting on top of a wooden bench. The bench is made of wood. There is a silver chain link fence behind the cat. 
test_519,A man is standing in front of a wooden bench. The bench is made of wood. There is a silver chain link fence behind the man. 
test_520,A man is sitting on a bench. The bench is made of wood. There is a black and white picture hanging on the wall. 
test_521,A man is sitting on a bench. The bench is made of wood. There is a black and white picture hanging on the wall behind him. 
test_522,A man is standing on a tennis court. He is wearing a white shirt and blue shorts. There is a green tennis ball in front of him. 
test_523,A woman is sitting on a bench. The bench is made of wood. She is wearing a white shirt and blue jeans. There is a black and white dog sitting in front of her. 
test_524,A man is sitting on a bench. The bench is made of wood. There is a white wall behind the man. 
test_525,A black and white striped cat is standing on top of a wooden bench. The bench is made of wood. There is a white fence behind the cat. 
test_526,A black and white cat is laying on a bed. The bed is made of wood. There is a white blanket on top of the bed and a black headboard. 
test_527,A woman is sitting on a bench. The bench is made of wood. She is wearing a white shirt and black pants. There is a black and white toilet in front of her. 
test_528,A man is sitting on a bench. The bench is made of wood. There is a silver chain link fence behind the man. 
test_529,This is an image of a bathroom. The bathroom is white. There is a mirror on the wall above the toilet. It is made of glass. On top of the mirror there are two white towels on a white towel rack. Next to the
test_530,A black and white dog is standing on top of a wooden bench. The bench is made of wood. There is a white fence behind the dog. 
test_531,A man is sitting on a bench. The bench is made of wood. There is a black and white picture hanging on the wall. 
test_532,There is a white toilet in the middle of the room. There are two white sinks on the wall next to the toilet. The floor is made of tiles. 
test_533,There is a wooden table in the middle of a room. There are a lot of books on top of the table. The table is made of wood and the wood is light brown. 
test_534,A black and white cat is sitting on top of a wooden bench. The bench is made of wood. There is a white wall behind the cat. 
test_535,There is a white bus on the street. There are people standing in front of the bus. The bus is red and white. 
test_536,There is a black and white striped boat in the water. The water is calm and calm. There are small waves on the side of the boat. 
test_537,A black and white photo of a man and a woman. The man is wearing a white shirt and black pants. He is holding a black remote control in his hand. There is a red and green sign on the wall behind the man.
test_538,A man is sitting on a bench. The bench is made of wood. There is a black and white picture hanging on the wall behind the man. 
test_539,This is an image of a bathroom. The bathroom is white. There is a mirror on the wall above the toilet. It is made of glass. On top of the mirror there are two white towels on a white towel rack. Next to the
test_540,A black and white striped giraffe is standing in a field. There is a fence behind the giraffes.  There are trees in front of the fence.
test_541,There is a wooden table in front of a white wall. There are books on top of the table. The books are white and have a black cover on them. 
test_542,A large brown bear is standing on top of a rock wall. The wall is made of wood. There is a large boulder in front of the bear. 
test_543,A black and white bird is standing on top of a wooden bench. The bench is made of wood. There is a metal fence behind the bird. 
test_544,There is a black and white photo of a horse. The horse is standing on a dirt road. There are trees in the background. 
test_545,A black and white cat is sitting on top of a white desk. The desk is made of wood. There is a black laptop on the desk next to the cat. 
test_546,A wooden bench sits in a room. The bench is made of wood. There is a white wall behind the bench. 
test_547,A man is sitting on a bench. The bench is made of wood. There is a white wall behind the man. 
test_548,A man is standing on a bench. The bench is made of wood. There is a silver chain link fence behind the man. 
test_549,A black and white dog is standing on top of a wooden bench. The bench is made of wood. There is a white fence behind the dog. 
test_550,A man is playing tennis on a tennis court. He is wearing a blue and white shirt and blue shorts. The court is green with white lines on it. There is a green fence behind the man. 
test_551,A man in a blue shirt and blue shorts is standing on a wooden bench. He is holding a black and white frisbee in his hand. There is a white building behind the man. 
test_552,A black and white cat is sitting on top of a wooden bench. The bench is made of wood. There is a white wall behind the cat. 
test_553,A wooden bench is sitting on the ground. There is a black and white picture hanging from the wall above the bench. The picture is of a man in a blue shirt and blue pants. 
test_554,A man is standing on a skateboard. He is wearing a black jacket and black pants. There is a white fence behind the man. 
test_555,A man is sitting at a table. The table is made of wood. There is a laptop on top of the table with a black keyboard on it. 
test_556,A black and white striped zebra is standing on a grassy field.  The field is surrounded by tall trees and is covered in a thick layer of green grass and weeds. There is a black fence in front of the field and there are
test_557,A black and white dog is standing on top of a wooden bench. The bench is made of wood. There is a white fence behind the dog. 
test_558,A man is sitting on a bench. He is wearing a black jacket and black pants. There is a white wall behind him. 
test_559,A black and white striped cat is standing on top of a wooden bench. The bench is made of wood. There is a white fence behind the cat. 
test_560,This is an image of a building. The building is made of brick. There is a clock on the top of the building with a black face and white numbers on it.  The clock has a white face with black hands and black numbers.
test_561,There is a white toilet in the corner of the room. There is also a black and white mirror on the wall behind the toilet. 
test_562,A man in a blue shirt and black pants is standing on a wooden bench. There is a black and white picture hanging on the wall behind him. The bench is made of wood. 
test_563,A black and white bird is standing on top of a wooden bench. The bench is made of wood. There is a black fence behind the bird. 
test_564,A wooden bench sits in a room. The bench is made of wood. There is a white wall behind the bench. 
test_565,A black and white cat is sitting on top of a white toilet. The toilet seat is white and the lid is open. There is a black handle on the side of the toilet and there is an orange handle next to it. 
test_566,A wooden bench is sitting on the ground. There is a black and white clock on top of the bench. The clock is black with white numbers on it. 
test_567,A black and white truck is driving down a road. There is a red stop sign on the side of the truck. The road is made of concrete and is surrounded by trees. 
test_568,A man is sitting on a bench. The bench is made of wood. There is a black and white picture hanging on the wall behind him. 
test_569,A black and white dog is standing on top of a wooden bench. The bench is made of wood. There is a white wall behind the dog. 
