filename,caption
test_278,A black motorcycle is parked on the street. There is a white building behind the motorcycle. 
test_279,A wooden bench is sitting on top of a hill. There is a white building behind the bench.  There are trees in front of the building.
test_280,A wooden bench is sitting on top of a hill. There is a white building behind the bench.  The bench has a red and white sign on the side of the building.
test_281,There is a train on the tracks. The train is red and white. There are trees behind the train. 
test_282,A baseball player is standing on a baseball field. He is wearing a blue and white uniform and a black helmet. There is a white fence behind the player. 
test_283,There is a red and white sign on the side of the building. The sign is white and has a black arrow on it. There are a lot of trees behind the sign. 
test_284,A man is standing on top of a skateboard. He is wearing a black jacket and black pants. There is a white building behind him. 
test_285,"This is an image of a street. The street is made of concrete. There is a red and white sign on the side of the street that says ""Road to the Sun"". The sign is white and black. It says that the sky is"
test_286,A man is sitting on a bench. The bench is made of wood. There is a black and white picture hanging on the wall behind the man. 
test_287,A man is standing on a baseball field. He is wearing a blue and white uniform and a black helmet. There is a white fence behind the man. 
test_288,There is a plane in the sky. The plane is white and has a blue tail. There are trees behind the plane. 
test_289,A man is standing in front of a building. He is wearing a black jacket and black pants. There is a white building behind him. 
test_290,There is a large white boat in the water. The boat is blue and white. There are two people on the boat. One of the people is wearing a blue shirt and blue shorts. 
test_291,This is an image of a bathroom. The bathroom is white. There is a mirror on the wall above the bathroom wall. It is made of glass and has a black and white picture frame. On top of the mirror there is another mirror.
test_292,A young boy is playing tennis on a tennis court. He is wearing a blue and white shirt and blue shorts. There is a white net in front of the boy. 
test_293,This is an image of a cat. The cat is sitting on a bed. There is a black and white bedspread on the bed with a white blanket on top of it.  The bed is made of wood and has white sheets on it
test_294,A man is standing on top of a horse. The horse is wearing a black helmet. There is a man in a blue shirt and blue pants standing behind the man. 
test_295,A man is standing on top of a skateboard. He is wearing a blue shirt and blue shorts. There is a white building behind him. 
test_296,This is a picture of a kitchen. The kitchen is made of wood. There are pots and pans on top of the wooden counter top. They are all white in color. On the left side there is an oven with a white oven door.
test_297,A woman is sitting at a table. She is wearing a white t-shirt and blue jeans. There is a glass of water in front of her. The table is made of wood. 
test_298,A black and white photo of a man riding a motorcycle. The man is wearing a black helmet. There is a white building behind the man. 
test_299,A man is skateboarding outside on a sunny day. He is wearing a black helmet and black pants. The skateboard is black and white. There is a white fence behind the man. 
test_300,There is a large airplane in the sky. The plane is white and has a blue tail. There are two large windows on the side of the plane. 
test_301,A man is sitting on a bench. The bench is made of wood. There is a white wall behind the man. 
test_302,A young boy is standing on a grassy field. He is wearing a blue shirt and blue jeans. There is a white fence behind the boy. 
test_303,A man is sitting on a bench. The bench is made of wood. There is a black and white picture hanging on the wall. 
test_304,A man is skateboarding outside on a sunny day. He is wearing a black helmet and black pants. His skateboard is black with a red stripe down the side of it. There is a white fence behind the man. 
test_305,There are two boats in the water. The boats are white and blue. There is a large body of water behind the boats. 
test_306,A man is sitting on a bench. The bench is made of wood. There is a black and white picture hanging on the wall behind the man.
test_307,There is a plane in the sky. The plane is white and blue. There are people on the ground behind the plane. 
test_308,There are two motorcycles parked on the street. The motorcycles are red and white. There is a man riding the motorcycle. He is wearing a black helmet. 
test_309,There are two boats in the water. The boats are white and blue. There is a large body of water behind the boats. 
test_310,A large brown bear is standing on top of a rock wall. The wall is made of stone. There is a small brown building behind the bear. 
test_311,A black and white dog is sitting on a bench. The bench is made of wood. There is a white fence behind the dog. 
test_312,There is a table with white plates on it. There are two glasses on top of the plates. The table is made of wood and has a white table cloth. 
test_313,A man is riding a motorcycle. The motorcycle is red and black. There is a large white building behind the man. 
test_314,A man is riding a motorcycle down a street. The motorcycle is red and black. There is a red stop sign on the side of the motorcycle. 
test_315,A plane is flying in the sky. The plane has a red and white logo on the side of the plane. There is a large white building behind the planes. 
test_316,A man is standing in front of a brick building. He is wearing a white shirt and blue jeans. There is a black and white sign on the building behind the man. 
test_317,A black and white photo of a man riding a skateboard. The man is wearing a black helmet and black pants. There is a white building behind the man. 
test_318,A white desk sits against a white wall. There is a laptop on top of the desk. The desk is made of wood and has a black keyboard and mouse on it. 
test_319,There are two horses in the field. One of the horses is white and the other one is brown. There is a fence behind them. 
test_320,There is a red and white sign on the side of the building. The sign is on top of a metal pole. There are trees behind the sign. 
test_321,A black and white dog is sitting on top of a white bench. The bench is made of wood. There is a black fence behind the dog. 
test_322,There are two giraffes standing in a field. The field is green and brown. There are trees in the distance behind them. 
test_323,There is a bed in a room. The bed has a white blanket on it. There are two pillows on top of the bed. 
test_324,This is an image of a train station. The train is red and white. There is a yellow line on the side of the train. It is dark blue and has a white stripe down the middle of it. On the left side there is
test_325,A black and white dog is sitting on a bench. The bench is made of wood. There is a white fence behind the dog. 
test_326,A woman is sitting at a table. She is wearing a white t-shirt and blue jeans. There is a pizza on top of the woman's plate. 
test_327,A woman is sitting at a table. She is wearing a white t-shirt and blue jeans. There is a pizza on top of the woman's plate. 
test_328,A wooden bench is sitting on the ground. There is a black and white clock on top of the bench. The clock is black with white numbers on it. 
test_329,This is an image of a bathroom. The bathroom is white. There is a mirror on the wall above the toilet. It is made of glass. On top of the mirror there are two white towels on a white towel rack. Next to the
test_330,A man is skateboarding outside on a sunny day. He is wearing a black helmet and black pants. The skateboard is black and white. There is a white fence behind the man. 
test_331,A large brown bear is standing on top of a rock wall. The wall is made of stone. There is a large boulder in front of the bear. 
test_332,There are two horses in the field. One of the horses is black and the other one is white. There is a fence behind the horse. 
test_333,A boy is standing on a skateboard. He is wearing a blue shirt and blue shorts. There is a white fence behind the boy. 
test_334,A woman is sitting at a table. She is wearing a white t-shirt and white pants. There is a silver laptop on the table in front of her. 
test_335,A wooden bench sits in the middle of a grassy area. The bench is made of wood. There is a black and white picture hanging on the wall above the bench. 
test_336,There is a stop sign on the side of the road. The sign is red and white. There are trees behind the sign. 
test_337,This is an image of a bathroom. The bathroom is white. There is a mirror on the wall above the toilet. It is made of glass. On top of the mirror there is another mirror with a white frame. Next to the other mirror
test_338,A man is standing on a snowboard. He is wearing a black jacket and black pants. There is snow on the ground behind him. 
test_339,A large airplane is flying in the sky. The plane is white and has a blue tail. There is a large white building behind the plane. 
test_340,A black and white cat is sitting on top of a white couch. The cat has a black nose and black eyes. There is a red and green light above the cat. 
test_341,There are two boats in the water. The boats are white and blue. There is a large white building behind the boats. 
test_342,A large brown bear is standing on top of a rock wall. The wall is made of stone. There is a large boulder in front of the bear. 
test_343,There is a toilet in the bathroom. The toilet is white. There is also a mirror on the wall behind the toilet. 
test_344,A man is sitting on a bench. The bench is made of wood. There is a black and white picture hanging on the wall behind him. 
test_345,This is an image of a pizza. The pizza is on a white plate. There is cheese on top of the pizza and there is pepperoni on the top. 
test_346,This is an image of a bathroom. The bathroom is white. There is a mirror on the wall above the toilet. It is made of glass. On top of the mirror there are two white tiles. Behind the tiles there is another tile.
test_347,A man is riding on a motorcycle. He is wearing a black helmet. The motorcycle is red and black. There are trees behind the man. 
test_348,A man is skateboarding on a skateboard. He is wearing a black helmet and black pants. There is a white line painted on the ground behind him. 
test_349,A black and white photo of a man riding a horse. The man is wearing a black helmet and black pants. There is a large white building behind the man. 
test_350,A black motorcycle is parked on the street. There is a red fire hydrant in front of the motorcycle. The motorcycle has a black handle bar. 
test_351,A man is sitting on a bench. The bench is made of wood. There is a silver chain link fence behind the man. 
test_352,There is a train on the tracks. The train is red and white. There are people sitting on top of the train. 
test_353,There are two giraffes standing in a field. There is a fence behind them. The grass is very green. 
test_354,There is a clock on the side of the building. The clock is black and white. There are two clocks on each side. One is white and the other one is red and black. 
test_355,A man is standing on a snowboard. He is wearing a black jacket and black pants. There is snow all around him. 
test_356,A man is sitting on a bench. The bench is made of wood. There is a silver chain link fence behind the man. 
test_357,A man is skiing down a hill. He is wearing a black jacket and black pants. There are mountains in the distance behind him. 
test_358,A white plate sits on top of a white table. There is a silver fork on the table next to the plate. 
test_359,"This is an image of a city street. The street is made up of many different types of buildings. There is a red and white sign on the side of the street that says ""Easton Street"". The sign is white and the letters are"
test_360,There is a red and white bus on the street. There are trees on both sides of the road. The bus is white and has a blue stripe down the side of it. 
test_361,This is an image of a kitchen. The kitchen is made of wood. There is a microwave on top of the stove. It is white and black. On the counter there are a bunch of pots and pans. 
test_362,There is a black and white dog laying on the ground. The dog has a white collar around its neck. There are trees behind the dog. 
test_363,There is a train on the tracks. The train is red and white. There are trees behind the train. 
test_364,A man is standing on the side of the road. He is wearing a black jacket and black pants. There is a red and white bus on front the man. 
test_365,This is an image of a bathroom. The bathroom is white. There is a mirror on the wall above the toilet. It is made of glass. On top of the mirror there is another mirror with a white frame. Next to the bathroom there
test_366,A man is standing on top of a skateboard. He is wearing a black jacket and black pants. There is a white building behind him. 
test_367,A man is standing in front of a white wall. There is a silver clock on the wall behind the man. The man has short brown hair and is wearing a black and white striped shirt. 
test_368,There is a clock on the side of the building. The clock is black and white. There are two clocks on each side. One is white and the other one is red and black. 
test_369,This is an image of a building. The building is made up of brick. There is a clock on the top of the building that is black and white. It has a white face and black numbers on it. On the left side there is
test_370,A bathroom with white walls. There is a white toilet in the middle of the bathroom. The wall behind the toilet is made of tiles. 
test_371,There is a white bowl on the table. The bowl is sitting on top of a blue table cloth. There is also a silver fork and spoon. 
test_372,There is a train on the tracks. The train is red and white. There are trees behind the train. 
test_373,The image is of a man and a dog. The man is wearing a white shirt and blue jeans. He is holding a red and white frisbee in his hand. There is a large white building behind the man. 
test_374,A black and white photo of a man and a dog. The man is wearing a blue shirt and blue jeans. He is holding a white surfboard in his hand. There is a black fence behind the man. 
test_375,A black and white photo of a man riding a skateboard. The man is wearing a black jacket and black pants. There is a white building behind the man. 
test_376,This is an image of a desk. The desk is white. There is a laptop on top of the desk with a black keyboard and mouse on it.  The laptop has a white keyboard with black keys and black mouse pad. On the left
test_377,The image is of a train on the tracks. The train is red and white. There is a large white building behind the train. 
test_378,A large brown bear is standing on top of a rock wall. The wall is made of wood. There is a large boulder in front of the bear. 
test_379,There is a pizza on a white plate. The pizza has cheese and pepperoni on top of it. There are slices of meat on the pizza. 
test_380,A man is walking on a sidewalk. He is wearing a black jacket and black pants. There is a red and white sign on the sidewalk next to the man. 
test_381,A man is sitting on a bench. The bench is made of wood. There is a white wall behind the man. 
test_382,There is a train on the tracks. The train is red and white. There are trees behind the train. 
test_383,This is a bathroom. The bathroom is white. There are two sinks on the wall. One of the sinks has a white soap dispenser on top of it. On the other wall there are white tiles. 
test_384,A black and white cat is laying on a bed. The bed has a white blanket on it. There is a black dog sitting on the bed next to the cat. 
test_385,A man in a blue shirt and blue shorts is standing on a beach. He is holding a surfboard in his hand. There is a large wave in the water behind him. 
test_386,"This is an image of a street. The street is made up of many different types of buildings. There is a red and white sign on the side of the street that says ""Roadside Tourists Only"". The sign is white and has a"
test_387,A woman is standing on a tennis court playing tennis. She is wearing a white tank top and white shorts. There is a green tennis ball in front of her. 
test_388,This is an image of a bathroom. The bathroom is white. There is a mirror on the wall above the toilet. It is made of glass. On top of the mirror there are two white towels on a white towel rack. Next to the
test_389,A man is sitting on a bench. The bench is made of wood. There is a black and white picture hanging on the wall behind him. 
test_390,A white plate is sitting on top of a white table. There is a glass on the table behind the plate. The table is made of wood. 
test_391,A woman is standing on a tennis court playing tennis. She is wearing a white tank top and white shorts. There is a green tennis ball in front of her. 
test_392,There is a train on the tracks. The train is red and white. There are trees behind the train. 
test_393,This is an image of a pizza. The pizza is on a white plate. There is cheese and pepperoni on top of the crust.  The plate is sitting on the table.
test_394,A black and white striped cat is sitting on a wooden bench. The bench is made of wood. There is a white fence behind the cat. 
test_395,There is a large airplane in the sky. The plane is white and has a blue tail. There are two large windows on the plane. 
test_396,A man is sitting on a bench. The bench is made of wood. There is a silver chain link fence behind the man. 
test_397,A man is standing on top of a skateboard. He is wearing a black jacket and black pants. There is a white building behind him. 
test_398,This is an image of a building. The building has a clock on the side of it. There is a white building behind the clock. 
test_399,This is an image of a pizza. The pizza is on a white plate. There is cheese and pepperoni on top of the crust.  The plate is sitting on the table.
test_400,A black and white striped zebra is standing on a grassy field.  The field is surrounded by tall trees and is covered in a thick layer of green grass and weeds. There is a white fence behind the zebie and there is
test_401,There is a bus on the road. The bus is red and white. There are trees behind the bus. 
test_402,There are two boats in the water. The boats are white and blue. There is a man in a blue shirt standing in front of the boats. He is holding a white surfboard. 
test_403,There is a toilet in the bathroom. The toilet is white. There is also a mirror on the wall behind the toilet. 
test_404,A woman is sitting at a table. She is wearing a white t-shirt and white pants. There is a glass of water in front of her. 
test_405,A white plate is sitting on top of a white table. There is a silver fork on the table next to the plate. 
test_406,This is an image of a bathroom. The bathroom is white. There is a mirror on the wall above the toilet. It is made of glass. On top of the mirror there are two white towels on a white towel rack. Next to the
test_407,There is a train on the tracks. The train is red and white. There are trees behind the train. 
test_408,A man is flying a kite in the air. He is wearing a black jacket and black pants. There is a large white building behind him. 
test_409,This is a bathroom stall. The stall is made of metal. It has a white toilet lid. There are white tiles on the wall behind the toilet. 
test_410,This is an image of a train station. The train is red and white. There is a yellow line on the platform. It is surrounded by a blue line. On the left side of the train there is another train with a red stripe.
test_411,A man is standing on a skateboard. He is wearing a white shirt and black pants. There is a red and white sign on the ground behind him. 
test_412,A black and white photo of a man riding a motorcycle. The man is wearing a black helmet. There is a white building behind the man. 
test_413,A bathroom with white walls. There is a mirror on the wall above the sink. The sink is white. On the other side of the toilet there are two white towels on a white towel rack. 
test_414,There is a yellow bus on the street. There is an orange pole next to the bus. The bus has a red stripe down the side of it. 
test_415,A laptop is sitting on top of a desk. The desk is made of wood. There is a black keyboard on the desk with white keys on it. 
test_416,There are two giraffes standing in front of a fence. There are trees behind them. 
test_417,A man is standing in front of a white wall. He is wearing a black shirt and black pants. There is a silver chain link fence behind the man. 
test_418,A man is skateboarding on a skateboard. He is wearing a black helmet and black pants. There is a white line painted on the ground in front of him. 
test_419,A wooden bench is sitting on the ground. There is a black and white clock on top of the bench. The clock is black with white numbers on it. 
test_420,A man is riding a motorcycle down a street. He is wearing a black helmet and black pants. There is a red stop sign on the side of the motorcycle. 
test_421,A man is surfing in the ocean. He is wearing a white surfboard. The man has on a blue shirt and blue shorts. There is a large wave behind him. 
test_422,A woman is standing on a tennis court playing tennis. She is wearing a white tank top and white shorts. There is a green tennis ball in front of her. 
test_423,This is an image of a man. The man is wearing a white shirt and black pants. He is holding a black phone. There is a red and white cat sitting on top of the man's lap. 
test_424,This is an image of a train station. The train is red and white. There is a yellow line on the platform. It is dark outside and there are no trains on either side of the train.
test_425,A man in a blue shirt and black pants is standing in front of a white wall. The man is holding a black and white frisbee in his hand. There is a large white building behind the man. 
test_426,There is a boat in the water. The boat is white and blue. There are two people on the boat. One of the people is wearing a blue shirt and black pants. 
test_427,"A man is skateboarding outside on a sunny day. He is wearing a black helmet, black pants, and black sneakers. The skateboard he is riding is white. There are trees behind the man. "
test_428,A man is standing on a sidewalk. He is wearing a black jacket and black pants. There is a red and white sign on the sidewalk next to the man. 
test_429,A man is standing on a tennis court. He is wearing a white shirt and blue shorts. There is a black and white net in front of him. 
test_430,A man is skateboarding on a skateboard. He is wearing a black helmet and black pants. There is a white fence behind the man. 
test_431,A man is standing on a tennis court playing tennis. He is wearing a white shirt and blue shorts. There is a green tennis ball in front of him. 
test_432,A motorcycle is parked on the street. The motorcycle has a red and white stripe down the side of it. There is a black motorcycle next to the motorcycle. 
test_433,This is an image of a train. The train is red and white. There is a yellow line on the side of the train and a blue line in the middle of it. On the left side there are a lot of trees and bushes.
test_434,There is a toilet in the corner of the room. The toilet is white. There is also a white toilet seat on the wall behind the toilet. 
test_435,A man is standing on the beach. He is wearing a blue shirt and blue shorts. There is a white surfboard in front of him. 
test_436,A man is sitting on a bench. The bench is made of wood. There is a white wall behind the man. 
test_437,A group of people are sitting at a table in a restaurant. There is a white table cloth on top of the table. The table is made of wood and the chairs are white. 
test_438,A red bus is driving down the street. There is a red stop sign on the side of the bus. The sky is very clear and has no clouds.
test_439,There is a red and white bus on the street. The bus is white. There are trees behind the bus. 
test_440,This is an image of a desk. The desk is white. There is a laptop on top of the desk with a black keyboard and mouse on it.  The laptop has a white keyboard with black keys and a silver mouse pad on the top
test_441,A baseball player is standing on a baseball field. He is wearing a blue and white uniform and a black helmet. There is a catcher's mask on his head. 
test_442,There is a toilet in the bathroom. The toilet is white. There are two white towels hanging from the wall above the toilet.  There is also a white towel next to the towel rack.
test_443,This is an image of a toilet. The toilet is white. There is a black handle on the side of the toilet that has a white handle.  The handle is black and the handles are silver. On the right side there is the handle
test_444,There is a white bowl on a table. The bowl is sitting on top of a blue table cloth. There are two glasses on the table next to the bowl. 
test_445,A cat is laying on a bed. The bed is made of wood. There is a white blanket on top of the cat. 
test_446,A man is standing on a skateboard. He is wearing a black jacket and black pants. There is a white building behind him. 
test_447,There are two horses in the field. One of the horses is black and the other one is white. There are trees behind them. 
test_448,There are two boats in the water. The boats are white and blue. There is a white building behind the boats. 
test_449,A person is standing on top of a snowboard. The person has on a black jacket and black pants. There is snow on the ground and there are mountains behind the person.
test_450,A man is standing on top of a snowboard. He is wearing a black jacket and black pants. There is snow on the ground behind him. 
test_451,A large crowd of people are gathered around a large white building. There is a man in a blue shirt and blue jeans standing in front of the building and holding a white umbrella. 
test_452,A man is sitting on a bench. The bench is made of wood. There is a white wall behind the man. 
test_453,A man is standing on top of a skateboard. He is wearing a black jacket and black pants. There is a white building behind him. 
test_454,This is an image of a train. The train is red and white. There is a blue line on the side of the train with a yellow line next to it. On the left side there are two yellow lines. Behind the trains there is
test_455,A black and white striped zebra is standing on a grassy field.  The field is surrounded by tall grass and weeds. There is a fence surrounding the field and there are two zebras standing in front of the fence. Behind the
test_456,A red and white bus is driving down the street. There is a white building behind the bus. 
test_457,There is a clock on the side of the building. The clock is black and white. There are a lot of buildings in the background.
test_458,A black and white striped zebra is standing on a grassy field.  The field is surrounded by tall grass and weeds and there is a fence surrounding the field with a yellow and black line. There are trees in the distance behind the fence
test_459,A man is sitting on a bench. The bench is made of wood. There is a black and white picture hanging on the wall behind the man. 
test_460,A man is skiing down a hill. He is wearing a black jacket and black pants. There is snow all around him. 
test_461,A man is standing on a skateboard. He is wearing a white shirt and black pants. There is a black fence behind the man. 
test_462,This is an image of a cat. The cat is laying on a bed. There is a white bedspread on the bed with a blue blanket on top of it.  The bed is made of wood and has a black and white striped bed
test_463,A black and white truck is driving down a road. The truck has a white windshield and black tires. There is a red and blue sign on the side of the truck. 
test_464,There is a clock on the side of the building. The clock is black and white. There are two clocks on each side. One is white and the other one is red and black. 
test_465,A white plate is sitting on top of a white table. There is a glass on the table next to the plate. The plate has a red and white sandwich on it. 
test_466,The image is of a black and white cow. The cow is standing on the grass. There is a tree in front of the cow with a green leaf on it. 
test_467,A man is sitting on a bench. The bench is made of wood. There is a silver chain link fence behind the man. 
test_468,A baseball player is standing on a baseball field. He is wearing a red and white uniform and a black helmet. There is a catcher and umpire standing behind him. 
test_469,A woman is standing on a tennis court playing tennis. She is wearing a white tank top and white shorts. There is a green tennis ball in front of her. 
test_470,There are two giraffes in a field. There is a fence behind them. The grass is very green. 
test_471,A man is sitting at a table. The table is made of wood. There is a white table cloth on top of the table with a black handle.  The man has short brown hair. He is wearing a blue shirt and blue jeans.
test_472,This is an image of a train station. The train is red and white. There is a yellow line on the side of the train. On the left side there are two yellow lines. In the middle there is another red line. Behind the
test_473,The image is of a train on the tracks. The train is red and white. There is a large white building behind the train. 
test_474,There are two motorcycles parked on the side of a road. There is a red and white sign on one of the motorcycles. The road is made of gravel and there are trees in the distance. 
test_475,There are two giraffes in a field. The field is green and brown. There are trees in the background. 
test_476,There are two giraffes standing in a field. There is a fence behind the giraffe.  There are trees in front of the fence.
test_477,This is an image of a train. The train is red and white. There is a blue train on the train tracks. It has a yellow stripe down the side of it. 
test_478,A red and white bus is driving down the street. There is a red stop sign on the side of the bus. The sky is very clear and there are no clouds.
test_479,There are two boats in the water. The boats are white and blue. There is a man in a blue shirt standing in front of the boats. 
test_480,There is a toilet in the bathroom. The toilet is white. There is also a mirror on the wall behind the toilet. 
test_481,This is an image of a cat. The cat is black and white. There is a white cat sitting on top of the cat's head. It has a black collar around its neck. 
test_482,There is a large body of water in the middle of the ocean. The water is very calm and calm. There are two people on the beach. One of them is wearing a blue shirt and blue shorts. He is holding a surfboard.
test_483,A white plate is sitting on top of a white table. There is a silver fork on the table next to the plate. 
test_484,A man is sitting on a bench. The bench is made of wood. There is a white wall behind the man. 
test_485,A large airplane is flying in the sky. The plane is white and has a blue tail. There is a large white building behind the plane. 
test_486,There is a bed in a room. The bed has a white blanket on it. There are two pillows on top of the bed. 
test_487,A baby elephant is standing on top of a wooden bench. The bench is made of wood. There is a small wooden fence behind the baby. 
test_488,A man is standing on a beach. He is wearing a blue shirt and blue shorts. There is a white surfboard in front of him. 
test_489,This is an image of a train station. The train is red and white. There is a large window on the side of the train. On the window there is white writing on it. In the distance there are trees with green leaves on them
test_490,A man is standing in front of a mirror. He is wearing a white shirt and black pants. There is a black and white picture hanging on the wall behind him. 
test_491,The image is of a clock. The clock is white and has a black face. There is a silver face on the top of the clock and silver hands. On the bottom there is an orange face with black numbers on it. 
test_492,A large brown bear is standing on top of a rock wall. The wall is made of stone. There is a black fence behind the bear. 
test_493,A man is standing on a skateboard. He is wearing a black jacket and black pants. There is a white building behind him. 
test_494,A man is standing on the side of the road. He is wearing a black jacket and black pants. There is a white truck behind him. 
test_495,There are two giraffes standing in a field. There is a fence behind them. The grass is very green. 
test_496,There is a clock on the side of the building. The clock is black and white. There are two clocks on each side. One is white and the other one is red and black. 
test_497,A man is standing on top of a snowboard. He is wearing a black jacket and black pants. There is snow on the ground behind him. 
test_498,A man is standing on a snowboard. He is wearing a black jacket and black pants. There is snow on the ground behind him. 
test_499,A man is standing on top of a mountain. He is wearing a black jacket and black pants. There is a large rock wall behind the man. 
test_500,A man is standing on top of a snowboard. He is wearing a black jacket and black pants. There is snow on the ground behind him. 
test_501,This is an image of a bathroom. The bathroom is white. There is a mirror on the wall above the toilet. It is made of glass. On top of the mirror there are two white towels. One is on top and the other is
test_502,A man is sitting at a desk. The desk is made of wood. There is a laptop on top of the desk with a black keyboard and mouse on it.  The laptop is black and silver.
test_503,There are two horses in the field. One of the horses is black and the other one is white. There is a fence behind the horse. 
test_504,A man is sitting on a bench. The bench is made of wood. There is a white wall behind the man. 
test_505,A woman is sitting at a table. She is wearing a white t-shirt and blue jeans. There is a silver laptop sitting on top of the woman's lap. 
test_506,This is a bathroom. The bathroom has white walls. There are two sinks on the wall. One sink is white and the other is black and silver. 
test_507,A large brown bear is standing on top of a rock wall. The wall is made of stone. There is a large boulder in front of the bear. 
test_508,A man is standing on a skateboard. He is wearing a black jacket and black pants. There is a white building behind him. 
test_509,A man is standing on a baseball field. He is wearing a blue and white uniform. There is a black helmet on his head. 
test_510,Two giraffes are standing next to each other.  The giraffe is looking down at the camera and is wearing a black and white striped shirt and black pants. There is a tree behind them and a large rock wall behind it.
test_511,A man is standing on top of a snowboard. He is wearing a black jacket and black pants. There is snow on the ground behind him. 
test_512,There is a clock on the wall. The clock is black and white. There is an umbrella over the top of the clock. 
test_513,A baseball player is standing on a baseball field. He is wearing a blue and white uniform and a black helmet. There is a catcher's helmet on his head. 
test_514,There is a train on the tracks. The train is red and white. There are trees behind the train. 
test_515,A man is standing on top of a skateboard. He is wearing a black jacket and black pants. There is a white building behind him. 
test_516,A man is sitting at a table. The table is made of wood. There is a white table cloth on top of the table with a black handle.  The man has dark brown hair. He is wearing a blue shirt and blue jeans.
test_517,A man is sitting on a bench. The bench is made of wood. There is a black and white picture hanging on the wall. 
test_518,A man is flying a kite. He is wearing a black jacket and black pants. There is a blue sky above the man. 
test_519,A man is riding a motorcycle. He is wearing a black helmet. The motorcycle is red and black. There is a white building behind the man. 
test_520,There is a large wave in the water. The water is very calm. There are two people on the beach. One of the people is wearing a blue shirt and blue shorts. He is holding a surfboard. 
test_521,A man is wearing a black suit. He is holding a white remote control in his right hand. The man has short dark brown hair. His eyes are closed and he is looking down at the camera.
test_522,The image is of a young boy. The boy is wearing a white shirt and blue jeans. He is standing on a wooden bench. There is a black and white toilet in front of him. 
test_523,A man is standing on the sidewalk. He is wearing a black jacket and black pants. There is a red fire hydrant in front of the man. 
test_524,A man is sitting on a bed. The bed has a white blanket on it. There is a black and white picture hanging on the wall. 
test_525,A black and white striped zebra is standing on a grassy field.  The field is surrounded by tall grass and weeds. There is a black fence surrounding the field and there are tall trees behind the fence. The grass on the ground is
test_526,A baseball player is standing on a baseball field. He is wearing a blue and white uniform and a black helmet. There is a catcher's mask on his head. 
test_527,This is a bathroom. The bathroom has white walls. There are white tiles on the wall above the toilet. On the right side of the bathroom there is white toilet paper and a white towel on top of it. 
test_528,A man is sitting at a table. He is wearing a white shirt and blue jeans. There is a silver laptop on the table behind him. 
test_529,A black and white train is on the tracks. The train has a red stripe down the side of the train. There is a white and blue sign above the track. 
test_530,A white and blue motorcycle is parked on the side of a road. There is a white building behind the motorcycle.  The motorcycle has a black seat and the front wheel is black. The road is paved and there are trees on both sides of
test_531,A black and white dog is sitting on a bench. The bench is made of wood. There is a white fence behind the dog. 
test_532,This is an image of a plane. The plane is white and has a blue tail. There is a large black and white plane in the distance. 
test_533,A man is sitting on a bench. The bench is made of wood. There is a silver chain link fence behind the man. 
test_534,This is a bathroom. The bathroom is white. There are two sinks on the wall. One of the sinks has a white soap dispenser on it. On the other sink there are white towels on top of a blue towel rack. 
test_535,A man is standing on a skateboard. He is wearing a white shirt and blue jeans. There is a red and white line painted on the ground behind him. 
test_536,A man is surfing in the ocean. He is wearing a white surfboard. The man has a blue shirt and blue shorts. There is a small wave behind the man. 
test_537,A large elephant is standing on the ground. The elephant has a long trunk. There is a tree behind the elephant. 
test_538,There is a bus on the road. The bus is red and white. There are trees behind the bus. 
test_539,This is an image of a cat. The cat is black and white. It is sitting on a bed. There is a white pillow on the bed with a black headboard on top of it. 
test_540,There are two giraffes standing in a field. There is a fence behind the giraffe.  There are trees in front of the fence.
test_541,There is a toilet in the bathroom. The toilet is white. There is also a mirror on the wall behind the toilet. 
test_542,There are two elephants standing in the water. The water is calm and clear. There is a large body of water behind the elephants. 
test_543,A group of people are standing on a beach. There is a large body of water behind them. The sky is blue and has a lot of clouds.
test_544,A large airplane is flying in the sky. The plane is white and has a blue tail. There is a white building behind the plane. 
test_545,A white plate is sitting on top of a white table. There is a silver fork on the table next to the plate. 
test_546,A room with a bed in it. The bed is made of wood. There is a lamp next to the bed. 
test_547,A laptop is sitting on top of a desk. The laptop has a black keyboard and mouse. There is a white wall behind the laptop. 
test_548,There is a wooden table in a room. There are books on top of the table. The table is made of wood and the books are black and white. 
test_549,A wooden bench is sitting on top of a concrete platform. The platform is made of metal. There is a clock on the side of the bench. 
test_550,A man is standing on a tennis court playing tennis. He is wearing a white shirt and blue shorts. There is a black and white net in front of him. 
test_551,A baseball player is standing on a baseball field. He is wearing a blue and white uniform and a black helmet. There is a white and black umpire in the stands behind him. 
test_552,"The image is of a large body of water. The water appears to be calm and calm. There are small waves in the water, but none of the waves are large enough to cause any serious damage."
test_553,A man is standing on a wooden bench. The bench is made of wood. There is a white wall behind the man. 
test_554,A man is standing on a skateboard. He is wearing a black jacket and black pants. There is a white building behind him. 
test_555,This is an image of a bathroom. The bathroom is white. There is a mirror on the wall behind the toilet. It is made of glass. On top of the mirror there is another mirror with a blue and white design on it. 
test_556,A group of people are standing on a grassy field. There is a large black and white cow in front of the people. The cow has a white head and a black collar around its neck. 
test_557,A man and woman are standing in front of a building. The man is wearing a white shirt and blue jeans. He is holding a black and white frisbee in his hand. There is a large white building behind the man. 
test_558,A man is standing on a snowboard. He is wearing a black jacket and black pants. There is snow on the ground behind him. 
