filename,caption
test_274,A wooden bench is sitting on top of a metal railing. There is a black and white bird perched on the bench.  The bird has a long black beak and is looking down at the ground.
test_275,A woman is standing on a tennis court playing tennis. She is wearing a white tank top and white shorts. There is a green tennis ball in front of her. 
test_276,A black and white cat is sitting on top of a wooden bench. The bench is made of wood. There is a silver chain link fence behind the cat. 
test_277,There is a wooden table in front of a white wall. There are books on top of the table. 
test_278,A black and white photo of a man and a woman. The man is wearing a blue shirt and blue jeans. He is holding a black remote control in his hand. There is a white wall behind the man. 
test_279,A black and white bird is standing on top of a white wooden bench. The bench is made of wood. There is a black fence behind the bird. 
test_280,A black and white photo of a man in a blue shirt and blue pants. The man is holding a black remote control in his hand. There is a white building behind the man. 
test_281,There is a red and white bus on the street. The bus is white and blue. There are trees behind the bus. 
test_282,A black and white dog is sitting on a bench. The bench is made of wood. There is a white fence behind the dog. 
test_283,There is a black and white bird flying in the air. The bird has a long black beak. There is also a white and blue bird in front of the bird. 
test_284,A black and white photo of a man and a woman. The man is wearing a blue shirt and blue jeans. He is holding a white remote control in his hand. There is a black door behind the man. 
test_285,A wooden bench is sitting on a bench. There is a black and white picture hanging on the wall. The bench has a white handle. 
test_286,A black and white cat is sitting on a wooden bench. The bench is made of wood. There is a silver chain link fence behind the cat. 
test_287,A wooden bench is sitting on the ground. There is a black and white picture hanging above the bench. The picture is on a white wall. 
test_288,This is an image of a bathroom. The bathroom is white. There is a toilet in the middle of the room. It has a white toilet lid and a black handle. On the wall there is graffiti on the walls. 
test_289,A wooden bench is sitting on the ground. There is a white wall behind the bench. The bench has a black handle. 
test_290,A black and white bird is standing on top of a wooden bench. The bench is made of wood. There is a white building behind the bird. 
test_291,A black and white cat is sitting on top of a wooden bench. The bench is made of wood. There is a silver chain link fence behind the cat. 
test_292,A black and white picture of a dog. The dog is wearing a blue shirt and blue jeans. There is a white wall behind the dog and a black fence. 
test_293,A black and white cat is sitting on top of a wooden bench. The bench is made of wood. There is a silver chain link fence behind the cat. 
test_294,A wooden bench is sitting on the ground. There is a black and white picture hanging from the wall above the bench. The picture is of a man in a blue shirt and blue jeans. He is holding a cell phone to his ear. 
test_295,A wooden bench is sitting on the ground. There is a black and white clock on top of the bench. The clock has a white face and black hands. 
test_296,A black and white photo of a man and a woman sitting on a bench. The man is wearing a blue shirt and blue jeans. He is holding a cell phone to his ear. There is a white wall behind the man. 
test_297,A black and white photo of a man and a dog. The man is wearing a blue shirt and blue jeans. He is holding a black remote control in his hand. There is a white wall behind the man. 
test_298,A black and white photo of a man and a dog. The man is wearing a blue shirt and blue jeans. He is holding a black remote control in his hand. There is a white wall behind the man. 
test_299,The image is of a train station. The train is red and white. There is a yellow line on the side of the train. On the left side there is an orange line. In the middle there are two yellow lines. Both lines are
test_300,A black and white bird is sitting on top of a white toilet.  The toilet seat is white and the lid is open on the side of the toilet and there is a small white bowl next to the seat. There is also a large white
test_301,A wooden bench is sitting in a room. There is a white wall behind the bench. The bench has a black handle. 
test_302,A black and white dog is sitting on a bench. The bench is made of wood. There is a red and black fence behind the dog. 
test_303,This is an image of a bathroom. The bathroom is white. There is a mirror on the wall above the toilet. It is made of glass. On top of the mirror there are two white towels. One is on top and the other is
test_304,A wooden bench is sitting on the ground. There is a black and white bird perched on top of the bench. The bird has a long black beak. 
test_305,There is a black and white photo of a dog. The dog is wearing a blue shirt and blue pants. There is also a red and black dog in the photo. 
test_306,A wooden bench is sitting in a room. There is a white door on the wall behind the bench. The bench has a black handle on it. 
test_307,A wooden bench is sitting on a bench. There is a black and white picture hanging on the wall. The bench has a red and black handle. 
test_308,A wooden bench is sitting on a bench. There is a black and white picture hanging on the wall. The bench has a red and black handle. 
test_309,There is a wooden bench sitting on the ground. The bench is made of wood. There are two clocks on top of the bench. One is white and the other one is black and silver. 
test_310,A wooden bench is sitting on the ground. There is a black and white clock on top of the bench. The clock is black with white numbers on it. 
test_311,A black and white picture of a dog. The dog has a black collar around its neck. There is a red and black umbrella over the dog's head. 
test_312,A wooden bench is sitting on the ground. There is a black and white bird perched on top of the bench. The bird has a long black beak. 
test_313,A wooden bench is sitting on top of a hill. There is a white building behind the bench.  There are trees in front of the building.
test_314,A man is standing in front of a wooden bench. The bench is made of wood. There is a silver chain link fence behind the man. 
test_315,A wooden bench is sitting on the ground. There is a black and white clock on top of the bench. The clock is black with white numbers on it. 
test_316,There is a white desk in a room. There are two laptops on top of the desk. The desk is made of wood and the laptop on the left is black. On the right there is another laptop with a black keyboard. 
test_317,A black and white photo of a man and a woman. The man is wearing a blue shirt and blue jeans. He is holding a black remote control in his hand. There is a white wall behind the man. 
test_318,This is an image of a bathroom. The bathroom is white. There is a mirror on the wall above the bathroom wall. It is made of glass and has a black and white picture frame on it. 
test_319,A black and white photo of a man and a dog. The man is wearing a blue shirt and blue jeans. He is holding a black remote control in his hand. There is a white wall behind the man. 
test_320,A wooden bench is sitting on a bench. There is a black and white picture hanging on the wall. The bench has a white handle. 
test_321,There is a black and white photo of a man and a woman. The man is wearing a blue shirt and blue jeans. There is also a white and red sign on the wall behind the man. 
test_322,A black and white picture of a clock. The clock has a black face. There is a white face on the face of the clock as well as the numbers on it. 
test_323,A wooden bench is sitting on a bench. There is a black and white picture hanging on the wall. The bench has a white handle. 
test_324,This is an image of a bathroom. The bathroom is white. There is a mirror on the wall behind the toilet. It is made of glass. On top of the mirror there are two white towels. Behind the towel there is another towel.
test_325,A black and white cat is sitting on top of a wooden bench. The bench is made of wood. There is a silver chain link fence behind the cat. 
test_326,A black and white photo of a man and a woman. The man is wearing a blue shirt and black pants. He is holding a white remote control in his hand. There is a black door behind the man. 
test_327,This is an image of a bathroom. The bathroom is white. There is a toilet in the middle of the room. It has a white toilet lid on it. A white sink is on the wall behind the toilet. On the other side of
test_328,A wooden bench is sitting on top of a bench. There is a black and white picture hanging on the wall. The bench has a white handle. 
test_329,This is an image of a bathroom. The bathroom is white. There is a mirror on the wall above the toilet. It is made of glass. On top of the mirror there are two white towels. One is on top and the other is
test_330,This is an image of a building. The building is made of brick. There is a clock on the top of the building with a black face and white numbers on it. It has a white face with black hands and black numbers in the middle
test_331,There is a clock on the side of the building. The clock is black and white. There are two clocks on each side. One is white and the other one is red and black. 
test_332,A wooden bench is sitting on top of a bench. There is a black and white picture hanging on the wall. The bench has a white handle. 
test_333,A black and white bird is flying in the air. The bird has a long black beak. There is a white building behind the bird. 
test_334,This is an image of a bathroom. The bathroom is white. There is a mirror on the wall above the toilet. It is made of glass. On top of the mirror there are two white tiles. Behind the bathroom there is another wall.
test_335,A wooden bench is sitting on a bench. There is a black and white picture hanging on the wall. The picture is of a man wearing a white shirt and blue jeans. He is holding a cell phone to his ear. 
test_336,A black and white bird is flying in the air. The bird has a long black beak. There is a white building behind the bird. 
test_337,A wooden bench is sitting on the ground. There is a black and white picture hanging from the wall above the bench. The picture is of a man and a dog. 
test_338,A black and white clock is on top of a white wall. The clock has a black face with white numbers on it. There is a silver and black handle on the side of the clock. 
test_339,A wooden bench is sitting on the ground. There is a black and white bird perched on top of the bench.  The bench has a white and blue design on it. The sky is blue with white clouds.
test_340,A wooden bench is sitting on top of a bench. There is a black and white picture hanging on the wall. The bench has a white handle. 
test_341,A black and white bird is standing on top of a wooden bench. The bench is made of wood. There is a white and blue sign on the side of the building. 
test_342,A black and white dog is sitting on a bench. The bench is made of wood. There is a white fence behind the dog. 
test_343,A wooden bench is sitting on a bench. There is a black and white picture hanging on the wall. The bench has a white face and black writing on it. 
test_344,This is an image of a bathroom. The bathroom is white. There is a mirror on the wall above the bathroom wall. It is made of glass and has a black and white picture frame on top of it. On the other side of the
test_345,A black and white bird is standing on top of a large rock wall.  The bird has a long black beak and is looking down at the ground with his mouth wide open. The wall behind him is made of brick and the bird's
test_346,A wooden bench is sitting on the ground. There is a black and white picture hanging from the wall above the bench. The picture is of a man and a dog. 
test_347,This is an image of a building. The building is made of brick. There is a clock on the top of the building that is black and white. It has a white face and black numbers on it. 
test_348,A man is standing on a wooden bench. The bench is made of wood. There is a black and white picture hanging on the wall behind him. 
test_349,A black and white cat is sitting on top of a wooden table. The table is made of wood. There is a silver chain link fence behind the cat. 
test_350,A black and white photo of a man and a woman. The man is wearing a blue shirt and blue jeans. He is holding a white remote control in his hand. There is a silver and black telephone pole in front of him. 
test_351,A wooden bench sits in a room. The bench is made of wood. There is a white wall behind the bench. 
test_352,There is a white toilet in the middle of the room. There is also a black door on the wall behind the toilet. 
test_353,A wooden bench is sitting on the ground. There is a black and white clock on top of the bench. The clock has a white face with black numbers on it. 
test_354,A wooden bench is sitting on a bench. There is a black and white picture hanging on the wall. The bench has a white handle. 
test_355,There is a black and white bird in the water. The bird is standing on top of a white surfboard. There is water behind the bird. 
test_356,This is an image of a bathroom. The bathroom is white. There is a mirror on the wall above the toilet. It is made of glass. On top of the mirror there are two white tiles. Behind the tiles there is another wall.
test_357,A black and white cat is sitting on top of a wooden bench. The bench is made of wood. There is a white wall behind the cat. 
test_358,A black and white picture of a man and a woman. The man is wearing a white shirt and black pants. He is holding a black remote control in his hand. There is a red and green sign on the wall behind the man.
test_359,A black and white photo of a man and a woman sitting on a bench. The man is wearing a blue shirt and blue jeans. He is holding a white remote control in his hand. There is a large white building behind the man.
test_360,There is a white toilet in the middle of the room. The toilet seat is white and the lid is open. There is also a black and white mirror on the wall. 
test_361,A black and white photo of a man and a woman. The man is wearing a blue shirt and blue jeans. He is holding a black remote control in his hand. There is a white wall behind the man. 
test_362,There is a wooden table in front of a white wall. There are books and papers on top of the table. The table is made of wood. 
test_363,A wooden bench is sitting on the ground. There is a black and white clock on top of the bench. The clock is black with white numbers on it. 
test_364,A man in a blue shirt and blue shorts is standing on top of a black skateboard. The man is wearing a white helmet and black pants. There is a red and white building behind the man. 
test_365,A wooden bench is sitting in a room. There is a white door on the wall behind the bench. The bench has a black handle on it. 
test_366,A wooden bench is sitting on a bench. There is a black and white picture hanging on the wall. The bench has a white handle. 
test_367,There is a wooden table in front of a white wall. There are books on top of the table. The books are white and have a black cover on them. 
test_368,A wooden bench is sitting on the ground. There is a black and white picture hanging above the bench. The picture is on a white wall. 
test_369,A wooden bench is sitting on a bench. There is a black and white picture hanging on the wall. The bench has a white handle. 
test_370,A wooden bench is sitting on top of a bench. There is a black and white picture hanging on the wall. The bench has a white handle on it. 
test_371,This is an image of a bathroom. The bathroom is white. There is a mirror on the wall above the toilet. It is made of glass. On top of the mirror there are two white towels. One is on top and the other is
test_372,A wooden bench is sitting on the ground. There is a black and white bird perched on top of the bench. The bird has a long black beak. 
test_373,A wooden bench is sitting on the ground. There is a black and white picture hanging above the bench. The picture is on a white wall. 
test_374,There is a black and white picture of a dog. The dog is wearing a blue shirt and blue jeans. There is another black dog in front of the dog with a white collar. 
test_375,There is a wooden table in the middle of the room. There are a lot of books on the table. The table is made of wood and the wood is light brown in color.
test_376,A black and white cat is sitting on top of a wooden table. The table is made of wood. There is a white wall behind the cat. 
test_377,There is a wooden bench sitting on the ground. The bench is made of wood. There is an umbrella over the bench. 
test_378,A black and white bird is standing on top of a white building. The building is made of brick. There is a black fence behind the bird. 
test_379,A wooden bench is sitting on the ground. There is a black and white picture hanging from the wall above the bench. The picture is on a white wall. 
test_380,A wooden bench is sitting in a room. There is a white wall behind the bench.  The bench has a black handle and a red and white stripe down the side of it.
test_381,A wooden bench is sitting on the ground. There is a black and white picture hanging above the bench. The picture is on a white wall. 
test_382,A wooden bench sits on a bench. The bench is made of wood. There is a black and white picture hanging on the wall. 
test_383,There is a clock on the side of the building. The clock is black and white. There is also a white sign above the clock. 
test_384,A black and white photo of a man and a woman. The man is wearing a white shirt and black pants. There is a black phone on the man's lap. 
test_385,There is a man sitting on a bench. The bench is made of wood. There are many windows on the wall behind the man. 
test_386,A black and white train is on the tracks. The train has a red and yellow stripe down the side of the train. There is a white sign above the front door. 
test_387,A black and white cat is sitting on a wooden bench. The bench is made of wood. There is a white wall behind the cat. 
test_388,A man is standing on a wooden bench. He is wearing a black jacket and black pants. There is a white building behind him. 
test_389,A black and white photo of a man and a dog. The man is wearing a blue shirt and blue jeans. He is holding a white remote control in his hand. There is a red and black dog in front of him. 
test_390,A black and white cat is sitting on top of a wooden bench. The bench is made of wood. There is a silver chain link fence behind the cat. 
test_391,A black and white bird is standing on top of a wooden bench. The bench is made of wood. There is a white pole next to the bird. 
test_392,There is a black and white picture of a dog. The dog is wearing a blue shirt and blue pants. There is also a red and black dog on the ground. 
test_393,A black and white cat is sitting on top of a wooden bench. The bench is made of wood. There is a silver chain link fence behind the cat. 
test_394,A wooden bench is sitting on the ground. There is a black and white clock on top of the bench. The clock is black with white numbers on it. 
test_395,There is a clock on the side of the building. The clock is black and white. There are two clocks on each side. One is white and the other one is red and black. 
test_396,There is a clock on the wall. The clock is black and white. There are two clocks on top of the clock. One is white and the other one is red and black.
test_397,A wooden bench is sitting on the ground. There is a black and white bird perched on top of the bench. The bird has a long black beak. 
test_398,A black and white bird is standing on top of a white building. The building is made of brick. There is a black fence behind the bird. 
test_399,A black and white bird is flying in the air. The bird has a long black beak. There is a white building behind the bird. 
test_400,A wooden bench is sitting on a bench. The bench has a black handle. There is a white wall behind the bench and a blue door. 
test_401,A man is standing in front of a building. There is a large white building behind the man. The building is made of brick and has a clock on top of it. 
test_402,A wooden bench is sitting in a room. There is a white wall behind the bench.  The bench has a black handle and is made of wood.
test_403,A white toilet is sitting on top of a white wall. There is a black cabinet behind the toilet. The cabinet is made of wood. 
test_404,There is a wooden table in front of a white wall. There are books on top of the table. The table is made of wood and the wood is light brown in color. 
test_405,A wooden bench is sitting on the ground. There is a black and white clock on top of the bench. The clock is black with white numbers on it. 
test_406,This is an image of a bathroom. The bathroom is white. There is a mirror on the wall above the toilet. It is made of glass. On top of the mirror there are two white towels. One is on top and the other is
test_407,There is a wooden table in front of a white wall. There are books and papers on top of the table. The table is made of wood. 
test_408,A wooden bench is sitting on the ground. There is a black and white clock on top of the bench. The clock has a white face and black hands. 
test_409,A wooden bench is sitting on a bench. There is a wooden table in front of the bench with a white table cloth on top of it. 
test_410,There is a red and white bus on the street. The bus is white and blue. There are trees behind the bus. 
test_411,A wooden bench is sitting on the ground. There is a black and white picture hanging from the wall above the bench. The picture is of a man and a dog. 
test_412,There is a black and white clock on the wall. The clock has a white face and black numbers on it. There is also a silver face with black hands. 
test_413,A wooden bench is sitting on the ground. There is a white wall behind the bench. The bench has a black handle. 
test_414,There is a clock on the wall. The clock is black and white. There is an umbrella over the top of the clock. 
test_415,This is an image of a bathroom. The bathroom is white. There is a mirror on the wall above the toilet. It is made of glass. On top of the mirror there are two white towels. One is on top and the other is
test_416,A black and white cat is sitting on top of a wooden bench. The bench is made of wood. There is a silver chain link fence behind the cat. 
test_417,There is a man sitting on a bench. The bench is made of wood. There are a lot of trees in the background. 
test_418,A wooden bench is sitting on the ground. There is a white and black clock on top of the bench. The clock has a black face with white numbers on it. 
test_419,There is a black and white picture of a dog. The dog is wearing a blue shirt and blue jeans. There is also a red and black dog with a white collar. 
test_420,A black and white bird is flying in the air.  The bird has a white face and a black beak. The sky is blue with white clouds. There is a large body of water behind the bird.
test_421,A black and white cat is sitting on top of a wooden bench. The bench is made of wood. There is a silver chain link fence behind the cat. 
test_422,A wooden bench is sitting on a bench. There is a black and white picture hanging on the wall. The bench has a white handle. 
test_423,A wooden bench is sitting on a bench. There is a black and white picture hanging on the wall. The bench has a white handle. 
test_424,There is a red and white bus on the street. The bus is white and blue. There are trees behind the bus. 
test_425,A wooden bench is sitting on the ground. There is a black and white picture hanging from the wall above the bench. The picture is of a man and a dog. Both dogs are brown and have white faces. 
test_426,There is a black and white clock on the wall. The clock has a white face and black numbers on it. There is also a silver face with black hands. 
test_427,A wooden bench is sitting on the ground. There is a black and white clock on top of the bench. The clock is black with white numbers on it. 
test_428,There is a clock on the wall. The clock is black and white. There is an umbrella over the top of the clock. 
test_429,A black and white dog is standing on a wooden bench. The bench is made of wood. There is a white fence behind the dog. 
test_430,A wooden bench is sitting on a bench. There is a black and white picture hanging on the wall. The bench has a white handle. 
test_431,A black and white photo of a man and a woman sitting on a bench. The man is wearing a blue shirt and blue jeans. He is holding a black remote control in his hand. There is a white wall behind the man. 
test_432,A black and white bird is standing on top of a wooden bench. The bench is made of wood. There is a black fence behind the bird. 
test_433,There is a black and white photo of a dog. The dog is wearing a blue shirt and blue jeans. There is also a white dog with a red collar. 
test_434,A black and white clock is on top of a white wall. The clock has a black face and black hands. There is a red and green clock on the wall behind the clock. 
test_435,A wooden bench is sitting on top of a metal railing. There is a black and white clock on the bench. The clock has a white face with black numbers on it. 
test_436,A wooden bench is sitting on the ground. There is a black and white clock on top of the bench. The clock has a white face and black hands. 
test_437,A black and white photo of a man and a woman sitting on a bench. The man is wearing a blue shirt and blue jeans. He is holding a black remote control in his hand. There is a white wall behind the man. 
test_438,There is a wooden table in the middle of a room. There are books and papers on top of the table. The table is made of wood and the wood is light brown. 
test_439,A black and white picture of a dog. The dog is wearing a black collar. There is a silver chain around the dog's neck. 
test_440,A black and white cat is sitting on top of a wooden bench. The bench is made of wood. There is a silver chain link fence behind the cat. 
test_441,A baseball player is standing on a baseball field. He is wearing a blue and white uniform and a black helmet. There is a white and black umpire in the stands behind the player. 
test_442,There is a black and white photo of a dog. The dog is wearing a blue shirt and blue pants. There is also a white and red sign on the side of the building. 
test_443,This is an image of a building. The building is made of brick. There is a clock on the top of the building with a black face and white numbers on it. On the clock there is white writing on a white circle with black numbers
test_444,There is a white toilet in the middle of the room. The toilet seat is white and the lid is open. There is also a black and white mirror on the wall. 
test_445,A wooden bench is sitting in a room. There is a white wall behind the bench. The bench has a black handle and is made of wood. 
test_446,A man is standing on a wooden bench. The bench is made of wood. There is a black and white picture hanging on the wall behind him. 
test_447,A black and white cat is sitting on top of a wooden bench. The bench is made of wood. There is a silver chain link fence behind the cat. 
test_448,A black and white cat is sitting on top of a wooden bench. The bench is made of wood. There is a white wall behind the cat. 
test_449,A black and white cat is sitting on top of a wooden bench. The bench is made of wood. There is a silver chain link fence behind the cat. 
test_450,A wooden bench is sitting on a bench. There is a black and white picture hanging on the wall. The bench has a white handle. 
test_451,This is an image of a bathroom. The bathroom is white. There is a mirror on the wall behind the toilet. It is made of glass. On top of the mirror there are two white towels. One is on top and the other is
test_452,A wooden bench is sitting on top of a bench. There is a black and white picture hanging on the wall. The bench has a white handle. 
test_453,This is an image of a bathroom. The bathroom is white. There is a toilet in the middle of the room. It has a white toilet lid on it. A white sink is next to the toilet. On the wall above the sink there
test_454,A wooden bench is sitting on the ground. There is a black and white clock on top of the bench. The clock is black with white numbers on it. 
test_455,A black and white bird is sitting on top of a white bench. The bench is made of wood. There is a black metal fence behind the bird. 
test_456,A black and white bird is standing on top of a wooden bench. The bench is made of wood. There is a white fence behind the bird. 
test_457,This is an image of a bathroom. The bathroom is white. There is a mirror on the wall above the toilet. It is made of glass. On top of the mirror there are two white tiles. Behind the tiles there is another tile.
test_458,A black and white photo of a man and a woman. The man is wearing a white shirt and black pants. He is holding a black cell phone to his ear. There is a red and green sign on the wall behind the man.
test_459,A wooden bench is sitting on a bench. There is a black and white picture hanging on the wall. The bench has a white handle. 
test_460,A wooden bench is sitting on top of a metal pole. There is a black and white sign above the bench. The sign is white with black writing on it. 
test_461,This is an image of a kitchen. The kitchen has a white counter top. There is a silver microwave on top of the counter. 
test_462,A black and white bird is standing on top of a wooden bench. The bench is made of wood. There is a white and black bird next to the bench with a black tail. 
test_463,There is a red and white bus on the street. The bus is white and blue. There are trees behind the bus. 
test_464,There is a black and white picture of a man. The man is wearing a white shirt and blue jeans. There is also a red and green sign on the side of the building. 
test_465,A black and white dog is sitting on a bench. The bench is made of wood. There is a white pole next to the dog. 
test_466,This is an image of a bathroom. The bathroom is white. There is a mirror on the wall behind the toilet. It is made of glass. On top of the mirror there are two white tiles. Behind the bathroom there is another white tile
test_467,A black and white cat is sitting on top of a wooden bench. The bench is made of wood. There is a white wall behind the cat. 
test_468,A black and white clock is on top of a white wall. The clock has a black face with white numbers on it. There is a silver and black handle on the side of the clock. 
test_469,A man is playing tennis on a tennis court. He is wearing a blue and white striped shirt and blue shorts. The court is green with white lines on it. There is a green fence behind the man. 
test_470,A wooden bench is sitting on a bench. There is a white wall behind the bench and a black and white picture hanging on the wall. 
test_471,A wooden bench is sitting on a bench. There is a black and white picture hanging on the wall. The bench has a white handle. 
test_472,There is a wooden table in front of a white wall. There are books and papers on top of the table. The table is made of wood. 
test_473,There is a wooden bench in the middle of the woods. The bench is made of wood. There are trees behind the bench. 
test_474,The image is of a horse. The horse is brown and white. There is a large rock wall in front of the horse that is covered with dirt and rocks. 
test_475,A wooden bench is sitting on the ground. There is a black and white clock on top of the bench. The clock is black with white numbers on it. 
test_476,A black and white photo of a man and a dog. The man is wearing a blue shirt and blue jeans. He is holding a black remote control in his hand. There is a white wall behind the man. 
test_477,A wooden bench is sitting on top of a brick wall. There is a clock on the side of the bench. The clock is black with white numbers on it. 
test_478,A black and white cat is sitting on top of a wooden bench. The bench is made of wood. There is a white wall behind the cat. 
test_479,A black and white bird is sitting on top of a white toilet.  The toilet seat is white and the lid is closed. The bird has a long black beak and is looking down at the water.
test_480,This is an image of a bathroom. The bathroom is white. There is a mirror on the wall above the toilet. It is made of glass. On top of the mirror there are two white towels. One is on top and the other is
test_481,A black and white cat is sitting on top of a wooden bench. The bench is made of wood. There is a white wall behind the cat. 
test_482,There is a wooden bench sitting on the ground. The bench is made of wood. There are two clocks on top of the bench. One is white and the other one is black and silver.
test_483,A black and white bird is flying in the air. The bird has a white face and a black tail. There is a red and black building behind the bird. 
test_484,A black and white cat is sitting on top of a wooden bench. The bench is made of wood. There is a silver chain link fence behind the cat. 
test_485,A wooden bench is sitting on the ground. There is a black and white clock on top of the bench. The clock is black with white numbers on it. 
test_486,A black and white truck is parked on a dirt road. There is a white building behind the truck. 
test_487,A black and white cat is sitting on top of a wooden table. The table is made of wood. There is a white wall behind the cat. 
test_488,There is a white boat in the water. The boat is blue and white. There are trees on the side of the boat.
test_489,There is a clock on the wall. The clock is black and white. There is an umbrella over the top of the clock. 
test_490,A black and white cat is sitting on a wooden bench. The bench is made of wood. There is a silver chain link fence behind the cat. 
test_491,A wooden bench is sitting on the ground. There is a black and white picture hanging from the bench. The picture is of a man in a blue shirt and blue pants. 
test_492,A black and white cat is sitting on top of a wooden bench. The bench is made of wood. There is a white wall behind the cat. 
test_493,This is an image of a bathroom. The bathroom is white. There is a mirror on the wall above the toilet. It is made of glass. On top of the mirror there are two white towels. One is on top and the other is
test_494,A man is sitting on a bench. The bench is made of wood. There is a black and white picture hanging on the wall behind the man. 
test_495,A black and white cat is sitting on a bench. The bench is made of wood. There is a white wall behind the cat. 
test_496,A wooden bench is sitting on the ground. There is a black and white picture hanging from the bench. The picture is of a man in a blue shirt and blue jeans. He is holding a white remote control in his hand.
test_497,There is a white toilet in the middle of the room. The toilet seat is white and the lid is open. There is also a black and white mirror on the wall. 
test_498,A black and white bird is standing on top of a white building. The building is made of brick. There is a black fence behind the bird. 
test_499,There is a wooden table in front of a white wall. There are books and papers on top of the table. The table is made of wood. 
test_500,A wooden bench sits in a room. The bench is made of wood. There is a white wall behind the bench. 
test_501,A wooden bench is sitting on the ground. There is a black and white clock on top of the bench. The clock is black with white numbers on it. 
test_502,A wooden bench is sitting in a room. There is a white wall behind the bench. The bench has a black handle and is made of wood. 
test_503,A black and white cat is sitting on top of a white toilet. The toilet seat is white and the lid is open. There is a silver chain link fence behind the cat. 
test_504,There is a white toilet in the middle of the room. There is also a black door on the wall behind the toilet. 
test_505,There is a wooden table in front of a white wall. There are books and papers on top of the table. The table is made of wood. 
test_506,There is a white toilet in the middle of the room. There are two white towels hanging from the wall above the toilet. The wall is made of wood. 
test_507,A wooden bench is sitting on the ground. There is a black and white picture hanging from the wall above the bench. The picture is of a man in a blue shirt and blue jeans. 
test_508,A black and white cat is sitting on top of a wooden bench. The bench is made of wood. There is a silver chain link fence behind the cat. 
test_509,A black and white photo of a man and a dog. The man is wearing a blue shirt and blue jeans. He is holding a black remote control in his hand. There is a white wall behind the man. 
test_510,A black and white dog is sitting on a bench. The bench is made of wood. There is a white fence behind the dog. 
test_511,A black and white bird is standing on top of a white building. The building is made of brick. There is a black pole next to the bird. 
test_512,There is a wooden table in front of a white wall. There are books and papers on top of the table. The table is made of wood. 
test_513,A black and white photo of a man and a dog. The man is wearing a blue shirt and blue jeans. He is holding a red frisbee in his hand. There is a black fence behind the man. 
test_514,A black and white picture of a clock. The clock has a black face and a white face. There is a silver face on the face of the clock and there is silver hands on both hands. 
test_515,A black and white bird is flying in the air. The bird has a long black beak. There is a white building behind the bird. 
test_516,A man is standing on a wooden bench. He is wearing a white shirt and blue jeans. There is a blue and white clock on the bench next to him. 
test_517,A black and white cat is sitting on top of a wooden bench. The bench is made of wood. There is a white wall behind the cat. 
test_518,There is a wooden bench in the middle of the woods. The bench is made of wood. There are trees behind the bench. 
test_519,A black and white bird is standing on top of a wooden bench. The bench is made of wood. There is a white fence behind the bird. 
test_520,A wooden bench is sitting on the ground. There is a black and white clock on top of the bench. The clock has a white face and black hands. 
test_521,There is a man sitting on a bench. The bench is made of wood. There are a lot of trees in the background. 
test_522,A black and white dog is sitting on a bench. The bench is made of wood. There is a white fence behind the dog. 
test_523,This is an image of a bathroom. The bathroom is white. There is a mirror on the wall above the toilet. It is made of glass. On top of the mirror there are two white tiles. Behind the bathroom there is another wall.
test_524,There is a wooden table in front of a white wall. There are two glasses on top of the table. The table is made of wood. 
test_525,A man is standing in front of a wooden bench. The bench is made of wood. There is a black and white picture hanging on the wall. 
test_526,A black and white cat is sitting on top of a white desk. The desk is made of wood. There is a black laptop on the desk next to the cat. 
test_527,A wooden bench is sitting on top of a white wall. There is a black and white picture hanging on the wall above the bench. 
test_528,A man is sitting on a bench. The bench is made of wood. There is a silver chain link fence behind the man. 
test_529,A black and white bird is standing on top of a wooden bench. The bench is made of wood. There is a white wall behind the bird. 
test_530,A black and white striped cat is sitting on top of a wooden bench.  The bench is made of wood and has a white and blue stripe down the side of the bench and a red and black design on the front of it. There is
test_531,A woman is sitting on a bench. The bench is made of wood. She is wearing a white shirt and black pants. There is a black door behind the woman. 
test_532,A wooden bench is sitting on a bench. The bench has a black handle. There is a white wall behind the bench and a blue door behind it. 
test_533,A wooden bench is sitting on a bench. There is a black and white picture hanging on the wall. The bench has a white handle. 
test_534,A black and white clock is on top of a white wall. The clock has a black face with white numbers on it. There is a silver and black handle on the side of the clock. 
test_535,A black and white photo of a man and a woman. The man is wearing a blue shirt and blue jeans. He is holding a black remote control in his hand. There is a white wall behind the man. 
test_536,A black and white cat is sitting on top of a wooden bench. The bench is made of wood. There is a silver chain link fence behind the cat. 
test_537,A black and white cat is sitting on top of a wooden bench. The bench is made of wood. There is a silver chain link fence behind the cat. 
test_538,A wooden bench is sitting on a bench. There is a black and white picture hanging on the wall. The bench has a white handle. 
test_539,A black and white cat is sitting on top of a wooden bench. The bench is made of wood. There is a silver chain link fence behind the cat. 
test_540,A black and white dog is sitting on a bench. The bench is made of wood. There is a white fence behind the dog. 
test_541,A wooden bench is sitting on a bench. There is a black and white picture hanging on the wall. The bench has a white handle. 
test_542,A black and white cat is sitting on top of a wooden bench. The bench is made of wood. There is a white wall behind the cat. 
test_543,A black and white bird is flying in the air. The bird has a long tail. There is a white building behind the bird. 
test_544,"The image is of a large body of water. The water appears to be calm and calm. There are small waves in the water, but none of them are large enough to cause any serious damage. It is a sunny day and the sky is"
test_545,A wooden bench is sitting on the ground. There is a black and white picture hanging from the wall above the bench. The picture is of a man in a blue shirt and blue shorts. 
