Index,Hypothesis,Reference,Sentence BLEU,ROUGE-L F1,BERTScore F1,METEOR
282,Man throws frisbee in front of brick wall.,A man is standing on a field. The turf is green. It is night time. He is dressed in pants and a long sleeve shirt. He also has a winter hat on. He just got done throwing a Frisbee in the air. In back of him is a white brick wall and a blue trash can.,3.5338592586310363e-234,0.15999999731200001,0.8648737072944641,0.05859374999999999
283,Bicycles are parked outside a brick building with a sign that says Copper Alley Kite Club.,"A bricked sidewalk is showing little action. The gray brick sidewalk lines a red brick building. The building contains a street light at the top of the wall. There is also a sign on the wall that reads Copper Alley Nite Club Now Open, with a black double door for its entrance. On the sidewalk is a pole that has a no parking sign. There are two bicycles parked against the silver pole.",2.576758981369053e-156,0.2985074592114057,0.8864699006080627,0.13465275152325099
284,A person skiing down a snowy hill.,A man with skis is skiing up a hill with ski poles. The slope is white and smooth and the sky is cloudy and grey. There are skinny pine trees in front of the skis. The skier is wearing a black jacket and a red and black backpack. His ski pants are grey.,2.0633787825778493e-234,0.18604650890210925,0.8728797435760498,0.030991735537190084
285,The street sign is for 13th street.,The back of a stop sign on a pole is at the intersection of 13th Street and an unknown avenue at dusk. Six power lines run from a building in the distance. The windows on the building are small and high privacy windows.,9.251972495680371e-234,0.21052631313019393,0.8699946999549866,0.06345177664974619
286,A man and woman are petting a bear.,There is a black bear sitting in a green chair. There is a woman in a blue shirt and a man in a pink shirt kneeling behind the chair. There is a silver fence behind them.,4.626154554768562e-233,0.20689654772889424,0.8714447021484375,0.07530120481927711
287,A black and white photo of a baseball team.,The picture is of a baseball team and the coaches together. They have old style uniforms on. In front of the row of players there are baseball bats on the ground. The picture was taken out in a open field.,1.383877840024089e-79,0.19999999651250003,0.8794141411781311,0.06775067750677508
288,Air canada jet landing with wheels down.,a plane is flying in the sky. the plane is very white in color. there is a logo on the tail. the logo is in the shape of a leaf.,0.0,0.0,0.8397523164749146,0.0
289,"A group of people dressed in period clothing pose for a photo in a large indoor train station. The group consists of four people, two men and two women. The men are dressed in black suits and top hats, while the women are dressed in long dresses and bonnets. The dresses are elaborately designed with lace and ribbon details. The background of the image shows a large black steam locomotive with a Welsh flag on the side. The locomotive is positioned in the center of the image, with the group standing in front of it. The floor of the train station is made of stone tiles, and the ceiling is made of metal beams. The image is well-lit, and the colors are vibrant.","Four people wearing old-fashioned clothing stand posing in front of the camera. They are in a large building with a bright ceiling, and there is a black train behind them. There are two men on either side of two women. The man on the far left has a black suit, black shoes, and a black top hat. The woman to his right is wearing a white, pink, and green dress, with a white hat, and a broach pinned to her chest. She is holding a white satchel in her white-gloved hands. The woman next to her is also wearing white gloves and holding a white satchel. This woman has a green dress on, with lace on the trim. The man next to her is wearing a checkered vest underneath a dark long coat and dark pants. He has a black top hat.",1.7795300788744835e-78,0.30555555059027784,0.8677340745925903,0.22051486547509794
290,A group of birds walking on the beach.,a bunch of birds are on the ocean shore. the shore is very shallow. the birds are white in color. you can see their reflections in the wet sand.,6.64315966637151e-156,0.26666666275555556,0.9048968553543091,0.09293680297397769
291,A red chili pepper hangs from a wire rack in a kitchen. The pepper is about 2 feet long and is hanging from a metal hook. The pepper is red and has a long stem. The pepper is hanging from a wire rack that is attached to the ceiling. The wire rack is white and is made of metal. The pepper is hanging from a metal hook that is attached to the wire rack. The wire rack is attached to the ceiling. The ceiling is white and is made of metal. The ceiling is attached to the wall. The wall is made of wood. The wall is painted white. The floor is made of wood. The floor is painted brown. There is a window in the kitchen. The window is made of glass. The window is open. There is a car parked outside the window. The car is black. There is a chair in the kitchen. The chair is made of wood. The chair is painted red. There is a pink plastic bucket in the kitchen. The,There are wooden cabinets on the wall above a wooden counter. There is a window above the counter with white curtains on it. There are red peppers hanging from a white planter on the ceiling.,0.0241750813829381,0.31428570997551025,0.8510311245918274,0.22200076571402838
292,Two men are playing frisbee and one of them is wearing a blue jersey with the number 1 on it.,Two men are jumping in the air trying to catch a frisbee. The frisbee is white. There is a house behind them with some trees in front of it.,1.8545785642323745e-78,0.355555550617284,0.9053574204444885,0.28425634540160577
293,A gray and white cat is lying on top of a Samsung television.,A cat is lounging on a flat screen TV.  The cat has white paws.  The TV is mounted on the wall.  A bed is reflected on the screen of the TV.,1.719233064720083e-155,0.4374999951757813,0.8843217492103577,0.11986301369863014
294,A cowboy is riding a horse and roping a cow.,There is a man in a yellow shirt riding on top of a brown horse. There is rope in his hands and he is trying to rope a white cow. There is a wood fence behind the man.,9.750381012711688e-233,0.34285713903673476,0.8881707191467285,0.11363636363636363
295,Four people on tricycles are posing for a photo on a beach.,There are several people sitting on bicycles. They are on a beach and there is water behind them. A lady in a yellow shirt is standing next to a bike.,1.5368264364657544e-155,0.2857142816326531,0.8941444754600525,0.12411347517730498
296,A wooden table has several fruits and a bottle of water on it.,"A wooden table is next to a white stove. On the table are an apple, a pomegranate, a plastic container with brown food items, a container with cooking utensils and several other food related items. The tiles behind the table are beige and brown.",3.253694667056717e-79,0.26666666255802474,0.8939756751060486,0.08557457212713936
297,A girl is eating a macaroni and cheese pizza.,"A girl in a purple and black shirt sits at a table in front of a plate. On the round yellow plate there is a slice of pizza with macaroni on top of it, and a long handled silver fork. the table is wooden with a white pebbled section n the middle. Near the camera there is a green water bottle.",2.4809607732158958e-157,0.23529411474048442,0.8670615553855896,0.05376344086021505
298,A bench sits in a field of red flowers in front of a double decker bus.,This image is of a bench sitting along what appears to be a paved walkway.  There is a area of grass behind the bench that has small red flowers blooming in it.  In the background are trees and 2 bright red double decker buses.  you can also see some city building in the far distance.,7.936976430013822e-156,0.2711864372421718,0.8859637975692749,0.16429370182515277
299,"A black and white photograph of a skateboarder in mid-air. The skateboarder is wearing a light-colored shirt and dark-colored pants. The skateboarder is in the air, with his arms outstretched. The skateboarder is on a skateboard. The skateboarder is in front of a sign that says ""ROSGIRARD.""",A young man flying through the air on a skateboard. The skateboard is gray in color. The young man on the skateboard is wearing gray pants and a white shirt. There is a crowd watching the young man on the skate board. There is a wall separating the man from the crowd.,0.06847134555470084,0.4067796560298765,0.9018574357032776,0.21359223300970875
300,A red airplane is flying through the sky.,A plane that is red and blue is flying in the air. There are several white clouds behind the plane. There is a white stripe on the plane.,6.693164597921839e-156,0.3571428530612245,0.9204698801040649,0.09615384615384615
301,A man wearing a blue shirt and overalls is looking into a white refrigerator.,A man is in a blue shirt and jean overalls. He is wearing a white and black hat on his head. There is a white refrigerator in front of him. There are white trucks behind him.,0.0552295143603372,0.5641025596581197,0.9096174836158752,0.2363196244315125
302,Two women are playing with a dog in the grass.,There is a large brown dog standing next to a woman. The woman is holding a blue frisbee in her hand. There is also another person standing next to the dog.,1.7742095369673403e-232,0.19354838272632682,0.8890922665596008,0.08650519031141868
303,A small child is eating a slice of pizza.,a little girl is eating a slice of pizza. she is holding it in her hands. the pizza is pepperoni. The table is blue and there is a red plate on the table beside a plastic white fork. the kid is wearing a bib which is white in color and there is a mess on top of the table.,0.0022708218103435754,0.2727272694731405,0.8933446407318115,0.07407407407407407
304,Skateboarder in mid air.,A man is wearing a black cap and jumping off of a skateboard. The skateboard is green and red. There is a red brick building behind the person.,0.0,0.0,0.8629502058029175,0.01953125
305,A man is flying a kite on a beach.,a kite is in the sky. the kite is light blue in color. people are flying the kites. the sky is very blue and has wispy clouds in the sky.,7.02263826129216e-156,0.3076923034319527,0.8890871405601501,0.07168458781362008
306,A little girl is eating a piece of cake. She is wearing a hat.,A little girl with a brown hat on and she has long hair underneath the hat.  She is wearing a blue and pink top that is a little off her shoulder .  She is eating a piece of cake out of her hands her fingers have cartoon character wrapped around them and a person in black clothing is sitting on the right side of her.,0.014243952161138435,0.4210526282548477,0.8959596753120422,0.18102162381088796
307,A silver and red airplane sits on a grassy field.,Some planes sit on the ground. The ground is covered in mostly green grass. The plane in the front is mostly silver with some red and black signs. There is a black plane and a red plane behind it. Many tall trees are behind the planes. The sky above is blue. There are no clouds in the sky.,1.2607741956635404e-233,0.17777777432098768,0.8806614875793457,0.09014884149148383
308,A black truck parked in a parking lot.,A hot rod truck sits in a parking lot.  A surfboard is resting on top.  The truck is antique looking.  It has fancy wheels with fenders.  The hood has exhaust pipes sticking out.  The truck bed is covered up.  The truck is painted black.  A modern conventional car is parked nearby.,0.0018414170580389857,0.34782608408317583,0.8796014189720154,0.10269632478258972
309,Surfers riding waves in the ocean with a wooden post in the foreground.,"A person stands, wearing a wetsuit, on a surfboard surfing in the waves of the ocean. While another surfer sits on the surfboard looking on at the surfer. Two heads can be seen bobbing in the distance behind the ocean wave. A concrete pillar is in the foreground of the beach.",4.858136486944682e-156,0.17777777408395068,0.877507746219635,0.12371835111948107
310,"A man in a red and gold costume is standing in front of a brown bear. The man has his arms outstretched towards the bear, and the bear is rubbing its head against the man's arm. There are also two other bears in the background.","A man in an elaborate blue, red and gold eastern style costume is standing in front of a stand on which two large brown bears are on four paws and appear to be kissing the man on his cheeks. Behind them is a cloth with has small bears and trees painted on it. A large large with rope on it is in front of them.",0.13486802762185218,0.43037974190033657,0.8929765224456787,0.27807172251616696
311,A red fire hydrant is surrounded by green bushes.,A red fire hydrant is in the dirt. There are green bushes all around the hydrant. There is a brown leaf on the ground in front of the hydrant.,0.050622819218279054,0.46666666246666666,0.9345993399620056,0.18930041152263374
312,A wooden table is covered with a variety of food. There are two people sitting at the table. One person is holding a fork. There is a wine glass on the table. There is a pizza on a wooden cutting board. There is a bowl of fries. There is a salad. There is a jar of pickles.,Two people are sitting next to each other at the table. On the table are drinks and many dishes of various foods. In the middle of the table is a cutting board with a whole pizza on it.,1.8961808567029918e-78,0.3548387046826223,0.904365062713623,0.3056463874367359
313,Motorcycle riders are riding down the street.,"A parade is going down the street in a town in a residential area. There are there police officers on motorcycles in the front, and behind them there is a police car. People are standing on the sidewalk watching as the parade goes by.",3.9046639209667183e-157,0.21052631278393355,0.8830075263977051,0.04962779156327544
314,A man is riding a motorcycle through a parade. He is wearing a helmet and an American flag is attached to the side of his motorcycle.,"A man in a black t-shirt, black leather vest, and blue jeans is sitting on a dark red Kawasaki motorcycle with a USA flag on the back. The rider is wearing a helmet with a design painted on it, and looking off to his left. On the left of him there is a white car in front. And there is a gray car behind him. There are two trucks and two cars going the opposite direction on the left of the street.",0.016190792950389835,0.34666666263466667,0.8858448266983032,0.11780104712041883
315,"A long, low, olive green and brown airplane with the letters DR on the side and a star and a circle with a line through it on the tail.",There is a large gray plane with people standing next to it. There is a person in a blue shirt next to the plane. There are cars next to the plane.,1.1468200920758075e-231,0.19999999501250013,0.8633439540863037,0.09740259740259741
316,A man is working outside on a table.,A white and brown building is in front of a brick sidewalk. There is a person standing behind a silver table. There is a yellow cart in front of the window on the building.,6.28089107352405e-233,0.3225806413319459,0.8800646066665649,0.07961783439490447
317,Black and white photo of a small train with a large smokestack.,An old steam locomotive is chugging down the tracks through a wooded area. There is a steamstack on it that has smoke billowing from it. The train has many open windows and it is filled with people.,1.8225327558100346e-232,0.1428571389909298,0.8592621088027954,0.07246376811594205
318,A dark office with a computer and a lamp on the desk.,A flat screen computer is positioned on a contemporary desk.  There is a flexible desk lamp to the side.  On the opposite side is a set of speakers.  On the front left edge is a large pair of headphones hanging from the corner.  An ergonomic office chair is in front of the computer and facing a red wall.,1.693297311919769e-156,0.31999999656800004,0.8800766468048096,0.11900749063670411
319,A cow standing in a field behind a wooden fence.,There is a wood fence with bushes and trees in front of them. There is a large brown cow behind the fence. The cow is standing in a field of grass. The sky is blue and there are no clouds in the sky.,0.011522079964484894,0.37837837469685914,0.8960151672363281,0.11335012594458439
320,A street sign that says Parson Street is in front of a building.,There is a black steel fence with a white and black sign on the front of it. There is a yellow and orange building behind the fence. There is a brick building next to them.,1.1619131710556398e-155,0.33333332871913585,0.8688225746154785,0.12999661246612468
321,Two birds are standing on a sidewalk next to each other.,"Two birds stand next to each other.  The birds seem to be of the same species, only male and female.  One bird has an elaborate growth coming from the top of its head.  Its head is black with white stripes.  The other bird's head does not have a growth or any stripes.  The birds are standing on flat ground next to some green grass.",0.004167311216057937,0.32786884950282186,0.8824693560600281,0.15971039182282792
322,Two zebras are standing in a dry grassy field looking up at something.,There are two zebras standing on dirt. They are both facing away in the same direction. There are several bushes on the ground next to them.,4.9916370711715364e-232,0.23529411292387553,0.9020377993583679,0.17262708052181738
323,A full size bed with a floral comforter and a blue scarf on it. There is a full length mirror standing next to it.,The image contains a bed with an intricately carved headboard and foot board.  A flowery blanket covers the bed along with two pillows.  A blue piece of material is draped over the foot board.  Two gold-framed mirrors of differing sizes are standing against the wall.,2.1575072876595307e-155,0.2807017498307172,0.8822905421257019,0.13986013986013984
324,A red train is on the tracks at a station.,a train is on the tracks. the train is red in color. the tracks are black in color. there is nobody on the platform. there is a sign above the platform.,0.03975767329742164,0.38461537988165684,0.8978269696235657,0.13840830449826988
325,"A husky dog is sitting in the back seat of a vehicle, looking out the rear window. The dog is white and gray, with blue eyes. The vehicle is parked in a wooded area, with trees and shrubs visible in the background.",A rear view mirror on a car. It is black around the rim. There is a white and gray dog in the reflection of the mirror. There is a large tree in front of them.,5.507460911779153e-155,0.3214285664859694,0.8844683170318604,0.25210084033613445
326,A man is sitting at a table outside of a restaurant eating a salad and pizza.,There is a man sitting at a table wearing a green shirt and a gray jacket. There is a pizza on the table in front of him on a wood serving board. There is a salad and a sandwich on a plate on the table.,0.04047078051052234,0.34999999545000005,0.9022719264030457,0.20256004222750065
327,Man is giving birthday cake to woman.,A man is presenting a woman with some desert. There is some cheesecake and icecream with a candle. They are in a very nice restaurant and they are both smiling.,4.190503716470712e-233,0.13333332975555565,0.8821982145309448,0.05415162454873647
328,A clear plastic bag of food sits on a white surface.,The sun's rays are shinning through the trees in the back ground. The trees are tall and they produce a lot of shade. There is a white table in the foreground. On the white table is a zip lock bag. In the bag is three or four rolls of what appears to be some kind of processed meat. The meat are in rolls such as what you would expect bologna or sausage to be.,2.120880018232221e-157,0.1355932173053721,0.8618700504302979,0.04431314623338257
329,An unfinished bathroom with a bathtub.,The room is being finished. There are bare walls. There is no sheetrock. The bath tub is white. It is just sitting in place. The wood beams are thin.,0.0,0.0,0.8937572240829468,0.018726591760299626
330,Skateboarder in black pants and green socks rides on cement.,A person is riding on a skateboard. The skateboard is black with yellow wheels. The person's shoes are black with green socks. Pants are black. Two hands are hanging by the side of the body. The ground is nicely tiled with a sort of brick.,4.071532919872151e-233,0.19512194753123147,0.8717721104621887,0.10274431057563588
331,A polar bear in a pool of water with one paw raised.,A white polar bear is relaxing in water. The water is blue and calm. The polar bears back paw is sticking out of the water. The paw has black padding. The water is enclosed by a rock like wall. The polar bear has closed eyes. The mouth is in a frown.,3.412727895524268e-156,0.3636363596694215,0.8825912475585938,0.13402335456475586
332,A cyclist is riding down a country road and there is a flock of sheep following him.,There is a road that has sheep standing on it. There is a person riding a bicycle going down the road in front of them. There is tall grass and trees around the road.,2.4028989508448316e-155,0.34999999531250003,0.9047367572784424,0.2284356725146199
333,Three children are standing in a grassy area in front of a house. The child on the left is holding a large red baseball bat. The child in the middle is holding a white and red striped volleyball. The child on the right is holding a baseball. The child in the middle is wearing a shirt that says “The John Edward”.,three kids are all standing outside in the grass. they are all holding bats and balls. the bat is red in color. the ball is white.,3.5694167382173814e-155,0.32727272264462814,0.8820686936378479,0.23728813559322032
334,Woman sitting on wooden deck with brown top and white shorts looking at her phone.,A lady is holding her phone and sitting with her legs crossed. She has a gray flip phone. She is wearing a brown tank with some short white shorts. She has blond hair and sunglasses on the top of her hair and she is in a building that has a lot of wooden furniture.,1.2226998413247544e-232,0.3461538420488166,0.8904743790626526,0.10978043912175649
335,An outdoor swimming pool is surrounded by a fence.,A large swimming pool is free of people swimming. The light blue pool is decorated on the bottom with three blue triangles and a curvy stripe. People stand around the pool by a few white tents set up on the far end of the pool. A set of stairs leads into the pool. The stairs have a metal railing.,1.961119991271171e-80,0.20833333028645837,0.8777936100959778,0.046296296296296294
336,Stop sign in the middle of a construction site.,"The view is an industrial area of a city and is under construction. To the right is a business with a yellow and blue billboard. In addition there is a flagpole with an American flag adjacent to the building. There are several vehicles in a parking lot in front of the business. To the left is a construction site that is fenced and barricaded off from the street. A tall, blue crane stretches into the blue, cloudy sky. In the foreground a stop sign with a sticker under the silver letters stands on a street corner. The sign casts a dark shadow on the sidewalk behind it.",1.7788938947834002e-159,0.18181817975375275,0.8543918132781982,0.03600823045267489
337,A room full of LMS brand refrigerators.,A room with a lot of machine in it.  Some of the machines are silver and some of white.  The floor is black and shiny.  The wall in the room are white.  There is writing on top of the silver machines and black dials on top of the white machines.,1.6570333395527626e-157,0.17142856822857147,0.8481962084770203,0.03282275711159737
338,"Two children are standing on a snow-covered mountain. The girl is wearing a blue jacket and skis. The boy is standing next to her wearing a gray jacket and skis. In the background, there is a snow-covered mountain and a blue sky.",Two children are posing for a camera in the snow.  The boy is standing on skis with a blue helmet and a snow jacket.  The girl has a graphic designed ski jacket and blue helmet.  There is a ski lift on the right side of the mountain.  Trees and mountains are seen in the distance.,0.09615400464141036,0.4838709628720083,0.9102460741996765,0.40061511266421945
339,"The plane is flying in the sky. The plane is painted in camouflage colors. The plane has a large propeller on the front. The plane has a roundel on the side. The roundel is red, white, and blue.",there is a plane in the air. it is a green military plane. it has really shorts wings. the tail wings are also small. it has propellers on the front. it is being surrounded by clouds. the sky is very blue.,1.948861043707477e-78,0.3599999950720001,0.8897203207015991,0.24357481104885947
340,Black and white cat looking up at the sky.,A cat is black and white. It has a pink mouth and white whiskers. It is looking up. The cat is laying in green grass. The ears of the cat are pointing up.,5.320628963711445e-156,0.30303029906336093,0.8832811713218689,0.1393427741466957
341,Many colorful kayaks floating in a lake on a rainy day.,Many narrow kayaks sit in the water. They are all bright colors.The water is still and flat. Next to the water is a fence. There is a bridge over part of the water. There are many trees next to the water. A tree branch covers some of the boats. There are the reflections of many trees in the water. The sky above is clear.,1.2089069571377937e-233,0.16326530287380264,0.872159481048584,0.04258943781942078
342,A group of elephants drinking muddy water in a grassy field.,A group of animals is gathered in a field. There are elephants and rhinoceroses standing together near a watering hole. There are both younger and older animals here together. Some of the elephants are caked with mud after being in the water.  The rhinoceroses are walking toward the water while the elephants are facing the direction the rhinos are walking from. The elephants have large flapped ears and long trunks. The water hole is surrounded by tall green grass and trees with many green leaves on them.,4.812824915122902e-81,0.24242423964646465,0.876564621925354,0.050377833753148624
343,A man is holding a camera in front of his mirror reflection.,A man is taking a selfie in the mirror. He has on a black suit with a orange shirt. His tie is green and white. The bathroom has very dim lighting.,7.39706943506191e-79,0.3076923034319527,0.8936678171157837,0.12027491408934707
344,A woman is eating a hot dog while walking down the street.,A woman in a blue shirt is standing on the sidewalk. There is a hot dog in her hands and she is taking a bite out of it. There are people walking on the sidewalk behind her.,5.584255297169604e-79,0.41025640599605523,0.9152168035507202,0.16926104848810167
345,A hot dog with a pickle on top.,A hot dog is sitting on a white piece of paper. There are chopped onions on top of the hot dog. There is mustard on top of the hot dog.,3.2429590392102515e-79,0.3076923034319527,0.8978073000907898,0.08992805755395683
346,A bathroom with a toilet and a blue bowl.,a toilet is in the ground. the toilet is bright white. there is a bowl in water in front of the toilet. the bathroom is made of cement.,8.770213850022654e-156,0.2499999955555556,0.8939979672431946,0.07662835249042145
347,A man is riding a motorcycle down a street. He is wearing a red helmet. There are people standing on the side of the street watching him.,there is a motorcycle on a road. there are white lines on a road. a man is riding the motorcycle. the man is wearing red and black. he is also wearing a helmet. there are many people on the sidewalk.,2.0522482091772e-78,0.5454545404545454,0.9195845723152161,0.39275054220618866
348,Skateboarder in mid air above ramp.,A man is wearing a t shirt and jeans. He is jumping off of a skateboard. The man is wearing a white cap. There is a skating ramp behind the man.,0.0,0.07142856806122466,0.8643636703491211,0.0
349,Man driving covered wagon with two horses.,Two donkeys are pulling a carriage. The donkies are wearing reigns. The reigns are black in color. There is a man pulling on the reigns. He is wearing a cowboy hat and blue jeans.,0.0,0.0,0.8559604287147522,0.031948881789137386
350,A white cat is sitting on the roof of a white car.,A white cat with black paws is standing on top of a parked car and standing at the camera. On the windshield of the car is the reflection of a building and the fluffy clouds in the sky. Behind the car there are two buildings and a gray car parked on the street.,1.581760185801932e-79,0.4090909053409092,0.9015135765075684,0.10879984662576686
351,A woman wearing a black hat with a bow on it and a beige coat talking on a cell phone.,a woman is on the phone. her phone is white. her hat has a bow on it. she is smiling at somebody. she is wearing neutral colors.,1.9493379601011023e-78,0.45714285217959183,0.89652019739151,0.17110266159695817
352,"A woman standing on a subway platform is leaning against a blue column. She is wearing a brown jacket, black pants, and a black beanie. She has a scarf around her neck and is holding a phone. The subway car is in motion and is closing the shutter.",A person is wearing a tan jacket. They have a brown backpack on their back and a gray scarf. They are holding a cell phone in their hands. There is a silver train in front of the person.,2.002521520215134e-78,0.3492063442378433,0.900280773639679,0.22826210826210827
353,Elephant walking in zoo with giraffes and zebras in background.,There is a large elephant standing in the grass. There is a giraffe in front of the elephant. There are trees behind a fence in front of the animals.,1.822243068232216e-232,0.07692307239644997,0.8746468424797058,0.07380073800738007
354,A tall clock tower with four clocks on it.,"The sky is gray and cloudy. The clock tower is visible. The tower has compass on its top, and has two clock faces. Below of the tower is row of trees and a field. On the field a person is walking.",1.9251352553608582e-156,0.17142856760816338,0.8818897604942322,0.06613756613756615
355,A person skiing down a snowy hill.,a man is getting ready to ski down a mountain. he is wearing a really yellow jacket. his hat is red in color. there are two ski sticks in the ground. his skis are pointed forward. he is a happy man.,5.41610470176714e-157,0.11111110797839514,0.8726754784584045,0.053191489361702135
356,A colorful quilt with a pattern of stars is on a bed.,A bed with a colorful quilt on it. The headboard on the bed is wooden. Next to the bed is a small table with a small lamp on it.,2.1345592416835306e-155,0.4827586159809751,0.9019567370414734,0.23122710622710624
357,A man in black ski gear is sitting on a snowy mountain.,A man is being shown laying on the side of a mountain. He has ski equipment. Behind him are very tall and sharp mountains and clouds in a very clear blue sky.,1.397903181004477e-155,0.3902438982986318,0.8972762823104858,0.13333333333333333
358,A plate of waffles with butter and syrup next to a bottle of syrup.,Two octagon-shaped waffles are in a pile on a floral bordered plate. There is a neat square of butter on top of the waffles. The waffles are slightly browned. Next to the plate is a bottle of syrup with a light colored label. The counter beneath the plate is a dark granite.,2.5031169451459054e-79,0.30434782223062384,0.8832173347473145,0.1769248501613647
359,A pedestrian crossing sign is next to a stop sign.,The square sign is black white and blue. It has a white triangle has a icon of a person walking across the crosswalk. The sign is on top of a silver pole. Behind the sign is a stop sign and a paved street.,3.004085539741193e-156,0.22222221847222226,0.8832600116729736,0.06297229219143577
360,A snowy street with a red traffic light.,A bunch of cars are driving in a snow storm. A couple of cars that are parked near the sidewalks are completely covered in snow. The signs are all covered and so are the houses.,4.4080798132222975e-233,0.12499999625000012,0.8823965787887573,0.030959752321981424
361,"A knife is on a cutting board with broccoli, red onions, and carrots.","I see a wooden table with broccoli, onions and carrots on top of it. There is also a sharp kitchen knife next to the carrots. The broccoli carrots and onions appears to be chopped.",1.411272692639662e-155,0.2926829224985128,0.8985519409179688,0.18305661983822905
362,A sheep is lying in a pen of hay and a person is petting it.,A sheep is laying down in some hay. There is a hand of a person reaching in and petting the sheep. The person is wearing a blue jacket. The sheep is looking up.,1.3107058473878226e-78,0.49999999538580253,0.9228605628013611,0.17628205128205127
363,Two red and cream colored trams are on a track going up a mountain.,There are two red trolleys on the tracks. There is a fence next to the trolleys. There is a building behind the trolley.,7.405075757597817e-232,0.20689654677764577,0.8924777507781982,0.21700988087542714
364,Man carrying a large red suitcase on his shoulder.,"A man is walking by an MBTA commuter rail coach.  The coach has a purple stripe and a ""T"" logo, signifying transit.  He is wearing sunglasses, a t shirt, pants and sneakers.  He is carrying a red bag over is shoulder.  A yellow tactile warning strip runs along the side of the train.",5.453014121250305e-157,0.15686274219146487,0.8663417100906372,0.0617283950617284
365,"Blender, refrigerator, microwave, toaster, coffee maker, water pitcher, and spices.",A note is hanging on the wall above a range top. The walls have white tiles and all the cabinets in the kitchen are white. The refrigerator has a bunch of gray magnets on it.,8.409537640843914e-233,0.05128204746877083,0.8390992879867554,0.015384615384615384
366,A couple of people are walking down a snowy path in snowshoes.,There are two people waking in snow shoes in the snow wearing black snow suits. There are trees next to the people on both sides. There are tracks in the snow.,2.6446024506636753e-232,0.19354838235171706,0.89078289270401,0.10846219931271478
367,A woman wearing a blue dress and a tie around her neck is dancing at a party. A man is holding a bottle of beer above her head.,A woman is wearing a grey tie and holding up a bottle of beer. She is having a good time dancing at a party. The woman has dark brown hair. There is a picture on the wall behind the woman's head.,0.10468330806296143,0.5090909042909092,0.9179480075836182,0.34908690176322416
368,A church with a large tower and a red roof.,"A contrail is the only mark on this bright blue sky above a distinctive building. The building is made of different sized grey, tan stones. A peak of a rooftop in one area of the building can be seen. The roof is shingled with rust colored shingles. Behind the roof is a square tower with a black round clock. The tower is topped with a flag resting without a breeze.",1.7950940111330893e-157,0.1403508745337027,0.864449143409729,0.058124999999999996
369,A row of benches made of wood and concrete sit on a brick sidewalk. The benches are painted in different colors. The one closest to the camera is painted red and white. The one behind it is painted white and red. The one behind that one is painted black and white. The one behind that one is painted white and red. The one behind that one is painted black and white. The one behind that one is painted white and red. The one behind that one is painted black and white. The one behind that one is painted white and red. The one behind that one is painted black and white. The one behind that one is painted white and red. The one behind that one is painted black and white. The one behind that one is painted white and red. The one behind that one is painted black and white. The one behind that one is painted white and red. The one behind that one is painted black and white. The one behind that one is painted white and red. The,There are several benches on the ground. There are trees and bushes behind the benches. There is a person walking on the sidewalk in front of the benches.,8.820444599897338e-232,0.2399999952880001,0.8314753770828247,0.14976958525345624
370,"A bathroom with a toilet, sink, and shower.",An open door of a bathroom. The toilet is cleaned and the lid is closed. The wall appears to have very nice and neat wallpaper on it. The light is on and the overall appearance of the doorway and room is very clean.,1.6216419383273346e-233,0.10526315457063723,0.8728360533714294,0.03797468354430379
371,A cup of tea on a saucer with a spoon and a small pitcher of cream next to it.,"A white cup of tea with a tea bag inside sits on a saucer with a spoon on it. Beside the saucer there is a small container of cream, and a pair of silver over sized sunglasses. Next tot eh glasses there is a black flip phone. Closest to the camera there is a black leather portfolio open with pages of paper clipped inside.",0.03654874688589675,0.3728813519793163,0.8973730802536011,0.14285714285714285
372,A black steam train is traveling through a forest.,A black steam locomotive is riding on train tracks. It is black and green and yellow. There is steam coming from the stack. Around the locomotive is green grass. A few people are walking by the train.,2.0421615057992012e-79,0.29411764316609,0.8983574509620667,0.08771929824561404
373,A white bowl of yogurt with blueberries and milk.,"Inside of a white bowl is some yogurt, blueberries and almonds.  A silver spoon is inside the bowl and used for eating with.  The juice from the blueberries is making the white yogurt tinted blue.  The almonds are whole and there are more berries than anything else in the bowl.  The bowl is round and is sitting on a wooden table.  Residue of the food can be seen on the insides of the bowl.",7.23268985190379e-158,0.24999999730229594,0.8724290728569031,0.05185185185185185
374,A skier is going down a hill in the snow.,A person is skiing down a hill. There are trees on the other side of the hill. The person has a red jacket on. There are many tracks in the snow in front of the person.,6.694856103637623e-156,0.4705882311418686,0.9027320742607117,0.08982035928143713
375,"A curved bench sits on a dirt area near a body of water. The bench is painted blue and has a unique design. The bench is curved and has a long, narrow shape. The bench is made of metal and has a light blue color. The bench is located on a dirt area near a body of water. The body of water is large and is surrounded by trees. There are several boats docked near the body of water. There are people walking on the shore near the body of water.",Tug boats are docked at the shore. Three men are on the pavement wearing jackets. Two are standing and one is sitting on a green park bench. There are two green metal park benches which are curved into a half circle.,4.061199917683178e-155,0.3013698580896979,0.8754096031188965,0.18478260869565216
376,A keyboard with multiple cords and a mouse on a desk.,There is a white desk with various items on top of it. There is a computer monitor that is turned on. There is a black keyboard in front of the computer. There is a black mouse and several black wires.,1.1654039418489905e-232,0.2857142816326531,0.8914164900779724,0.10781671159029652
