Index,Hypothesis,Reference,Sentence BLEU,ROUGE-L F1,BERTScore F1,METEOR
251,A wooden bench is sitting on top of a stone wall. There is a clock on the side of the bench. The clock is black with white numbers on it.,There are two clocks at a tower near a larger building behind it.  The two clocks are black with white faces.  The numbers are roman numerals and the right clock reads 12:15 while the left clock reads 11:40.  The tower has detailed architecture which makes it appear very old.  There are ornate golden decorations also visible on the clock tower.,0.018493008899660154,0.31249999559082037,0.8806236386299133,0.18604547081990694
252,A wooden bench is sitting in a room. There is a white wall behind the bench. The bench has a black handle and is made of wood.,A bed covered in white blankets and pillows sits in the corner. There is a silver laptop sitting on the bed. The apple logo on the screen is lit up. There is a poster hanging on the wall. The walls of the room are white as well. The laptop on the bed is open. There is nobody in the room.,0.015217869526938082,0.46428570959821436,0.8852073550224304,0.14109347442680778
253,A man is riding a skateboard on a paved road. He is wearing a black helmet and black pants. There is a red stop sign on the side of the road with a white arrow pointing to the left.,two legs are riding on a skateboard. the skateboard is in the air. the skateboard is black in color. there is another person skateboarding in the background. the skate park is surrounded by mountains. there is a grey rail next to the ramp.,0.019027644153931083,0.2857142807142858,0.8820168375968933,0.22516048672990321
254,There is a wooden table in the middle of a room. There are two chairs in front of the table. One chair is white and the other is black. The table is made of wood.,There are two people dressed in winter gear on snowboards in mid air. The hill is covered in white snow. There are people standing on top of the hill in the back round. You can also see trees covered with snow. The sky is cloudy and looks cold.,0.0316909244327464,0.34482758142092745,0.871256411075592,0.20146045235546037
255,This is an image of a man. The man is wearing a white shirt and blue jeans. He is holding a black and white frisbee in his hand. There is a large white building in the background.,There is a cake in a white box. The box is sitting on a table. There is an empty white plate sitting next to the cake. There is a person holding a knife cutting the cake.,0.047397965465005555,0.3404255269714804,0.8880346417427063,0.2606150450138504
256,A red and white train is on the tracks. The train has a yellow and black stripe down the side of the train. There is a white sign above the front door.,"This is a large, black and red train. A jet of steam comes out the side and hits the ground. the train has three headlights on the front as well as an identification number. the door to the front car is slid open and a man stands at the rear of the car doing something. There are trees in the background behind he train.",0.012787640640407598,0.3768115897584541,0.8830749988555908,0.2259134406263593
257,There is a white toilet in the middle of the room. There are two white towels hanging from the wall above the toilet. The wall is made of wood.,Black cabinets are above a kitchen cabinet that isn't finished. There is a ladder leaning against the wall. There is a white door on the hall leading into the kitchen.,0.10021599130919774,0.37209301828015146,0.8945235013961792,0.22969125735924154
258,A wooden bench is sitting on the ground. There is a black and white picture hanging above the bench. The picture is of a man and a dog. Both dogs are brown and have white faces.,"The image is a black and white photo. A young boy is sitting in the space between the poles of two parking meters off the ground. His arms are wrapped around the two meters and his feet are tucked behind the main bar supporting the two meters. He is smiling with his mouth wide open. He is dressed in warm weather clothing including dark shorts, a striped t-shirt, tennis shoes, and socks. His hair appears to be light colored. To the boy's left there is an older model car parked in a parking space. In the distance behind him there are several older model cars parked in a parking lot. The area is surrounded by mature trees. The concrete of the parking area in the foreground is stained from previous vehicles' fluid leakage. From the content of the photo and the models of vehicles, it appears this is a vintage photograph.",0.006079160084485922,0.19834710406393008,0.8557546734809875,0.07168458781362008
259,A wooden bench is sitting on top of a metal railing. There is a black and white picture hanging on the wall behind the bench.,a bunch of cars are in a parking lot. there is  black motorcycle that are parked. the motorcycle is clean and shiny. there is a white building in the background. the sky is blue in color.,0.015428900778685542,0.3181818132231406,0.8775156140327454,0.17191977077363896
260,There are two tables in the room. There is a white table in front of the table. The table is made of wood and the wood is light brown in color.,A tall brown and white cake is sitting on a table. There are red and yellow flower petals around the cake. There is a white plate on the table with a fork on top of it.,0.0939176601596354,0.3999999950617284,0.8885897994041443,0.2364903707962058
261,A man is standing outside on a sunny day. He is wearing a black jacket and black pants. There is a white building behind the man.,"This photo is taken outside on a sunny day. A woman is walking on a sidewalk while looking at her phone. She has a large black purse on her shoulder. A tall red fire hydrant is sitting on the sidewalk beside the woman. There is a gray car on the road in front of the woman. A gray fence can be seen across the street, surrounded by vehicles.",0.041359624297245594,0.2985074584985521,0.9035838842391968,0.15858585858585858
262,There is a red and white bus on the street. The bus is white and blue. There are trees behind the bus.,a yellow taxi got into an accident. he hit a tree and crashed. there is a cop car next to him. The man is talking with the cop. there is a store right next to the accident.,0.012707445124575277,0.2439024343842951,0.887017011642456,0.14084507042253522
263,There is a wooden bench in the middle of the woods. The bench is made of wood. There are trees behind the bench.,A surfer is wearing a black wet suit. He is standing on top of a white surfboard. There are large waves in the water behind the man. The sky is blue.,0.024929845265418058,0.4186046464899947,0.887876570224762,0.22740955612719613
264,A group of people are standing on a grassy field. There is a man in a blue shirt and blue pants standing in front of the people. He is holding a black and white baseball bat in his hand.,"A batter is swinging his bat to hit the baseball. He is wearing a black helmet and a white uniform. The catcher is behind him with a red mask on his face, and behind him is the umpire with a black helmet. There is green grass on the field.",0.017697127238131875,0.3999999950222222,0.8889263868331909,0.21704603909465023
265,A man in a blue shirt and black pants is standing on a bench. There is a black and white picture hanging on the wall behind him. The bench is made of wood.,"The plate is colorful. At the center of the plate is a white, creamy dip. On the plate, there is  cucumber, broccoli, carrots, tomatoes and red peppers. Beside the plate is a knife with black handle.",0.01631105179385652,0.19230768731508888,0.8532529473304749,0.23887332710862125
266,A man is standing on a sidewalk. He is wearing a black jacket and black pants. There is a red and white sign on the sidewalk next to the man.,A child in a blue and black coat and black pants is stanind on a snow board apparently watching an older man in a white coat who is walking off.  Snow covers the ground and is well tracked.  To the right of the boy on the board is a line of people waiting.,0.014813506191900526,0.285714281122449,0.8842520117759705,0.252301117685733
267,A black and white cat is sitting on a wooden bench. The bench is made of wood. There is a silver chain link fence behind the cat.,A gray cat is sitting on a closed toilet and looking down at an orange cat. The orange cat is looking up at the gray cat. The toilet seat and lid are light wood. The toilet itself is white and so are the tiles on the floor. The toilet paper roll hangs on a metallic holder.,0.058410253494570206,0.3636363588363637,0.8801156878471375,0.1771789665725047
268,A wooden bench is sitting on a bench. There is a black and white picture hanging on the wall. The bench has a white handle.,A white airplane is taking off from the ground. There is blue writing on the side of the airplane. There are white vans on the ground below it.,0.024610891548598097,0.3243243193279767,0.8942822217941284,0.18050541516245489
269,There is a wooden bench in the middle of the room. The bench is made of wood. There are a bunch of books on the bench.,Two people are skiing on snow. One of the people is wearing a white coat and orange pants. They are holding black ski poles. There is a person standing behind them also in the snow.,0.041861747639147094,0.3478260822967864,0.8795267939567566,0.17595307917888564
270,A wooden bench is sitting on the ground. There is a white building behind the bench. The bench has a black and white sign on it.,A boy is sitting at a small dock. The boat has small wooden benches on it. Above the boat is a bridge that has people walking on it.,0.02989825043493172,0.44999999501250004,0.9110401272773743,0.34503009837028337
271,A black and white striped cat is sitting on top of a wooden bench. The bench is made of wood. There is a white fence behind the cat.,There is a man in a brown shirt standing on the grass. There is a yellow frisbee in front of the man. There are trees behind the man.,0.04841524713034601,0.3589743540039448,0.9005670547485352,0.28527154663518295
272,A wooden bench is sitting on top of a bench. There is a black and white picture hanging on the wall. The bench has a white handle.,"An abandoned train is shown on the tracks. There are some graffiti words on the train. The color of the writings are green, yellow, black, white, and a gray color.",0.019239048714416594,0.3181818132231406,0.8874533772468567,0.15151515151515152
273,A man is standing on a tennis court playing tennis. He is wearing a white shirt and blue shorts. The court is green with white lines on it. There is a green fence behind the man.,Two people are playing tennis. They are wearing white uniforms. The woman is wearing a tennis skort. She is swinging her racket. The dirt under her is light brown.,0.04101324641246726,0.2978723354459032,0.9060099720954895,0.26894287224865737
274,There is a man sitting on a bench. The bench is made of wood. There are a lot of windows on the side of the building.,A wooden desk with a laptop on top of it. There is a silver keyboard in front of the laptop and a mouse next to the keyboard. There are wires coming off of the laptop. There is a wall behind the desk and there is a blue note stuck to the wall.,0.023122746410383317,0.2916666620920139,0.889137864112854,0.18020692757534862
275,A woman is standing on a tennis court playing tennis. She is wearing a white tank top and white shorts. There is a green tennis ball in front of her.,There are people on the tennis court. There are bushes and trees behind them. They are all wearing white shirts and holding tennis rackets.,0.010156971830473335,0.33333332837868485,0.9036028385162354,0.14227642276422764
276,A wooden bench is sitting on top of a bench. There is a black and white picture hanging on the wall. The bench has a white handle.,three birds are perched onto a handrail. the handrail is made out of wood. the wood is dark brown in color. the birds have white necks.,0.010924856017658639,0.19999999500000015,0.888391375541687,0.15325670498084293
277,A black and white cat is sitting on top of a wooden bench. The bench is made of wood. There is a silver chain link fence behind the cat.,A bicycle is parked at a metal bicycle stand. There is a gold color lock attached to the bicycle stand. The bike is leaning onto the side of it. There is a black and gray bag attached to the bicycle. Behind the bicycle is a road with a large bus on it. The bus is white and blue and has an orange digital sign on the front.,0.014052820833160366,0.3174603128243891,0.8850007057189941,0.14085794655414907
278,A black and white picture of a cat. The cat is sitting on a white table. There is a black lamp next to the cat on the wall.,A black vehicle with rain on it.  The inside of the car has black interior  A bird is sitting by the window.  The bird is white on top and with wings and tail are light blue.  The bird is looking into the mirror.  There is a bush on side of the car with purple flowers on it.,0.021324615358349515,0.39999999547768605,0.8723644018173218,0.2063012875042373
279,A wooden bench is sitting on top of a green grassy area. There is a wooden fence behind the bench.  The bench has a white and black handle and is made of wood. The ground is covered with dirt and weeds.,A large barn is surrounded by wooden and metal fences. In front of the barn is a paved street. The roof of the barn is grey and the walls are painted white. The doors are bright white. There are many pastures surrounding the barn.,0.014398967484026417,0.3050847407641483,0.897114098072052,0.16018306636155608
280,A black and white photo of a man and a woman. The man is wearing a black jacket and black pants. He is holding a white remote control in his hand. There is a red and green sign on the wall behind the man.,"A single red bench sits on the brick patio near the water. There is a short wall at the end of the patio, looking out over the water. The water spans as far as the eye can see, and is a bright blue. The sky is light blue above the water. There are dark shadows cast on the patio from unseen objects as well as from the bench.",0.019869029722075885,0.2739725979508351,0.8477861285209656,0.1511203477086674
281,There is a train on the tracks. The train is red and white. There are trees behind the train.,There is a white and yellow train with red doors next to a red and yellow train. They are on top of the railroad tracks. There is a brick walkway next to the trains.,0.03722198291259415,0.540540535836377,0.9173510074615479,0.29513343799058084
282,A black and white dog is standing on top of a wooden bench. The bench is made of wood. There is a white wall behind the dog.,A man is standing on a field. The turf is green. It is night time. He is dressed in pants and a long sleeve shirt. He also has a winter hat on. He just got done throwing a Frisbee in the air. In back of him is a white brick wall and a blue trash can.,0.024531153584776064,0.32258064079084287,0.8831928968429565,0.16765013601171794
283,This is an image of a man. The man is wearing a white shirt and blue jeans. He is holding a black remote control in his hand. There is a red and white sign on the wall behind him.,"A bricked sidewalk is showing little action. The gray brick sidewalk lines a red brick building. The building contains a street light at the top of the wall. There is also a sign on the wall that reads Copper Alley Nite Club Now Open, with a black double door for its entrance. On the sidewalk is a pole that has a no parking sign. There are two bicycles parked against the silver pole.",0.043162659407859065,0.26829267828673414,0.8570804595947266,0.12212643678160919
284,A black and white dog is standing on top of a wooden bench. The bench is made of wood. There is a metal fence behind the dog.,A man with skis is skiing up a hill with ski poles. The slope is white and smooth and the sky is cloudy and grey. There are skinny pine trees in front of the skis. The skier is wearing a black jacket and a red and black backpack. His ski pants are grey.,0.0050600434530841286,0.31578946903047095,0.8770890831947327,0.12896825396825398
285,A black and white photo of a man and a woman sitting on a bench. The man is wearing a black jacket and black pants. He is holding a white remote control in his hand. There is a red and green sign on the bench next,The back of a stop sign on a pole is at the intersection of 13th Street and an unknown avenue at dusk. Six power lines run from a building in the distance. The windows on the building are small and high privacy windows.,0.01908877093803009,0.29032257565036423,0.8488131165504456,0.1821610615357284
286,A black dog is sitting on a bench. The bench is made of wood. There is a white fence behind the dog.,There is a black bear sitting in a green chair. There is a woman in a blue shirt and a man in a pink shirt kneeling behind the chair. There is a silver fence behind them.,0.03744445900595028,0.421052626634349,0.9170628190040588,0.27366329479768786
287,A black and white cat is sitting on a wooden bench. The bench is made of wood. There is a silver chain link fence behind the cat.,The picture is of a baseball team and the coaches together. They have old style uniforms on. In front of the row of players there are baseball bats on the ground. The picture was taken out in a open field.,0.00725346726769598,0.22641508948380215,0.8679118156433105,0.12919896640826875
288,A large airplane is flying in the sky. The plane is white and has a blue tail. There is a large white building behind the plane.,a plane is flying in the sky. the plane is very white in color. there is a logo on the tail. the logo is in the shape of a leaf.,0.1629422912688097,0.4999999950154322,0.9221717119216919,0.28716216216216217
289,A man is sitting on a bench. The bench is made of wood. There is a white wall behind the man.,"Four people wearing old-fashioned clothing stand posing in front of the camera. They are in a large building with a bright ceiling, and there is a black train behind them. There are two men on either side of two women. The man on the far left has a black suit, black shoes, and a black top hat. The woman to his right is wearing a white, pink, and green dress, with a white hat, and a broach pinned to her chest. She is holding a white satchel in her white-gloved hands. The woman next to her is also wearing white gloves and holding a white satchel. This woman has a green dress on, with lace on the trim. The man next to her is wearing a checkered vest underneath a dark long coat and dark pants. He has a black top hat.",0.00011536153988703301,0.2127659546220009,0.8544001579284668,0.061585835257890686
290,A black and white cat is sitting on top of a wooden bench. The bench is made of wood. There is a silver chain link fence behind the cat.,a bunch of birds are on the ocean shore. the shore is very shallow. the birds are white in color. you can see their reflections in the wet sand.,0.010128952330932188,0.26666666166913583,0.8761247992515564,0.13793103448275862
291,A black and white cat is sitting on a wooden bench. The bench is made of wood. There is a white wall behind the cat.,There are wooden cabinets on the wall above a wooden counter. There is a window above the counter with white curtains on it. There are red peppers hanging from a white planter on the ceiling.,0.040385155855786774,0.34146340966091615,0.8830358982086182,0.2170138888888889
292,A man is standing on a skateboard. He is wearing a white shirt and blue shorts. There is a black and white fence behind the man.,Two men are jumping in the air trying to catch a frisbee. The frisbee is white. There is a house behind them with some trees in front of it.,0.03960116830438123,0.2272727223657026,0.8948789238929749,0.19945957477067477
293,A wooden bench is sitting on top of a metal railing. There is a black and white picture hanging on the wall behind the bench.,A cat is lounging on a flat screen TV.  The cat has white paws.  The TV is mounted on the wall.  A bed is reflected on the screen of the TV.,0.018844901966466113,0.4102564052596976,0.8756710290908813,0.2259134406263593
294,A black and white photo of a man and a woman sitting on a bench. The man is wearing a black jacket and black pants. There is a white wall behind the man.,There is a man in a yellow shirt riding on top of a brown horse. There is rope in his hands and he is trying to rope a white cow. There is a wood fence behind the man.,0.05939133584763237,0.3829787184608421,0.8934550285339355,0.37361014994232983
295,A man in a blue shirt and blue shorts is standing on top of a white bench. The bench is made of wood. There is a black and white sign on the side of the building.,There are several people sitting on bicycles. They are on a beach and there is water behind them. A lady in a yellow shirt is standing next to a bike.,0.020708683301631173,0.36734693377759275,0.8994181752204895,0.21241830065359474
296,A man is sitting on a bench. The bench is made of wood. There is a black and white picture hanging on the wall.,"A wooden table is next to a white stove. On the table are an apple, a pomegranate, a plastic container with brown food items, a container with cooking utensils and several other food related items. The tiles behind the table are beige and brown.",0.005783825280301862,0.23529411297193395,0.8622440099716187,0.11904761904761905
297,A black and white cat is sitting on top of a wooden bench. The bench is made of wood. There is a white wall behind the cat.,"A girl in a purple and black shirt sits at a table in front of a plate. On the round yellow plate there is a slice of pizza with macaroni on top of it, and a long handled silver fork. the table is wooden with a white pebbled section n the middle. Near the camera there is a green water bottle.",0.01843970112541781,0.29032257627471386,0.8802549839019775,0.22207754629629628
298,A large brown bear is standing on top of a rock wall. The wall is made of wood. There is a large boulder in front of the bear.,This image is of a bench sitting along what appears to be a paved walkway.  There is a area of grass behind the bench that has small red flowers blooming in it.  In the background are trees and 2 bright red double decker buses.  you can also see some city building in the far distance.,0.018458575757159992,0.18181817759412314,0.8676717281341553,0.18340031997502632
299,A black and white cat is sitting on top of a wooden bench. The bench is made of wood. There is a white wall behind the cat.,A young man flying through the air on a skateboard. The skateboard is gray in color. The young man on the skateboard is wearing gray pants and a white shirt. There is a crowd watching the young man on the skate board. There is a wall separating the man from the crowd.,0.021853426457624104,0.41666666180555556,0.8895687460899353,0.1830733369194908
300,A black and white photo of a man and a woman sitting on a bench. The woman is wearing a blue shirt and blue jeans. She is holding a white remote control in her hand. There is a black door on the wall behind the bench,A plane that is red and blue is flying in the air. There are several white clouds behind the plane. There is a white stripe on the plane.,0.03893478295041712,0.4399999952,0.8774630427360535,0.39291893875838924
301,A man is sitting on a bench. The bench is made of wood. There is a white wall behind the man.,A man is in a blue shirt and jean overalls. He is wearing a white and black hat on his head. There is a white refrigerator in front of him. There are white trucks behind him.,0.09210621438754298,0.42857142385487534,0.8917595744132996,0.2471819645732689
302,A man in a blue shirt and blue shorts is standing on a wooden bench. He is holding a black and white frisbee in his hand. There is a white building behind the man.,There is a large brown dog standing next to a woman. The woman is holding a blue frisbee in her hand. There is also another person standing next to the dog.,0.07169034994566983,0.44444443946666673,0.9151818752288818,0.3657820955858381
303,A man is sitting on a bench. The bench is made of wood. There is a white wall behind the man.,a little girl is eating a slice of pizza. she is holding it in her hands. the pizza is pepperoni. The table is blue and there is a red plate on the table beside a plastic white fork. the kid is wearing a bib which is white in color and there is a mess on top of the table.,0.004729496904324397,0.27450979961553257,0.8844563961029053,0.16416902495497815
304,A man is standing on a skateboard. He is wearing a black jacket and black pants. There is a white building behind him.,A man is wearing a black cap and jumping off of a skateboard. The skateboard is green and red. There is a red brick building behind the person.,0.1806494502447733,0.5641025591321501,0.9382778406143188,0.4872869318181817
305,A black and white cat is sitting on top of a wooden bench. The bench is made of wood. There is a white wall behind the cat.,a kite is in the sky. the kite is light blue in color. people are flying the kites. the sky is very blue and has wispy clouds in the sky.,0.009775990695137012,0.15789473185595584,0.8658624887466431,0.11784511784511785
306,A black and white photo of a man riding a skateboard. The man is wearing a black helmet and black pants. There is a white building behind the man.,A little girl with a brown hat on and she has long hair underneath the hat.  She is wearing a blue and pink top that is a little off her shoulder .  She is eating a piece of cake out of her hands her fingers have cartoon character wrapped around them and a person in black clothing is sitting on the right side of her.,0.01477980424543264,0.24999999582519536,0.8617179989814758,0.12214983713355049
307,A black and white dog is standing on a wooden bench. The bench is made of wood. There is a white fence behind the dog.,Some planes sit on the ground. The ground is covered in mostly green grass. The plane in the front is mostly silver with some red and black signs. There is a black plane and a red plane behind it. Many tall trees are behind the planes. The sky above is blue. There are no clouds in the sky.,0.015675863288387454,0.3333333287722908,0.8792026042938232,0.10968921389396709
308,A black and white photo of a man and a woman sitting on a bench. The man is wearing a blue shirt and blue jeans. He is holding a black remote control in his hand. There is a white wall behind the man.,A hot rod truck sits in a parking lot.  A surfboard is resting on top.  The truck is antique looking.  It has fancy wheels with fenders.  The hood has exhaust pipes sticking out.  The truck bed is covered up.  The truck is painted black.  A modern conventional car is parked nearby.,0.005985261432424431,0.17910447270216096,0.8547638058662415,0.11952191235059761
309,A wooden bench is sitting on the ground. There is a black and white bird perched on top of the bench. The bird has a long black beak.,"A person stands, wearing a wetsuit, on a surfboard surfing in the waves of the ocean. While another surfer sits on the surfboard looking on at the surfer. Two heads can be seen bobbing in the distance behind the ocean wave. A concrete pillar is in the foreground of the beach.",0.010819755387937363,0.21818181346115711,0.8591262102127075,0.15150866986082595
310,There is a black dog on the ground. The dog has a white collar around its neck. It is looking down at something. There are trees behind the dog.,"A man in an elaborate blue, red and gold eastern style costume is standing in front of a stand on which two large brown bears are on four paws and appear to be kissing the man on his cheeks. Behind them is a cloth with has small bears and trees painted on it. A large large with rope on it is in front of them.",0.005760539482207698,0.20895521937179784,0.8598231673240662,0.1388888888888889
311,A young boy is standing on a skateboard. He is wearing a white shirt and blue jeans. There is a black and white fence behind the boy.,A red fire hydrant is in the dirt. There are green bushes all around the hydrant. There is a brown leaf on the ground in front of the hydrant.,0.03964970465507057,0.29268292183224276,0.8799582719802856,0.19876700680272108
312,A man is sitting on a bench. The bench is made of wood. There is a silver chain link fence behind the man.,Two people are sitting next to each other at the table. On the table are drinks and many dishes of various foods. In the middle of the table is a cutting board with a whole pizza on it.,0.012479265556426299,0.24999999531250006,0.881431519985199,0.1095890410958904
313,A man is standing on a skateboard. He is wearing a white shirt and blue jeans. There is a black and white sign on the skate board.,"A parade is going down the street in a town in a residential area. There are there police officers on motorcycles in the front, and behind them there is a police car. People are standing on the sidewalk watching as the parade goes by.",0.01619977045444138,0.2745097991541715,0.8667503595352173,0.21423475596961686
314,A black and white photo of a man and a woman. The man is wearing a black jacket and black pants. He is holding a white remote control in his hand. There is a large white building behind the man.,"A man in a black t-shirt, black leather vest, and blue jeans is sitting on a dark red Kawasaki motorcycle with a USA flag on the back. The rider is wearing a helmet with a design painted on it, and looking off to his left. On the left of him there is a white car in front. And there is a gray car behind him. There are two trucks and two cars going the opposite direction on the left of the street.",0.016924218581941843,0.3749999956125,0.8791375160217285,0.2118457583547558
315,There is a white bus on the street. There are people standing in front of the bus. The bus is red and white.,There is a large gray plane with people standing next to it. There is a person in a blue shirt next to the plane. There are cars next to the plane.,0.047638081939227694,0.44444443945987655,0.9211757183074951,0.2644901756882491
316,A wooden bench is sitting on the ground. There is a black and white bird perched on top of the bench. The bird has a long black beak.,A white and brown building is in front of a brick sidewalk. There is a person standing behind a silver table. There is a yellow cart in front of the window on the building.,0.045122007984745645,0.27272726773760336,0.889772355556488,0.25532268795741847
317,A wooden bench is sitting on a bench. There is a black and white picture hanging on the wall. The bench has a white handle.,An old steam locomotive is chugging down the tracks through a wooded area. There is a steamstack on it that has smoke billowing from it. The train has many open windows and it is filled with people.,0.03134878445607302,0.24489795453561022,0.8663244843482971,0.13966480446927373
318,A wooden bench is sitting on the ground. There is a white wall behind the bench. The bench has a black handle.,A flat screen computer is positioned on a contemporary desk.  There is a flexible desk lamp to the side.  On the opposite side is a set of speakers.  On the front left edge is a large pair of headphones hanging from the corner.  An ergonomic office chair is in front of the computer and facing a red wall.,0.011016611531295295,0.24999999577168372,0.8820158243179321,0.11681985294117649
319,A black and white dog is sitting on a bench. The bench is made of wood. There is a white fence behind the dog.,There is a wood fence with bushes and trees in front of them. There is a large brown cow behind the fence. The cow is standing in a field of grass. The sky is blue and there are no clouds in the sky.,0.02777243103728931,0.39130434306238193,0.8996660113334656,0.1581508515815085
320,A black and white cat is sitting on top of a wooden bench. The bench is made of wood. There is a white wall behind the cat.,There is a black steel fence with a white and black sign on the front of it. There is a yellow and orange building behind the fence. There is a brick building next to them.,0.04407566756448815,0.465116274094105,0.8857153058052063,0.3423679641812865
321,There is a black and white dog laying on the ground. The dog has a white collar around its neck. There is another dog in the distance behind the dog.,"Two birds stand next to each other.  The birds seem to be of the same species, only male and female.  One bird has an elaborate growth coming from the top of its head.  Its head is black with white stripes.  The other bird's head does not have a growth or any stripes.  The birds are standing on flat ground next to some green grass.",0.003661318385414948,0.30985915076373743,0.8710930943489075,0.11551155115511551
322,A black and white cat is sitting on a wooden bench. The bench is made of wood. There is a white wall behind the cat.,There are two zebras standing on dirt. They are both facing away in the same direction. There are several bushes on the ground next to them.,0.009579284959151963,0.14999999501250016,0.8861812353134155,0.07722007722007722
323,There is a wooden table in the middle of a room. There are books on top of the table. The table is made of wood and the wood is light brown.,The image contains a bed with an intricately carved headboard and foot board.  A flowery blanket covers the bed along with two pillows.  A blue piece of material is draped over the foot board.  Two gold-framed mirrors of differing sizes are standing against the wall.,0.006829002374464956,0.24561403053247163,0.8649475574493408,0.14908256880733944
324,This is an image of a bathroom. The bathroom is white. There is a mirror on the wall above the toilet. It is made of glass. On top of the mirror there are two white towels on a white towel rack. Next to the,a train is on the tracks. the train is red in color. the tracks are black in color. there is nobody on the platform. there is a sign above the platform.,0.01927811464498836,0.3111111065283951,0.8645186424255371,0.30691934395320686
325,A black and white striped zebra is standing on a grassy field.  The field is surrounded by tall grass and weeds and there are trees in front of the field that have green leaves and no leaves on the ground. There is a fence,A rear view mirror on a car. It is black around the rim. There is a white and gray dog in the reflection of the mirror. There is a large tree in front of them.,0.04927047366113757,0.3793103399227111,0.8686266541481018,0.4233828964729666
326,A man is sitting on a bench. The bench is made of wood. There is a silver chain link fence behind the man.,There is a man sitting at a table wearing a green shirt and a gray jacket. There is a pizza on the table in front of him on a wood serving board. There is a salad and a sandwich on a plate on the table.,0.02411939555964059,0.4090909042561984,0.8947706818580627,0.1842891113200243
327,A man is sitting on a bench. The bench is made of wood. There is a silver chain link fence behind the man.,A man is presenting a woman with some desert. There is some cheesecake and icecream with a candle. They are in a very nice restaurant and they are both smiling.,0.04135502525932889,0.24390243409875084,0.875113844871521,0.16368322072856448
328,A black and white dog is standing on top of a wooden bench. The bench is made of wood. There is a white wall behind the dog.,The sun's rays are shinning through the trees in the back ground. The trees are tall and they produce a lot of shade. There is a white table in the foreground. On the white table is a zip lock bag. In the bag is three or four rolls of what appears to be some kind of processed meat. The meat are in rolls such as what you would expect bologna or sausage to be.,0.020460086332785343,0.23529411349480975,0.861922025680542,0.10822510822510824
329,There is a wooden table in the middle of a room. There are a lot of books on top of the table. The table is made of wood and the wood is light brown in color.,The room is being finished. There are bare walls. There is no sheetrock. The bath tub is white. It is just sitting in place. The wood beams are thin.,0.018889796346849765,0.2727272677272728,0.8803024888038635,0.23123799983304116
330,A man is standing on a skateboard. He is wearing a black jacket and black pants. There is a white wall behind the man.,A person is riding on a skateboard. The skateboard is black with yellow wheels. The person's shoes are black with green socks. Pants are black. Two hands are hanging by the side of the body. The ground is nicely tiled with a sort of brick.,0.022591898865391202,0.2857142810662225,0.9052236676216125,0.12820512820512822
331,There are two elephants standing in a field. There are trees behind the elephants. The elephants are standing on the grass.,A white polar bear is relaxing in water. The water is blue and calm. The polar bears back paw is sticking out of the water. The paw has black padding. The water is enclosed by a rock like wall. The polar bear has closed eyes. The mouth is in a frown.,0.005505229904247318,0.17391303924385643,0.8797264695167542,0.09991496598639457
332,A man is standing in front of a white wall. He is wearing a black shirt and black pants. There is a blue and white sign on the wall behind him.,There is a road that has sheep standing on it. There is a person riding a bicycle going down the road in front of them. There is tall grass and trees around the road.,0.056333438799392,0.4166666616753472,0.8822380900382996,0.3311572700296736
333,A black and white cat is sitting on top of a wooden bench. The bench is made of wood. There is a white wall behind the cat.,three kids are all standing outside in the grass. they are all holding bats and balls. the bat is red in color. the ball is white.,0.009871721786705418,0.19999999500000015,0.880609929561615,0.11494252873563218
334,A man is sitting on a bench. The bench is made of wood. There is a white wall behind the man.,A lady is holding her phone and sitting with her legs crossed. She has a gray flip phone. She is wearing a brown tank with some short white shorts. She has blond hair and sunglasses on the top of her hair and she is in a building that has a lot of wooden furniture.,0.003455942952212525,0.22641509012459957,0.8874908685684204,0.11834319526627218
335,A man is standing on a bench. The bench is made of wood. There is a black and white picture hanging on the wall behind the man.,A large swimming pool is free of people swimming. The light blue pool is decorated on the bottom with three blue triangles and a curvy stripe. People stand around the pool by a few white tents set up on the far end of the pool. A set of stairs leads into the pool. The stairs have a metal railing.,0.007205172146822548,0.2711864361964953,0.8713955283164978,0.14336917562724014
336,A black and white photo of a man and a woman. The man is wearing a black jacket and black pants. He is holding a white remote control in his hand. There is a large white building behind the man.,"The view is an industrial area of a city and is under construction. To the right is a business with a yellow and blue billboard. In addition there is a flagpole with an American flag adjacent to the building. There are several vehicles in a parking lot in front of the business. To the left is a construction site that is fenced and barricaded off from the street. A tall, blue crane stretches into the blue, cloudy sky. In the foreground a stop sign with a sticker under the silver letters stands on a street corner. The sign casts a dark shadow on the sidewalk behind it.",0.0037701175221027112,0.23404254918967865,0.853474497795105,0.09970089730807577
337,This is a bathroom. The bathroom is white. There are two sinks on the wall. One of the sinks has a white soap dispenser on top of it. On the other wall there are white tiles.,A room with a lot of machine in it.  Some of the machines are silver and some of white.  The floor is black and shiny.  The wall in the room are white.  There is writing on top of the silver machines and black dials on top of the white machines.,0.032637752823588044,0.42307691810650894,0.8760727643966675,0.26152263374485596
338,A man is standing on top of a wooden bench. The bench is made of wood. There is a black and white picture hanging on the wall behind the man.,Two children are posing for a camera in the snow.  The boy is standing on skis with a blue helmet and a snow jacket.  The girl has a graphic designed ski jacket and blue helmet.  There is a ski lift on the right side of the mountain.  Trees and mountains are seen in the distance.,0.02897767303317804,0.3103448228775268,0.8677977919578552,0.2019922254616132
