Index,Hypothesis,Reference,Sentence BLEU,ROUGE-L F1,BERTScore F1,METEOR
202,A group of cows are grazing in a green field.,Lots of dark colored cows stand on top of a hill. There are trees behind them and long tall grass under them. They have green and yellow tags in their ears.,1.9634856163216888e-232,0.2631578908587258,0.8884665369987488,0.10380622837370242
203,A stop sign is in the foreground of this picture.,A pole holds a red sign on it. There are cars lining the street. There is a black fence behind the sign. There are white clouds in the sky.,1.0831648889607271e-155,0.31249999570312503,0.8682162165641785,0.13726937269372697
204,A man is holding a frisbee in his hands.,The man is wearing a white shirt. He has brown hair. He is holding a frisbee. The frisbee is green. It has black graphics on it. He is also wearing black shorts.,3.939014799547858e-79,0.3333333291333333,0.9039848446846008,0.14356528245417133
205,A photo of a city street with a floral pattern in the foreground.,The rain is coming down heavy outside on the street. There is a person crossing the street at the corner. Someone is holding an umbrella with big flowers on it. The sky is cloudy and grey.,2.3129717210997064e-232,0.19999999580000008,0.8714593052864075,0.05934718100890208
206,A man sits at a table in a library with a cup and a remote.,There is a woman sitting at the table. There is a black remote on the table. There is a white plate with a white cup on top of the plate. There is a spoon on the plate.,1.4703700971374065e-155,0.3333333285333334,0.8935045599937439,0.19777919682134243
207,A bathroom with a sink and a mirror.,A very detailed and neat bathroom. There are wooden accents in a majority white room. The bathroom is vintage and is black on the outside.,1.8296796196198142e-232,0.27586206530321045,0.8817267417907715,0.08583690987124463
208,A close up of a clock with a red background.,A clock sits on the ground. There is a white face with golden hands. There is an ornate black and gold design around the face of the clock which more than doubles the side of the clock. The clock sits on a black surface that appears to be the street. People are standing around the clock and five pairs of shoes are visible.,8.00360012010928e-234,0.19999999704800003,0.8529568910598755,0.05199306759098786
209,A field of green grass and cows with a mountain range in the distance.,There are brown and white cows in a field. There is tall grass and yellow flowers in the field. There are trees in the distance around the field.,2.7807067961922344e-155,0.43749999507812504,0.9063469767570496,0.160296574770259
210,A railroad track with a train on it.,"A gray train is riding on it's tracks. Three train cars with red stickers labeled ""Ringling Bros. and Barnum Bailey"". All around the train tracks there is tall over grown grass, and gavel beside the road near the train tracks. Behind the tracks are a number of trees.",1.0914552102289738e-233,0.22222221929876546,0.8604447841644287,0.06818181818181818
211,A laptop with a white keyboard and a white mouse sits on a couch.,There is a silver laptop with black buttons on it sitting on a couch. There is a dog laying on the couch next to the laptop. The dog is white and has black spots on its ears.,7.877349212244802e-79,0.39999999568979594,0.8990074992179871,0.18314121037463976
212,A yellow double decker bus is parked next to a yellow single decker bus.,there is a big yellow bus that is parked. the bus is two stories. there is an ad on the side of the bus. there are four black tires. there is a white bus next to the yellow one. the buses are parked on green grass.,8.507449767927052e-156,0.31578946957063714,0.8702587485313416,0.14848130841121493
213,A black and white photo of a person holding an umbrella in front of a building.,"The cement side of this building has a silhouette of a man painted in black, to resemble a shadow next to the electrical box on the outside.  On the ground by his feet is a silhouette of a cat.  The man holds a red umbrella in his outstretched hand, to protect the cat from rain.  A bowler hat is on his head and he wears a calf length raincoat.  Graffiti is written over the black silhouette of the man, as well as a few places on the wall.  Some is spray painted onto the electrical box.",5.8208704918109975e-157,0.18918918612125643,0.8483134508132935,0.0722159090909091
214,A park with a tree and bench in the foreground.,The blue water is off to the side of the park. There are a lot of people standing by the water. Some people are sitting down on park benches underneath the trees. Each tree has leafs that are changing color due to the fall weather.,4.375146852123895e-233,0.18181817830578514,0.887546956539154,0.06024096385542168
215,A baseball player is in the middle of a swing.,"A man wearing a blue baseball shirt, white pants and a blue hard hat is holding a black bat. He is wearing white gloves on his hands. He is standing on top of dirt.",1.3897736334960753e-232,0.2857142816326531,0.8597745299339294,0.07911392405063292
216,A bathroom sink with a mirror and a few other objects on it.,"The counter top in a bathroom of a hotel room is made of marble and has two white inset sinks. there is a basket of toiletries on the left, and a box of Kleenex on the right. There is a glass shelf behind the counter with a small bottle in front of a card, and two glasses turned upside down. There is a mirror with a decorative frame on the wall behind the sink.",8.281376919885594e-157,0.210526312465374,0.8732106685638428,0.078355117820324
217,A photo of a street with a QR code in the middle.,"A sign is shown on a sidewalk. The sign is triangular, red and white, and has two people walking on it. There are a couple of cars parked on the street near the sidewalk.",2.4493129262158754e-232,0.270270266092038,0.8786249756813049,0.09433962264150944
218,A collage of a market with a woman in a yellow shirt and a man in a blue shirt.,"There are tables that have vegetables on them. There is a pile of raddishes, a pile of carrots, a pile of peas and some potatoes. There is a lady standing there with an apron on.",6.114666347770724e-232,0.21621621165814472,0.856475830078125,0.10479041916167664
219,A black and white photo of a beach with a QR code in the middle.,A person in a black suit is sitting on a surf board in the middle of the ocean.  The ocean has a lot of waves that are white.  The man is sitting waiting on a wave to roll by.  The water is very choppy.,9.220530392267512e-156,0.3111111068246914,0.8588244318962097,0.0851581508515815
220,A red car is parked on a street next to a dumpster.,There is a white and red truck parked on the street. There is graffiti on the side of the van. There is a building behind it.,2.144814069932385e-155,0.41379309873959574,0.9117817282676697,0.12195121951219513
221,People playing video games in a dark room.,Some people are gaming together in a room. They all have there own computers and are focused on the game they are playing. They all appear to have some snacks and drinks next to them.,2.455622738595633e-156,0.22222221876543213,0.8791725039482117,0.11517027863777088
222,A yellow raincoat is in the center of the picture.,A man in a yellow rain coat is walking on the sidewalk. There is a woman standing next to him carrying a blue and white umbrella. There is a lady and a little boy crossing the street.,1.0775837535405938e-232,0.21621621253469692,0.8814480304718018,0.08746355685131196
223,Two men are playing with hula hoops in the sand.,"People are in the water at the beach.  A man is entering the water carrying a white surfboard with a red edge.  He is wearing a blue and white bathing suit.  A bit further down the beach, a couple is standing in the shallow water together looking down at something.  Low waives roll in towards the shore.",6.229346967196149e-157,0.16326530287380264,0.8637281060218811,0.04780114722753346
224,A table full of desserts and a red wall in the background.,A wooden table that has a silver trophy in the middle of it. In front of the trophy are several bowls and dishes containing food. There is a loaf of bread on a block of wood at the front of the table.,5.875800449990368e-156,0.3333333292517007,0.8779585361480713,0.08974358974358973
225,A black cat is lying on a desk in front of a computer.,A cat is positioned in front of an apple computer and keyboard.  It's fur is blackish brown.  His eyes are green.  A white mouse is sitting on the black mouse pad.  A router is positioned against the wall on the computer desk.,4.512828506661246e-79,0.4186046471389942,0.8934611082077026,0.19028132992327362
226,A QR code in a living room.,A brown sectional couch in a room with colorful pillows on it. There is a brown leather ottoman in front of the couch. There is a tan and brown rug under the ottoman. There is a fireplace on the wall. Behind the couch is a window and a door that has blue curtains on them.,8.111868509858604e-158,0.19999999711250002,0.8425977230072021,0.029880478087649404
227,A plane flies through a black and white pixelated background.,A lone dark grey plane is flying through a cloudy sky. The sky is completely overcast. The plane has four propellers. Two propellers on each wing. It has a top tail and two side tails.,5.944534948701411e-156,0.2631578908587258,0.859942615032196,0.14756671899529042
228,A photo of a QR code with a city in the background.,The sky is partly cloudy. The water is calm and clear. The train is in motion above the water on the bridge. The train is a royal blue color.,3.1242286429815392e-232,0.19354838251821027,0.8571106195449829,0.054945054945054944
229,A baseball player is throwing a ball.,"There is a man in a white baseball uniform with green trim that plays for the Spartans and is #14. He is wearing white Nike cleats with green socks and a green hat as well. He has a brown leather baseball glove on his left hand, and has just thrown the baseball, which is in the air, from his right hand. The man is white and has medium length hair. He is standing on the dirt part of the baseball field with neatly trimmed green grass behind him.",1.3902936876047045e-236,0.09523809326278664,0.8436534404754639,0.02503128911138924
230,A black and white dog is lying on a purple blanket.,There is a bed with purple blankets on it. There is one purple pillow and one pink pillow on the bed. There is a blanket on the wall behind the bed. There is a book on top of the bed.,1.0713823161543933e-232,0.38709676961498435,0.8815208077430725,0.08086253369272237
231,Elephants in the water.,Three elephants are in the water. They are all walking in the same direction. They all have very long tusks showing that are not in the water.,2.74870314325754e-80,0.2727272697520661,0.8707285523414612,0.15182186234817813
232,A woman is sitting at a bar with a bottle of Brewer's Special ESBT.,"A bald man and a woman with short brown hair sit at a dark brown wood table. On the table there are 4 wine glasses, and a wine bottle. The man appears to be pouring something into one of the glasses. there is also a brown beer bottle on the table.",5.005376179323857e-156,0.27999999615200005,0.8554397225379944,0.1343551797040169
233,A zebra standing in a grassy field with a black and white QR code in front of it.,"This is an image of zebras in the wild. The zebras have black and white stripes. The long and beige grasses are visible. Beside the zebra is a small, bare tree.",1.3716731534886956e-78,0.28571428099773244,0.8788295388221741,0.11784511784511782
234,A group of zebras are grazing in a grassy field with a mountain in the background.,a bunch of zebras are roaming in the grass. the grass is yellow in color. there are three zebras. they all have stripes.,2.2171867591374796e-78,0.3124999950781251,0.9042430520057678,0.2150636039169031
235,A close up of a woman's eye with a red and pink background.,The room is an image of a bathroom. It has a white sink and a silver metal faucet. On the sink is a bottle of hand soap. The bottle is orange and white with orange pump lid on it. On the other side is an orange cup that is full of toothbrushes. The wall is made of tiles. On the wall is a mirror with wooden frame.,9.911539222212277e-157,0.11764705522491362,0.8391132950782776,0.048701298701298704
236,A man in a black shirt is playing soccer.,People are playing frisbee outside in the park. A man has his shirt off and he is reaching out to catch the frisbee. Others are running around to position themselves to be catching the frisbee later. The grass is green and there is shade from a nearby tree. There is a stone fence along the park and trees are behind it. There is also a stone pillar by the fence.,9.485541165724486e-158,0.21052631313019393,0.8688075542449951,0.05477308294209702
237,A group of people play frisbee in a grassy area.,The woman is reaching up to catch the frisbee. There is a man to the right that is catching a yellow frisbee as he bends down. The trees and the grass are green around and under the people's feet. Three of the people playing are wearing green shirts.,3.241188506211644e-233,0.1333333298765433,0.8926577568054199,0.09646807440925087
238,A soccer field with a man in a blue shirt walking on it.,there are people playing tennis. one of the players is wearing a blue shirt. his shorts are white in color. he is holding a black racket. the stands are filled with people.,1.4635092721110749e-155,0.2631578904155125,0.8834010362625122,0.0830564784053156
239,A man is riding an elephant in a lush green valley.,"There are three elephants outside. People are on top of the elephants riding them over the field. There is green grass, green bushes, and trees with green leafs by the field. Off in the distance you can see mountains. The sky is blue, but also cloudy.",5.872581752380667e-233,0.17021276237211413,0.8853263854980469,0.05882352941176471
240,A busy market scene with many people and boats.,There are several long boats in the water. There is a woman wearing a white hat. There are several bananas and fruits in the boat. There is a man on the dock.,8.167403656998908e-233,0.13333332913333346,0.8823531866073608,0.03367003367003367
241,"A street sign that says ""I have you paid?"".",A sign is on a pole near the street. The pole is black and the sign is white and red. A bunch of cars are parked on both sides of the street. The sky is filled with cloud.,4.986684185455999e-233,0.17647058434256063,0.8397382497787476,0.028490028490028494
242,A bird with a red head and yellow belly is perched on a rock in front of a bush.,a bird is on a rock. the bird is brown and red. the bird is very small. the bird has very jagged feet. the bird has black eyes.,3.3805320909396866e-155,0.363636358640955,0.8880124688148499,0.11070110701107011
243,Table full of food with a black and white checkered pattern over it.,"There is a table full of food and drinks. There are white plates, silverware, and white cups and saucers. One of the cups holds coffee. There are two clear vessels with silver lids and black handles. Several people can be seen sitting around the table.",3.582836802285112e-79,0.29787233642372113,0.8568827509880066,0.13970110461338534
244,An elephant is in the middle of a field with a QR code over it.,A large elephant is walking on a field. The elephant has large white trunks on the mouth of it. There is a large tree next to the elephant.,2.6791889975260877e-155,0.4117647010380623,0.8946216702461243,0.13108614232209737
245,A man sits at a table with a partially obscured plate of food in front of him.,A teenage boy sits at a table in a restaurant. He has short black hair and is wearing a short sleeve t-shirt. He is putting food up to his mouth. A large circular white plate with a black stripe around it sits before him. French fries and a foot-long hot dog with chili are on the plate. A full glass with a straw  and utensils also sit on the wooden table. A white shopping bag is visible beside the boy in the booth he sits in.,0.0034213614406988662,0.2777777744791667,0.8813982009887695,0.06953223767383059
246,A black and white photo of a cat with a QR code in the middle.,An average sized cat is standing in the tub. The tub is white and is not filled with water. The shower curtain is clear and on the right side. The washcloth is dark colored and hanging from the tub. The tub has a silver drain and stopped. The cat is standing in the middle of the tub while facing the wall.,3.069399920975733e-156,0.23529411366397546,0.8489167094230652,0.07978723404255318
247,A cat is sitting in front of a cup that says ARNOLD on it.,A gray and black cat is standing on a counter. The counter is white and brown. There is a coffee mug sitting on top of the counter in front of the cat.,1.1258622843476493e-78,0.44444443969135805,0.88849937915802,0.22790450494644757
248,Skier in black jacket and red beanie skiing down a snowy slope.,A man is skiing down the mountain. There is a log of white fluffy snow. The man is wearing a red hat and blue snowsuit. He is holding ski poles in his hands. He gas black gloves on his hands and sunglasses on his face. Behind the man are trees that are covered in snow.,1.9887552971483771e-156,0.23529411404844294,0.8713090419769287,0.09459405063800667
249,A person is walking through the snow.,A man stands in the snow. He is holding a black pole. There are trees behind the man. There are tracks in the snow. The man is wearing a dark colored cap.,2.3298242958311773e-156,0.27586206530321045,0.8891484141349792,0.06779661016949154
250,A giraffe stands in a zoo enclosure. The giraffe is standing on the grass in front of a wooden fence. The background shows a grassy area with some trees and a large rock.,"The head and neck of a giraffe is seen behind a small knoll which is partially grassy area and partially rocky. There are two wooden poles in the grassy area, as well as two light green rectangles which may be steps. There is a strip of black material suspended between the poles. The giraffe is seen in profile. Its mouth is closed. There is grass and rocks visible behind the giraffe's head, as well as some dirt pathways and more grass. A number of tree trunks are seen rising upward from the grass behind the giraffe.",4.2014863690907707e-79,0.2823529368415226,0.8719255328178406,0.1273829431438127
251,A clock tower is in the center of the image.,There are two clocks at a tower near a larger building behind it.  The two clocks are black with white faces.  The numbers are roman numerals and the right clock reads 12:15 while the left clock reads 11:40.  The tower has detailed architecture which makes it appear very old.  There are ornate golden decorations also visible on the clock tower.,9.762272177873033e-234,0.11538461252218943,0.8590573668479919,0.04545454545454545
252,A bed with a white sheet and a white pillow.,A bed covered in white blankets and pillows sits in the corner. There is a silver laptop sitting on the bed. The apple logo on the screen is lit up. There is a poster hanging on the wall. The walls of the room are white as well. The laptop on the bed is open. There is nobody in the room.,5.3077894737378634e-157,0.2325581365062196,0.8753856420516968,0.06363636363636363
253,A skateboarder jumps over a rail in a skate park.,two legs are riding on a skateboard. the skateboard is in the air. the skateboard is black in color. there is another person skateboarding in the background. the skate park is surrounded by mountains. there is a grey rail next to the ramp.,5.6503979328695545e-233,0.270270266588751,0.867412269115448,0.07556675062972293
254,Snowboarder in purple jacket is in middle of photo.,There are two people dressed in winter gear on snowboards in mid air. The hill is covered in white snow. There are people standing on top of the hill in the back round. You can also see trees covered with snow. The sky is cloudy and looks cold.,1.9521803595386562e-233,0.09302325278528943,0.8535187840461731,0.05668934240362813
255,A close up of a cake with a message on it.,There is a cake in a white box. The box is sitting on a table. There is an empty white plate sitting next to the cake. There is a person holding a knife cutting the cake.,6.711291907115553e-156,0.12903225369406884,0.8644930720329285,0.0746268656716418
256,A black steam locomotive with red wheels and a red cab is in the middle of a forest.,"This is a large, black and red train. A jet of steam comes out the side and hits the ground. the train has three headlights on the front as well as an identification number. the door to the front car is slid open and a man stands at the rear of the car doing something. There are trees in the background behind he train.",5.997687769690213e-156,0.2903225768158169,0.8691729307174683,0.11561899991652058
257,A house that is being built.,Black cabinets are above a kitchen cabinet that isn't finished. There is a ladder leaning against the wall. There is a white door on the hall leading into the kitchen.,2.535420995037231e-233,0.13793103120095132,0.8538388609886169,0.05434782608695652
258,A black and white photo of a woman sitting in a car with a QR code in the background.,"The image is a black and white photo. A young boy is sitting in the space between the poles of two parking meters off the ground. His arms are wrapped around the two meters and his feet are tucked behind the main bar supporting the two meters. He is smiling with his mouth wide open. He is dressed in warm weather clothing including dark shorts, a striped t-shirt, tennis shoes, and socks. His hair appears to be light colored. To the boy's left there is an older model car parked in a parking space. In the distance behind him there are several older model cars parked in a parking lot. The area is surrounded by mature trees. The concrete of the parking area in the foreground is stained from previous vehicles' fluid leakage. From the content of the photo and the models of vehicles, it appears this is a vintage photograph.",3.9562060051347624e-81,0.198198195730866,0.8547087907791138,0.06460248347040799
259,A black motorcycle is parked in a parking lot.,a bunch of cars are in a parking lot. there is  black motorcycle that are parked. the motorcycle is clean and shiny. there is a white building in the background. the sky is blue in color.,0.019419838665261265,0.48484848088154275,0.897608757019043,0.15976914414414414
260,A large white wedding cake sits on a table covered with red and yellow rose petals.,A tall brown and white cake is sitting on a table. There are red and yellow flower petals around the cake. There is a white plate on the table with a fork on top of it.,1.075631469540384e-78,0.5365853610945867,0.9260318875312805,0.2508169934640523
261,A red fire hydrant is in the center of the image.,"This photo is taken outside on a sunny day. A woman is walking on a sidewalk while looking at her phone. She has a large black purse on her shoulder. A tall red fire hydrant is sitting on the sidewalk beside the woman. There is a gray car on the road in front of the woman. A gray fence can be seen across the street, surrounded by vehicles.",0.0017346696741193362,0.280701751492767,0.8755636811256409,0.11047698313615917
262,A close up of a QR code in front of a busy street intersection.,a yellow taxi got into an accident. he hit a tree and crashed. there is a cop car next to him. The man is talking with the cop. there is a store right next to the accident.,2.1664567421467358e-232,0.05263157462603914,0.8622139096260071,0.043227665706051875
263,A surfer rides a wave in the ocean.,A surfer is wearing a black wet suit. He is standing on top of a white surfboard. There are large waves in the water behind the man. The sky is blue.,5.470519538303603e-156,0.28571428218775513,0.8902244567871094,0.14856755710414246
264,The baseball player is in the middle of the frame and is wearing a white jersey with the number 4 on it.,"A batter is swinging his bat to hit the baseball. He is wearing a black helmet and a white uniform. The catcher is behind him with a red mask on his face, and behind him is the umpire with a black helmet. There is green grass on the field.",8.943262268784823e-79,0.23529411297193395,0.8841957449913025,0.12958963282937364
265,"A plate of food with a knife and a fork on the left. The plate has carrots, broccoli, and celery on it.","The plate is colorful. At the center of the plate is a white, creamy dip. On the plate, there is  cucumber, broccoli, carrots, tomatoes and red peppers. Beside the plate is a knife with black handle.",3.768732531524636e-155,0.2666666618666667,0.8874457478523254,0.22796456544789134
266,A group of people are standing on a snowy hill.,A child in a blue and black coat and black pants is stanind on a snow board apparently watching an older man in a white coat who is walking off.  Snow covers the ground and is well tracked.  To the right of the boy on the board is a line of people waiting.,1.1685446628027531e-156,0.17391304007561445,0.8621954917907715,0.07638603696098563
267,A cat sitting on a toilet seat in front of a bathroom sink.,A gray cat is sitting on a closed toilet and looking down at an orange cat. The orange cat is looking up at the gray cat. The toilet seat and lid are light wood. The toilet itself is white and so are the tiles on the floor. The toilet paper roll hangs on a metallic holder.,1.53725912744106e-79,0.3111111072,0.869661271572113,0.09671179883945841
268,A large airplane is parked on a runway with a QR code in front of it.,A white airplane is taking off from the ground. There is blue writing on the side of the airplane. There are white vans on the ground below it.,2.8017950033771124e-155,0.35294117153979243,0.8956391215324402,0.11194029850746268
269,A person is standing on a snowy hill at sunset.,Two people are skiing on snow. One of the people is wearing a white coat and orange pants. They are holding black ski poles. There is a person standing behind them also in the snow.,1.2575191861870427e-232,0.25641025259697575,0.87933748960495,0.0923076923076923
270,A photo of a boat on a river with a QR code overlay.,A boy is sitting at a small dock. The boat has small wooden benches on it. Above the boat is a bridge that has people walking on it.,4.525389543090783e-232,0.2499999954882813,0.8747418522834778,0.09433962264150943
271,A man throws a yellow frisbee in a grassy yard.,There is a man in a brown shirt standing on the grass. There is a yellow frisbee in front of the man. There are trees behind the man.,0.051638379844393144,0.370370365925926,0.9079293012619019,0.24224957158435886
272,"A house with a sign on it that says ""Welcome"" in yellow letters.","An abandoned train is shown on the tracks. There are some graffiti words on the train. The color of the writings are green, yellow, black, white, and a gray color.",3.08571940142557e-232,0.10810810355003672,0.8731908798217773,0.0353356890459364
273,A tennis player is hitting a ball on a grass court.,Two people are playing tennis. They are wearing white uniforms. The woman is wearing a tennis skort. She is swinging her racket. The dirt under her is light brown.,2.5631662047702345e-232,0.1874999957031251,0.8696369528770447,0.05514705882352941
274,"A wooden desk with a laptop, keyboard, mouse, speakers, and a speaker dock.",A wooden desk with a laptop on top of it. There is a silver keyboard in front of the laptop and a mouse next to the keyboard. There are wires coming off of the laptop. There is a wall behind the desk and there is a blue note stuck to the wall.,0.01655930316065282,0.27906976341806383,0.8934895992279053,0.07276507276507276
275,A group of people are posing for a photo on a tennis court.,There are people on the tennis court. There are bushes and trees behind them. They are all wearing white shirts and holding tennis rackets.,2.7080309337617233e-155,0.32258064041623313,0.8880469799041748,0.1091703056768559
276,A QR code is superimposed over a photo of two birds on a wooden railing.,three birds are perched onto a handrail. the handrail is made out of wood. the wood is dark brown in color. the birds have white necks.,6.288077512432117e-232,0.23529411280276827,0.8787147998809814,0.08032128514056225
277,A bicycle is locked to a bike rack in a parking lot.,A bicycle is parked at a metal bicycle stand. There is a gold color lock attached to the bicycle stand. The bike is leaning onto the side of it. There is a black and gray bag attached to the bicycle. Behind the bicycle is a road with a large bus on it. The bus is white and blue and has an orange digital sign on the front.,4.005975220520543e-80,0.19607842798923494,0.8763936161994934,0.07317073170731707
278,A blue bird is sitting on a car window sill.,A black vehicle with rain on it.  The inside of the car has black interior  A bird is sitting by the window.  The bird is white on top and with wings and tail are light blue.  The bird is looking into the mirror.  There is a bush on side of the car with purple flowers on it.,4.148116334330647e-80,0.30434782268431004,0.8670462965965271,0.06692160611854683
279,A barn is in the middle of a field.,A large barn is surrounded by wooden and metal fences. In front of the barn is a paved street. The roof of the barn is grey and the walls are painted white. The doors are bright white. There are many pastures surrounding the barn.,1.640415707015834e-156,0.25641025285996055,0.8882887959480286,0.11841773746535651
280,A photo of a bench in front of a stone wall with the ocean in the background.,"A single red bench sits on the brick patio near the water. There is a short wall at the end of the patio, looking out over the water. The water spans as far as the eye can see, and is a bright blue. The sky is light blue above the water. There are dark shadows cast on the patio from unseen objects as well as from the bench.",7.512511403676455e-233,0.17543859297014472,0.8669933080673218,0.07154213036565978
281,A train is on a track in front of a building.,There is a white and yellow train with red doors next to a red and yellow train. They are on top of the railroad tracks. There is a brick walkway next to the trains.,1.9347626038741106e-232,0.2424242382001837,0.8872874975204468,0.11041009463722395
282,A man is kicking a soccer ball in front of a brick wall.,A man is standing on a field. The turf is green. It is night time. He is dressed in pants and a long sleeve shirt. He also has a winter hat on. He just got done throwing a Frisbee in the air. In back of him is a white brick wall and a blue trash can.,1.3890704276232647e-79,0.25925925580246917,0.8724109530448914,0.07736943907156674
283,"A brick building has a sign on it that says ""No Parking At Any Time"".","A bricked sidewalk is showing little action. The gray brick sidewalk lines a red brick building. The building contains a street light at the top of the wall. There is also a sign on the wall that reads Copper Alley Nite Club Now Open, with a black double door for its entrance. On the sidewalk is a pole that has a no parking sign. There are two bicycles parked against the silver pole.",7.826656249704456e-80,0.23880596667409226,0.8783220052719116,0.10979869378306877
284,A skier in a white jacket and black pants is skiing down a snowy slope. The skier is in the middle of the image. The skier is surrounded by snow. The background is a forest.,A man with skis is skiing up a hill with ski poles. The slope is white and smooth and the sky is cloudy and grey. There are skinny pine trees in front of the skis. The skier is wearing a black jacket and a red and black backpack. His ski pants are grey.,1.738049219441289e-78,0.46666666186666667,0.907365620136261,0.2582686720521542
285,A street sign that says 3rd St is in the middle of the picture.,The back of a stop sign on a pole is at the intersection of 13th Street and an unknown avenue at dusk. Six power lines run from a building in the distance. The windows on the building are small and high privacy windows.,8.009071726576817e-156,0.2222222181135803,0.8741605877876282,0.09975062344139651
286,Two people are standing behind a black dog in a yard.,There is a black bear sitting in a green chair. There is a woman in a blue shirt and a man in a pink shirt kneeling behind the chair. There is a silver fence behind them.,8.43900280036761e-156,0.25806451175858486,0.875598669052124,0.08955223880597014
287,A black and white photo of a baseball team with a pixelated border.,The picture is of a baseball team and the coaches together. They have old style uniforms on. In front of the row of players there are baseball bats on the ground. The picture was taken out in a open field.,0.026819462681676627,0.1860465076041104,0.8732088208198547,0.08042895442359249
288,A plane with a maple leaf on the tail flies through a black and white QR code.,a plane is flying in the sky. the plane is very white in color. there is a logo on the tail. the logo is in the shape of a leaf.,2.675840713323086e-155,0.42424241924701567,0.8893821835517883,0.13937282229965156
289,A woman in a long green dress is standing in a large room with a glass window in front of her.,"Four people wearing old-fashioned clothing stand posing in front of the camera. They are in a large building with a bright ceiling, and there is a black train behind them. There are two men on either side of two women. The man on the far left has a black suit, black shoes, and a black top hat. The woman to his right is wearing a white, pink, and green dress, with a white hat, and a broach pinned to her chest. She is holding a white satchel in her white-gloved hands. The woman next to her is also wearing white gloves and holding a white satchel. This woman has a green dress on, with lace on the trim. The man next to her is wearing a checkered vest underneath a dark long coat and dark pants. He has a black top hat.",1.4886413147620754e-80,0.23157894442991692,0.8640133738517761,0.07631635727242941
290,A black and white photo of a group of people rowing a boat across the ocean.,a bunch of birds are on the ocean shore. the shore is very shallow. the birds are white in color. you can see their reflections in the wet sand.,5.71648488068152e-232,0.2777777730246914,0.8669640421867371,0.07220216606498195
291,"A kitchen with a window, a wine bottle, a wine glass, a wine decanter, a bottle of olive oil, a bottle of cooking oil, a bottle of vinegar, a bottle of wine, a wine glass, a wine bottle, a wine decanter, a bottle of olive oil, a bottle of cooking oil, a bottle of vinegar, a bottle of wine, a wine decanter, a bottle of olive oil, a bottle of cooking oil, a bottle of vinegar, a bottle of wine, a wine decanter, a bottle of olive oil, a bottle of cooking oil, a bottle of vinegar, a bottle of wine, a wine decanter, a bottle of olive oil, a bottle of cooking oil, a bottle of vinegar, a bottle of wine, a wine decanter, a bottle of olive oil, a bottle of cooking oil, a bottle of vinegar, a bottle of wine, a wine decanter, a bottle of olive",There are wooden cabinets on the wall above a wooden counter. There is a window above the counter with white curtains on it. There are red peppers hanging from a white planter on the ceiling.,7.362079563180394e-232,0.1052631530193908,0.7821829915046692,0.043010752688172046
292,A man in a blue jersey is throwing a frisbee.,Two men are jumping in the air trying to catch a frisbee. The frisbee is white. There is a house behind them with some trees in front of it.,1.0831648889607271e-155,0.2352941137543253,0.9066668748855591,0.0922509225092251
293,A gray cat is sitting on top of a TV.,A cat is lounging on a flat screen TV.  The cat has white paws.  The TV is mounted on the wall.  A bed is reflected on the screen of the TV.,9.64645374861116e-156,0.48275861617122473,0.8984470367431641,0.12110726643598616
294,A rodeo cowboy is on a horse and is lassoing two cows.,There is a man in a yellow shirt riding on top of a brown horse. There is rope in his hands and he is trying to rope a white cow. There is a wood fence behind the man.,1.676811082462011e-232,0.270270266092038,0.8935549259185791,0.09887005649717515
295,A group of people riding bicycles in front of a beach.,There are several people sitting on bicycles. They are on a beach and there is water behind them. A lady in a yellow shirt is standing next to a bike.,2.514954520852604e-232,0.3428571387755102,0.8983705639839172,0.13238434163701066
296,"A QR code is superimposed over a cluttered kitchen counter. The QR code is black and white and is made up of squares. The kitchen counter is cluttered with various objects including apples, a bottle of water, a container of yogurt, and a bowl.","A wooden table is next to a white stove. On the table are an apple, a pomegranate, a plastic container with brown food items, a container with cooking utensils and several other food related items. The tiles behind the table are beige and brown.",4.209565235941523e-155,0.266666661688889,0.8673311471939087,0.1590909090909091
297,A yellow plate with a fork and spaghetti noodles on it.,"A girl in a purple and black shirt sits at a table in front of a plate. On the round yellow plate there is a slice of pizza with macaroni on top of it, and a long handled silver fork. the table is wooden with a white pebbled section n the middle. Near the camera there is a green water bottle.",9.45780219000968e-157,0.26415094010679957,0.8754814267158508,0.08564139941690962
298,A red double decker bus is parked in a park.,This image is of a bench sitting along what appears to be a paved walkway.  There is a area of grass behind the bench that has small red flowers blooming in it.  In the background are trees and 2 bright red double decker buses.  you can also see some city building in the far distance.,4.874983237108792e-80,0.21428571135204083,0.8732529878616333,0.1133562335825419
299,A black and white photo of a person with a dog.,A young man flying through the air on a skateboard. The skateboard is gray in color. The young man on the skateboard is wearing gray pants and a white shirt. There is a crowd watching the young man on the skate board. There is a wall separating the man from the crowd.,3.5988908510170866e-233,0.21052631191135737,0.8541929125785828,0.05219206680584551
300,A red airplane flies through the sky.,A plane that is red and blue is flying in the air. There are several white clouds behind the plane. There is a white stripe on the plane.,7.338895124640601e-233,0.22222221838134434,0.9106711745262146,0.07722007722007723
301,A man in a blue shirt and overalls is working on a white machine.,A man is in a blue shirt and jean overalls. He is wearing a white and black hat on his head. There is a white refrigerator in front of him. There are white trucks behind him.,0.07443885930338141,0.5641025596581197,0.9048939943313599,0.20318841997163675
