Index,Hypothesis,Reference,Sentence BLEU,ROUGE-L F1,BERTScore F1,METEOR
265,"A plate of vegetables and dip is on a table. The plate is blue and has a pattern of yellow, red, and green. The vegetables are arranged in a circle around the plate. There is a bowl of dip in the center of the plate. The vegetables include broccoli, carrots, and celery. The knife is on the left side of the plate.","The plate is colorful. At the center of the plate is a white, creamy dip. On the plate, there is  cucumber, broccoli, carrots, tomatoes and red peppers. Beside the plate is a knife with black handle.",0.07388597817090985,0.33333332838333335,0.8965901732444763,0.37273976948292276
266,"A man in a black hat and jacket is standing on a snowy hill. He is watching a young boy in a green jacket and black pants skiing down the hill. The boy is wearing a helmet and is holding a pair of skis. There are other people standing on the hill, watching the boy ski.",A child in a blue and black coat and black pants is stanind on a snow board apparently watching an older man in a white coat who is walking off.  Snow covers the ground and is well tracked.  To the right of the boy on the board is a line of people waiting.,2.8396123483926595e-78,0.3380281640150764,0.8921734690666199,0.3245377052691226
267,A cat sitting on a toilet seat next to another cat looking at it.,A gray cat is sitting on a closed toilet and looking down at an orange cat. The orange cat is looking up at the gray cat. The toilet seat and lid are light wood. The toilet itself is white and so are the tiles on the floor. The toilet paper roll hangs on a metallic holder.,2.0817080292811207e-79,0.39130434377126655,0.8788284063339233,0.12268339768339766
268,A large airplane is flying over a foggy airport.,A white airplane is taking off from the ground. There is blue writing on the side of the airplane. There are white vans on the ground below it.,8.161603624195949e-156,0.2142857099234695,0.884497880935669,0.057471264367816084
269,A man and woman are walking in the snow. The sun is shining through the clouds.,Two people are skiing on snow. One of the people is wearing a white coat and orange pants. They are holding black ski poles. There is a person standing behind them also in the snow.,9.463648475258365e-79,0.2727272682334711,0.8816490173339844,0.12084592145015105
270,A boat with benches on it is on the water. There is a bridge in the background.,A boy is sitting at a small dock. The boat has small wooden benches on it. Above the boat is a bridge that has people walking on it.,1.8725667353980942e-78,0.4571428523428571,0.9223124384880066,0.33027128329595373
271,A man is throwing a yellow frisbee in a field.,There is a man in a brown shirt standing on the grass. There is a yellow frisbee in front of the man. There are trees behind the man.,0.053667245469253895,0.44444444000000005,0.9046565890312195,0.2680701335877862
272,A train car is covered in graffiti.,"An abandoned train is shown on the tracks. There are some graffiti words on the train. The color of the writings are green, yellow, black, white, and a gray color.",4.983376835072531e-233,0.12903225456815828,0.8925641179084778,0.05415162454873647
273,Two female tennis players are playing on a grass court.,Two people are playing tennis. They are wearing white uniforms. The woman is wearing a tennis skort. She is swinging her racket. The dirt under her is light brown.,1.0831648889607271e-155,0.2499999957031251,0.8748710751533508,0.0922509225092251
274,"A desk with a laptop, keyboard, mouse, printer, and other office supplies.",A wooden desk with a laptop on top of it. There is a silver keyboard in front of the laptop and a mouse next to the keyboard. There are wires coming off of the laptop. There is a wall behind the desk and there is a blue note stuck to the wall.,1.285417925707465e-79,0.2325581355110871,0.8782324194908142,0.052083333333333336
275,A group of people pose for a picture on a tennis court.,There are people on the tennis court. There are bushes and trees behind them. They are all wearing white shirts and holding tennis rackets.,2.28954534276802e-155,0.2666666620222223,0.8851600885391235,0.08771929824561403
276,Three seagulls are perched on a wooden railing against a blue sky.,three birds are perched onto a handrail. the handrail is made out of wood. the wood is dark brown in color. the birds have white necks.,1.8035664627918972e-155,0.19354838251821027,0.8864665031433105,0.15121951219512197
277,A bike is locked to a bike rack in front of a bus.,A bicycle is parked at a metal bicycle stand. There is a gold color lock attached to the bicycle stand. The bike is leaning onto the side of it. There is a black and gray bag attached to the bicycle. Behind the bicycle is a road with a large bus on it. The bus is white and blue and has an orange digital sign on the front.,1.0781349202045106e-156,0.3137254868127644,0.8818916082382202,0.06493506493506493
278,A black car door with a blue bird on it.,A black vehicle with rain on it.  The inside of the car has black interior  A bird is sitting by the window.  The bird is white on top and with wings and tail are light blue.  The bird is looking into the mirror.  There is a bush on side of the car with purple flowers on it.,8.809626965736759e-157,0.34782608355387534,0.8876327872276306,0.10172681644359463
279,A red barn with a grey roof is in the middle of a field.,A large barn is surrounded by wooden and metal fences. In front of the barn is a paved street. The roof of the barn is grey and the walls are painted white. The doors are bright white. There are many pastures surrounding the barn.,1.858308351743049e-232,0.279069763223364,0.8968892097473145,0.10975609756097561
280,A bench sits in the middle of a stone plaza with the ocean in the background. The ocean is a deep blue color and the sky is clear with a few black squares in the background.,"A single red bench sits on the brick patio near the water. There is a short wall at the end of the patio, looking out over the water. The water spans as far as the eye can see, and is a bright blue. The sky is light blue above the water. There are dark shadows cast on the patio from unseen objects as well as from the bench.",2.75063258807069e-155,0.26470587778546717,0.8862990140914917,0.20566157108170038
281,Two trains sit on tracks at a station.,There is a white and yellow train with red doors next to a red and yellow train. They are on top of the railroad tracks. There is a brick walkway next to the trains.,4.995008821347951e-233,0.25806451229968785,0.8668366074562073,0.04777070063694267
282,Frisbee player in a red shirt and black pants is throwing a frisbee.,A man is standing on a field. The turf is green. It is night time. He is dressed in pants and a long sleeve shirt. He also has a winter hat on. He just got done throwing a Frisbee in the air. In back of him is a white brick wall and a blue trash can.,2.5980711825533494e-156,0.22222221876543213,0.8711256980895996,0.07736943907156674
283,A brick wall with a sign that says Copper Alley.,"A bricked sidewalk is showing little action. The gray brick sidewalk lines a red brick building. The building contains a street light at the top of the wall. There is also a sign on the wall that reads Copper Alley Nite Club Now Open, with a black double door for its entrance. On the sidewalk is a pole that has a no parking sign. There are two bicycles parked against the silver pole.",1.7786330092140737e-157,0.25806451342351716,0.8817026615142822,0.08754881818350085
284,A skier is skiing down a snowy hill.,A man with skis is skiing up a hill with ski poles. The slope is white and smooth and the sky is cloudy and grey. There are skinny pine trees in front of the skis. The skier is wearing a black jacket and a red and black backpack. His ski pants are grey.,3.4971861377325464e-157,0.2727272697520661,0.8811641931533813,0.07670103092783506
285,A street sign with the address 131 and 132 on it.,The back of a stop sign on a pole is at the intersection of 13th Street and an unknown avenue at dusk. Six power lines run from a building in the distance. The windows on the building are small and high privacy windows.,7.713882529155926e-233,0.13953487991346683,0.849572479724884,0.07537688442211053
286,A woman and a man are sitting in a chair in a zoo. The woman is holding a bear. The bear is sitting on the woman's lap. The man is sitting next to the woman. The bear is black. The woman is wearing a blue shirt. The man is wearing a pink shirt. The background is a chain link fence.,There is a black bear sitting in a green chair. There is a woman in a blue shirt and a man in a pink shirt kneeling behind the chair. There is a silver fence behind them.,2.426698314753414e-78,0.5999999951280002,0.9108604788780212,0.33098958333333334
287,A black and white photo of a baseball team.,The picture is of a baseball team and the coaches together. They have old style uniforms on. In front of the row of players there are baseball bats on the ground. The picture was taken out in a open field.,1.383877840024089e-79,0.19999999651250003,0.8794141411781311,0.06775067750677508
288,Air canada plane with a maple leaf on the tail flying in the sky.,a plane is flying in the sky. the plane is very white in color. there is a logo on the tail. the logo is in the shape of a leaf.,0.07245145522955167,0.5333333284222223,0.8943946957588196,0.1873349471830986
289,A group of people dressed in period clothing are posing in a large indoor train station.,"Four people wearing old-fashioned clothing stand posing in front of the camera. They are in a large building with a bright ceiling, and there is a black train behind them. There are two men on either side of two women. The man on the far left has a black suit, black shoes, and a black top hat. The woman to his right is wearing a white, pink, and green dress, with a white hat, and a broach pinned to her chest. She is holding a white satchel in her white-gloved hands. The woman next to her is also wearing white gloves and holding a white satchel. This woman has a green dress on, with lace on the trim. The man next to her is wearing a checkered vest underneath a dark long coat and dark pants. He has a black top hat.",1.427126784782987e-81,0.19354838439125913,0.8455730080604553,0.0463678516228748
290,A black and white photo of birds in the water.,a bunch of birds are on the ocean shore. the shore is very shallow. the birds are white in color. you can see their reflections in the wet sand.,1.2881073926732112e-155,0.31249999570312503,0.8798584342002869,0.15733907339073389
291,A kitchen with a red chili plant in a pink container on the counter.,There are wooden cabinets on the wall above a wooden counter. There is a window above the counter with white curtains on it. There are red peppers hanging from a white planter on the ceiling.,1.4739649482141103e-155,0.285714281044898,0.889417290687561,0.16171162613981765
292,Two men are playing frisbee in front of a house.,Two men are jumping in the air trying to catch a frisbee. The frisbee is white. There is a house behind them with some trees in front of it.,9.974438608085462e-79,0.45714285306122454,0.9180896282196045,0.2767527675276753
293,A gray cat is sitting on top of a Samsung TV.,A cat is lounging on a flat screen TV.  The cat has white paws.  The TV is mounted on the wall.  A bed is reflected on the screen of the TV.,1.2161082191297478e-155,0.4666666620222223,0.8908851742744446,0.12068965517241377
294,A cowboy is roping a steer in a rodeo.,There is a man in a yellow shirt riding on top of a brown horse. There is rope in his hands and he is trying to rope a white cow. There is a wood fence behind the man.,2.887092901003232e-156,0.17647058463667825,0.8702061176300049,0.12147831592276034
295,"Four people are on a bike with a man in a white shirt and the others in yellow, red, and blue.",There are several people sitting on bicycles. They are on a beach and there is water behind them. A lady in a yellow shirt is standing next to a bike.,1.9188901763982587e-78,0.3333333285147393,0.8937751054763794,0.20067031521785247
296,A still life of a pomegranate and apple on a wooden table.,"A wooden table is next to a white stove. On the table are an apple, a pomegranate, a plastic container with brown food items, a container with cooking utensils and several other food related items. The tiles behind the table are beige and brown.",1.0170373320591385e-232,0.23255813572742023,0.8776593208312988,0.07352941176470588
297,A little girl is eating a slice of pizza.,"A girl in a purple and black shirt sits at a table in front of a plate. On the round yellow plate there is a slice of pizza with macaroni on top of it, and a long handled silver fork. the table is wooden with a white pebbled section n the middle. Near the camera there is a green water bottle.",1.4851378914053579e-80,0.2745098010149942,0.8707371950149536,0.05376344086021505
298,A park bench sits in front of a field of red flowers with a double decker bus in the background.,This image is of a bench sitting along what appears to be a paved walkway.  There is a area of grass behind the bench that has small red flowers blooming in it.  In the background are trees and 2 bright red double decker buses.  you can also see some city building in the far distance.,1.5453301664579206e-155,0.25396825002771484,0.8940631151199341,0.21669902912621358
299,A black and white photograph of a skateboarder jumping over a skateboard. The skateboarder is in mid-air with his arms outstretched. The background is a cityscape with buildings and a street sign. The skateboarder is wearing a white shirt and dark pants. The skateboard is white and black. The street sign is black and white. The buildings are made of brick and glass. The street is made of asphalt. The image is in a vintage style.,A young man flying through the air on a skateboard. The skateboard is gray in color. The young man on the skateboard is wearing gray pants and a white shirt. There is a crowd watching the young man on the skate board. There is a wall separating the man from the crowd.,1.9462637330234798e-78,0.3124999950781251,0.8934326767921448,0.24702882455065356
300,A red airplane flies through the sky.,A plane that is red and blue is flying in the air. There are several white clouds behind the plane. There is a white stripe on the plane.,7.338895124640601e-233,0.22222221838134434,0.9106711745262146,0.07722007722007723
301,A man wearing a blue shirt and jean overalls is standing in front of a white refrigerator.,A man is in a blue shirt and jean overalls. He is wearing a white and black hat on his head. There is a white refrigerator in front of him. There are white trucks behind him.,0.11920106427382411,0.6190476143310658,0.9203398823738098,0.33574720210664905
302,A woman is training a dog in the backyard.,There is a large brown dog standing next to a woman. The woman is holding a blue frisbee in her hand. There is also another person standing next to the dog.,6.954536177282148e-156,0.3333333291333333,0.8885242938995361,0.12152777777777776
303,A child is eating a slice of pizza.,a little girl is eating a slice of pizza. she is holding it in her hands. the pizza is pepperoni. The table is blue and there is a red plate on the table beside a plastic white fork. the kid is wearing a bib which is white in color and there is a mess on top of the table.,0.001159100204966902,0.2790697644131963,0.8934776782989502,0.07421150278293136
304,A skateboarder jumps over a skateboard in the street.,A man is wearing a black cap and jumping off of a skateboard. The skateboard is green and red. There is a red brick building behind the person.,1.8014357939715703e-232,0.2666666624666667,0.8829801082611084,0.09578544061302682
305,A man is fishing in the ocean and a man is flying a kite.,a kite is in the sky. the kite is light blue in color. people are flying the kites. the sky is very blue and has wispy clouds in the sky.,2.1066497103684982e-155,0.2068965470154579,0.8856542110443115,0.16887036504742745
306,A young girl with a grey hat on is eating a cupcake.,A little girl with a brown hat on and she has long hair underneath the hat.  She is wearing a blue and pink top that is a little off her shoulder .  She is eating a piece of cake out of her hands her fingers have cartoon character wrapped around them and a person in black clothing is sitting on the right side of her.,7.535625215435872e-80,0.28571428255739795,0.8815847039222717,0.09781417374940547
307,A silver airplane is in the center of the picture.,Some planes sit on the ground. The ground is covered in mostly green grass. The plane in the front is mostly silver with some red and black signs. There is a black plane and a red plane behind it. Many tall trees are behind the planes. The sky above is blue. There are no clouds in the sky.,5.959922004266e-157,0.13636363310950422,0.8674044609069824,0.05639097744360902
308,Surfboard on top of black pickup truck in parking lot.,A hot rod truck sits in a parking lot.  A surfboard is resting on top.  The truck is antique looking.  It has fancy wheels with fenders.  The hood has exhaust pipes sticking out.  The truck bed is covered up.  The truck is painted black.  A modern conventional car is parked nearby.,1.2001809072403528e-156,0.2916666633680555,0.8608072996139526,0.10225838736347419
309,A man surfing in the ocean is partially obscured by a series of black squares.,"A person stands, wearing a wetsuit, on a surfboard surfing in the waves of the ocean. While another surfer sits on the surfboard looking on at the surfer. Two heads can be seen bobbing in the distance behind the ocean wave. A concrete pillar is in the foreground of the beach.",3.3926690737892756e-79,0.24489795493544364,0.8751394152641296,0.08438818565400844
310,A man in a fancy outfit is posing with a bear.,"A man in an elaborate blue, red and gold eastern style costume is standing in front of a stand on which two large brown bears are on four paws and appear to be kissing the man on his cheeks. Behind them is a cloth with has small bears and trees painted on it. A large large with rope on it is in front of them.",3.107908506435807e-80,0.22222221920438956,0.8787461519241333,0.0587248322147651
311,A red fire hydrant is surrounded by green bushes.,A red fire hydrant is in the dirt. There are green bushes all around the hydrant. There is a brown leaf on the ground in front of the hydrant.,0.050622819218279054,0.46666666246666666,0.9345993399620056,0.18930041152263374
312,"A group of people are sitting around a table eating a meal. There is a pizza, salad, and french fries on the table.",Two people are sitting next to each other at the table. On the table are drinks and many dishes of various foods. In the middle of the table is a cutting board with a whole pizza on it.,1.6493712973632274e-78,0.3599999952000001,0.9068371057510376,0.1643835616438356
313,A motorcycle with the word police on the front of it is being ridden by a man.,"A parade is going down the street in a town in a residential area. There are there police officers on motorcycles in the front, and behind them there is a police car. People are standing on the sidewalk watching as the parade goes by.",1.220513747382206e-155,0.29787233593481216,0.8754620552062988,0.09685230024213075
314,Man on motorcycle holding American flag.,"A man in a black t-shirt, black leather vest, and blue jeans is sitting on a dark red Kawasaki motorcycle with a USA flag on the back. The rider is wearing a helmet with a design painted on it, and looking off to his left. On the left of him there is a white car in front. And there is a gray car behind him. There are two trucks and two cars going the opposite direction on the left of the street.",4.3668127778566434e-237,0.09999999820000001,0.8572832942008972,0.020161290322580645
315,A long shot of a vintage bomber plane.,There is a large gray plane with people standing next to it. There is a person in a blue shirt next to the plane. There are cars next to the plane.,7.267694951003451e-233,0.14814814397805223,0.8636210560798645,0.05226480836236933
316,A man is working outside.,A white and brown building is in front of a brick sidewalk. There is a person standing behind a silver table. There is a yellow cart in front of the window on the building.,4.386471645114064e-234,0.14285713992346943,0.8711598515510559,0.03215434083601286
317,A black and white photo of a train with trees in the background.,An old steam locomotive is chugging down the tracks through a wooded area. There is a steamstack on it that has smoke billowing from it. The train has many open windows and it is filled with people.,2.2645950747540455e-232,0.13636363220041336,0.8604599833488464,0.08670520231213873
318,Black leather chair in front of a red wall with a lamp on the desk.,A flat screen computer is positioned on a contemporary desk.  There is a flexible desk lamp to the side.  On the opposite side is a set of speakers.  On the front left edge is a large pair of headphones hanging from the corner.  An ergonomic office chair is in front of the computer and facing a red wall.,2.3038087120862047e-79,0.3773584866785333,0.8835736513137817,0.14874494051741383
319,A brown cow stands behind a wooden fence in a field. The cow is looking at the camera. The background is a blur of green trees and blue sky.,There is a wood fence with bushes and trees in front of them. There is a large brown cow behind the fence. The cow is standing in a field of grass. The sky is blue and there are no clouds in the sky.,1.933649057468519e-78,0.49999999502958586,0.9161854386329651,0.34585949764521196
320,A street sign that says Parson Street is in front of a building.,There is a black steel fence with a white and black sign on the front of it. There is a yellow and orange building behind the fence. There is a brick building next to them.,1.1619131710556398e-155,0.33333332871913585,0.8688225746154785,0.12999661246612468
321,Two quail birds are standing on a sidewalk in front of a tall green grassy field.,"Two birds stand next to each other.  The birds seem to be of the same species, only male and female.  One bird has an elaborate growth coming from the top of its head.  Its head is black with white stripes.  The other bird's head does not have a growth or any stripes.  The birds are standing on flat ground next to some green grass.",0.009064757830831535,0.2461538426035503,0.8631771802902222,0.11863914695945944
322,Two zebras stand in tall grass field looking up at something.,There are two zebras standing on dirt. They are both facing away in the same direction. There are several bushes on the ground next to them.,3.042271038721479e-232,0.12499999548828142,0.8877518177032471,0.18204081632653063
323,A full length mirror is propped up against a wall next to a bed.,The image contains a bed with an intricately carved headboard and foot board.  A flowery blanket covers the bed along with two pillows.  A blue piece of material is draped over the foot board.  Two gold-framed mirrors of differing sizes are standing against the wall.,1.4549204404291235e-232,0.23999999615200004,0.8661779165267944,0.07159904534606207
324,A red train is on the tracks in the station.,a train is on the tracks. the train is red in color. the tracks are black in color. there is nobody on the platform. there is a sign above the platform.,0.0411072995171337,0.47999999539200017,0.9029102325439453,0.20205903712247428
325,A close up of a cat looking out the window of a car.,A rear view mirror on a car. It is black around the rim. There is a white and gray dog in the reflection of the mirror. There is a large tree in front of them.,1.263879540680501e-155,0.27777777353395067,0.8714996576309204,0.12195121951219513
326,A man is eating a salad and pizza at a restaurant.,There is a man sitting at a table wearing a green shirt and a gray jacket. There is a pizza on the table in front of him on a wood serving board. There is a salad and a sandwich on a plate on the table.,2.1908636884279482e-79,0.33333332932098775,0.8776994943618774,0.14037274453941123
327,A man is cutting a birthday cake for a woman.,A man is presenting a woman with some desert. There is some cheesecake and icecream with a candle. They are in a very nice restaurant and they are both smiling.,5.67432256087858e-79,0.31249999595703126,0.8945384621620178,0.08928571428571427
328,A plastic bag of hot dogs sits on a white surface.,The sun's rays are shinning through the trees in the back ground. The trees are tall and they produce a lot of shade. There is a white table in the foreground. On the white table is a zip lock bag. In the bag is three or four rolls of what appears to be some kind of processed meat. The meat are in rolls such as what you would expect bologna or sausage to be.,2.120880018232221e-157,0.1355932173053721,0.8615844249725342,0.04431314623338257
329,A bathroom under construction with a bathtub in the center.,The room is being finished. There are bare walls. There is no sheetrock. The bath tub is white. It is just sitting in place. The wood beams are thin.,1.5323176637973343e-232,0.06249999570312531,0.8890934586524963,0.07380073800738007
330,Skateboarder in black pants and green socks rides on a sidewalk.,A person is riding on a skateboard. The skateboard is black with yellow wheels. The person's shoes are black with green socks. Pants are black. Two hands are hanging by the side of the body. The ground is nicely tiled with a sort of brick.,2.9612445879385407e-156,0.23809523422902495,0.8746007680892944,0.11528649921507064
331,Polar bear in water with black squares all around.,A white polar bear is relaxing in water. The water is blue and calm. The polar bears back paw is sticking out of the water. The paw has black padding. The water is enclosed by a rock like wall. The polar bear has closed eyes. The mouth is in a frown.,1.3987983514966436e-233,0.19512194779298042,0.8644774556159973,0.0794871794871795
332,A sheep is standing in front of a bicycle.,There is a road that has sheep standing on it. There is a person riding a bicycle going down the road in front of them. There is tall grass and trees around the road.,3.10018008293054e-79,0.3529411725778547,0.8989523649215698,0.20039682539682538
333,A faded photograph of three children standing in front of a house. The child on the left is holding a red baseball bat. The child in the middle is holding a white baseball. The child on the right is holding a baseball bat.,three kids are all standing outside in the grass. they are all holding bats and balls. the bat is red in color. the ball is white.,4.167167434299169e-155,0.36363635867768596,0.8810040950775146,0.21660649819494585
334,"A woman is sitting on a chair on a patio. She is wearing a brown sleeveless top, white shorts, and glasses. She is holding a phone. There is a plate and a black bag on the table.",A lady is holding her phone and sitting with her legs crossed. She has a gray flip phone. She is wearing a brown tank with some short white shorts. She has blond hair and sunglasses on the top of her hair and she is in a building that has a lot of wooden furniture.,0.09221033921103135,0.35483870486472424,0.9033216238021851,0.21847514340344176
335,The large outdoor swimming pool is surrounded by a fence and has several people in it. The pool is surrounded by trees and a few tables with people sitting at them.,A large swimming pool is free of people swimming. The light blue pool is decorated on the bottom with three blue triangles and a curvy stripe. People stand around the pool by a few white tents set up on the far end of the pool. A set of stairs leads into the pool. The stairs have a metal railing.,1.1896261850534823e-78,0.3225806404942768,0.893923819065094,0.14234875444839856
336,A stop sign is in the center of the picture.,"The view is an industrial area of a city and is under construction. To the right is a business with a yellow and blue billboard. In addition there is a flagpole with an American flag adjacent to the building. There are several vehicles in a parking lot in front of the business. To the left is a construction site that is fenced and barricaded off from the street. A tall, blue crane stretches into the blue, cloudy sky. In the foreground a stop sign with a sticker under the silver letters stands on a street corner. The sign casts a dark shadow on the sidewalk behind it.",5.935879957684845e-159,0.18181817975375275,0.8511446118354797,0.04110996916752312
337,The inside of a kitchen with stainless steel refrigerators and cabinets.,A room with a lot of machine in it.  Some of the machines are silver and some of white.  The floor is black and shiny.  The wall in the room are white.  There is writing on top of the silver machines and black dials on top of the white machines.,4.316495658360705e-233,0.1538461497961868,0.8438010215759277,0.05422993492407809
338,Two children are standing on a snowy mountain.,Two children are posing for a camera in the snow.  The boy is standing on skis with a blue helmet and a snow jacket.  The girl has a graphic designed ski jacket and blue helmet.  There is a ski lift on the right side of the mountain.  Trees and mountains are seen in the distance.,1.7152444825793353e-80,0.31818181520661165,0.8909600973129272,0.09534628960928308
339,A WW2 era bomber plane is flying through the sky.,there is a plane in the air. it is a green military plane. it has really shorts wings. the tail wings are also small. it has propellers on the front. it is being surrounded by clouds. the sky is very blue.,6.0740133671247525e-233,0.21052631191135737,0.8607009649276733,0.052770448548812667
340,A black and white cat is sniffing the air.,A cat is black and white. It has a pink mouth and white whiskers. It is looking up. The cat is laying in green grass. The ears of the cat are pointing up.,7.616848138022776e-156,0.3636363596694215,0.8918057680130005,0.15672935841003066
341,A lake with colorful kayaks and a stone wall in the background.,Many narrow kayaks sit in the water. They are all bright colors.The water is still and flat. Next to the water is a fence. There is a bridge over part of the water. There are many trees next to the water. A tree branch covers some of the boats. There are the reflections of many trees in the water. The sky above is clear.,9.039070851972465e-157,0.23529411404844294,0.8739572167396545,0.0510204081632653
342,A group of elephants are drinking water in a grassy field.,A group of animals is gathered in a field. There are elephants and rhinoceroses standing together near a watering hole. There are both younger and older animals here together. Some of the elephants are caked with mud after being in the water.  The rhinoceroses are walking toward the water while the elephants are facing the direction the rhinos are walking from. The elephants have large flapped ears and long trunks. The water hole is surrounded by tall green grass and trees with many green leaves on them.,5.326266316249744e-81,0.272727269949495,0.8793842792510986,0.05667506297229218
343,Man in mirror with tie and glasses.,A man is taking a selfie in the mirror. He has on a black suit with a orange shirt. His tie is green and white. The bathroom has very dim lighting.,5.1373500541653e-233,0.2941176437889273,0.8669177889823914,0.08741258741258741
344,Woman eating hot dog in front of a building.,A woman in a blue shirt is standing on the sidewalk. There is a hot dog in her hands and she is taking a bite out of it. There are people walking on the sidewalk behind her.,2.0421615057992012e-79,0.2777777740277778,0.8758545517921448,0.14944769330734245
345,A hot dog with a pickle on top is on a napkin.,A hot dog is sitting on a white piece of paper. There are chopped onions on top of the hot dog. There is mustard on top of the hot dog.,1.0753216673627978e-78,0.4285714239795918,0.9052777886390686,0.14184397163120568
346,A bathroom sink is on a brown mat.,a toilet is in the ground. the toilet is bright white. there is a bowl in water in front of the toilet. the bathroom is made of cement.,1.1702534650797613e-232,0.2499999955555556,0.8821132779121399,0.07692307692307691
347,A black motorcycle rider is going down a road. The rider is wearing a red helmet. There are people standing on the side of the road watching the rider.,there is a motorcycle on a road. there are white lines on a road. a man is riding the motorcycle. the man is wearing red and black. he is also wearing a helmet. there are many people on the sidewalk.,5.322168635973699e-155,0.5454545404545454,0.9175500869750977,0.3149767392213199
348,Skateboarder in mid air.,A man is wearing a t shirt and jeans. He is jumping off of a skateboard. The man is wearing a white cap. There is a skating ramp behind the man.,0.0,0.0,0.8637876510620117,0.0
349,A man driving a covered wagon with two horses.,Two donkeys are pulling a carriage. The donkies are wearing reigns. The reigns are black in color. There is a man pulling on the reigns. He is wearing a cowboy hat and blue jeans.,7.777349830781307e-233,0.1212121172451792,0.8731409311294556,0.10019841269841269
350,A white cat sits on the hood of a car.,A white cat with black paws is standing on top of a parked car and standing at the camera. On the windshield of the car is the reflection of a building and the fluffy clouds in the sky. Behind the car there are two buildings and a gray car parked on the street.,7.359125671116826e-80,0.37209301968631703,0.898400604724884,0.11754599170263587
351,Woman talking on cell phone with black hat and scarf.,a woman is on the phone. her phone is white. her hat has a bow on it. she is smiling at somebody. she is wearing neutral colors.,2.463133880497839e-232,0.13793102996432832,0.8775638937950134,0.07905138339920947
352,A woman standing on a subway platform is looking at her phone. A train is passing by.,A person is wearing a tan jacket. They have a brown backpack on their back and a gray scarf. They are holding a cell phone in their hands. There is a silver train in front of the person.,4.0827471751126376e-232,0.2727272682334711,0.8690606355667114,0.11142061281337047
353,Elephant walking through a zoo with giraffes and zebras in the background.,There is a large elephant standing in the grass. There is a giraffe in front of the elephant. There are trees behind a fence in front of the animals.,1.4046189735436532e-155,0.20689654687277062,0.8778954148292542,0.0915750915750916
354,"A clock tower stands tall in a park. The tower is made of stone and has a square base. The tower is topped with a weather vane and a clock. The clock has two faces, one on the left and one on the right. The clock hands are pointing to the 12 and the 6. The sky is cloudy and there are trees in the background.","The sky is gray and cloudy. The clock tower is visible. The tower has compass on its top, and has two clock faces. Below of the tower is row of trees and a field. On the field a person is walking.",2.1215916305278293e-78,0.36923076443076924,0.8920570015907288,0.3626470788274502
355,A woman in a yellow jacket stands on a snowy mountain. She is looking down the slope. There are other skiers in the background.,a man is getting ready to ski down a mountain. he is wearing a really yellow jacket. his hat is red in color. there are two ski sticks in the ground. his skis are pointed forward. he is a happy man.,2.695021214934799e-155,0.35999999512800007,0.8966986536979675,0.18774738478936953
356,A bed is covered with a colorful quilt. The quilt is made up of many different colored squares. The squares are arranged in a pattern. The quilt is also decorated with some small pictures.,A bed with a colorful quilt on it. The headboard on the bed is wooden. Next to the bed is a small table with a small lamp on it.,2.3353969483732065e-78,0.41860464629529476,0.9052948951721191,0.23728813559322035
357,A man sits on a snowy mountain overlooking a rugged mountain range.,A man is being shown laying on the side of a mountain. He has ski equipment. Behind him are very tall and sharp mountains and clouds in a very clear blue sky.,1.2429312220040467e-155,0.25641025259697575,0.8899427056312561,0.14212962962962963
358,A plate of waffles with a bottle of syrup next to it.,Two octagon-shaped waffles are in a pile on a floral bordered plate. There is a neat square of butter on top of the waffles. The waffles are slightly browned. Next to the plate is a bottle of syrup with a light colored label. The counter beneath the plate is a dark granite.,0.009953612764455461,0.26666666297283953,0.8868572115898132,0.18508953168044073
359,"A blue pedestrian crossing sign is in the foreground on the left, and a red stop sign is on the right.",The square sign is black white and blue. It has a white triangle has a icon of a person walking across the crosswalk. The sign is on top of a silver pole. Behind the sign is a stop sign and a paved street.,1.2053209759996206e-78,0.3255813906760411,0.8806028366088867,0.20901416122004357
360,Snowy street scene with cars and traffic lights.,A bunch of cars are driving in a snow storm. A couple of cars that are parked near the sidewalks are completely covered in snow. The signs are all covered and so are the houses.,4.4080798132222975e-233,0.12499999625000012,0.8661640882492065,0.030959752321981424
361,"A Wusthof knife is on a wooden cutting board with broccoli, red onions, and orange carrots.","I see a wooden table with broccoli, onions and carrots on top of it. There is also a sharp kitchen knife next to the carrots. The broccoli carrots and onions appears to be chopped.",2.534289588596918e-155,0.31818181355371905,0.8864710330963135,0.19736024844720498
362,A person petting a sheep in a pen full of hay.,A sheep is laying down in some hay. There is a hand of a person reaching in and petting the sheep. The person is wearing a blue jacket. The sheep is looking up.,2.344940436951448e-232,0.42424242001836554,0.8896863460540771,0.1461038961038961
363,A red and cream colored tram is on a track going down a mountain. There is another red and cream colored tram going up the mountain.,There are two red trolleys on the tracks. There is a fence next to the trolleys. There is a building behind the trolley.,4.968397942857727e-155,0.363636358640955,0.8919987082481384,0.25062258252530073
364,Man carrying red bag next to train.,"A man is walking by an MBTA commuter rail coach.  The coach has a purple stripe and a ""T"" logo, signifying transit.  He is wearing sunglasses, a t shirt, pants and sneakers.  He is carrying a red bag over is shoulder.  A yellow tactile warning strip runs along the side of the train.",1.159951215016573e-157,0.1632653036734694,0.8665083050727844,0.0768595041322314
